,id
0,1.552351196186153e+18
1,1.5093483680108708e+18
2,1.4628795099344937e+18
3,1.46257587086293e+18
4,1.4625744597101076e+18
5,1.451928494271783e+18
6,1.4473991813252465e+18
7,1.446814887997444e+18
8,1.4338030114788803e+18
9,1.433531842917929e+18
10,1.4335318412107694e+18
11,1.4335318362867302e+18
12,1.4335318303979274e+18
13,1.433531823569584e+18
14,1.4335318219296276e+18
15,1.3918119069194404e+18
16,1.3918069687302963e+18
17,1.391775542345601e+18
18,1.3917752783939297e+18
19,1.3917190647966474e+18
20,1.3917183640751063e+18
21,1.3917179867136205e+18
22,1.391717722090709e+18
23,1.3917176286501356e+18
24,1.330342416696701e+18
25,1.3303316681173852e+18
26,1.329259361147949e+18
27,1.3292583913955574e+18
28,1.3272731383637852e+18
29,1.2973715972302848e+18
30,1.2973715899657462e+18
31,1.2831662922085048e+18
32,1.2769536837423964e+18
33,1.2088530705553613e+18
34,1.1928425303978394e+18
35,1.192523287420498e+18
36,1.1921068467247432e+18
37,1.1921043397934162e+18
38,1.180977707242279e+18
39,1.18021231051588e+18
40,1.1776655077906432e+18
41,1.1732747347773153e+18
42,1.1306233356316017e+18
43,1.109580214470742e+18
44,1.1086133132132024e+18
45,1.1069343016675738e+18
46,1.0912210072374354e+18
47,1.0912195074718351e+18
48,1.0670242661372027e+18
49,1.0382360424055316e+18
50,9.742795292619284e+17
51,9.675311108497531e+17
52,9.593024566088827e+17
53,9.588230552367063e+17
54,9.587992723083018e+17
55,9.587991291775058e+17
56,9.587989896498504e+17
57,9.579458811138744e+17
58,9.559513190088991e+17
59,9.559495440926351e+17
60,9.541509775060214e+17
61,9.490770611881779e+17
62,9.490749962650911e+17
63,9.385834531923927e+17
64,9.360309365458412e+17
65,9.353674588395479e+17
66,9.346911705248727e+17
67,9.284586988293038e+17
68,9.252341761393828e+17
69,9.248717489101783e+17
70,9.120209148916285e+17
71,9.079311648617062e+17
72,9.078515959746929e+17
73,8.972246221056041e+17
74,8.94694570356822e+17
75,8.941381546843013e+17
76,8.933721884343296e+17
77,8.932702942819e+17
78,8.931460234424893e+17
79,8.931308017175347e+17
80,8.931185149569925e+17
81,8.92879581622829e+17
82,8.928773431354819e+17
83,8.919173522956943e+17
84,8.916786750364918e+17
85,8.911486309077729e+17
86,8.911485174014444e+17
87,8.911484427218616e+17
88,8.911476222279516e+17
89,8.911468953172869e+17
90,8.906626653826458e+17
91,8.904005350475817e+17
92,8.900013010981765e+17
93,8.891818278308659e+17
94,8.891330309751644e+17
95,8.869935646594703e+17
96,8.867952544808837e+17
97,8.865324853071872e+17
98,8.861323026144133e+17
99,8.860263392784794e+17
100,8.86003873856471e+17
101,8.856951218989179e+17
102,8.855679683142615e+17
103,8.850941838029947e+17
104,8.841350905105981e+17
105,8.812812776300544e+17
106,8.800481553743954e+17
107,8.76177664205357e+17
108,8.74003369312084e+17
109,8.737355258191954e+17
110,8.73322593239085e+17
111,8.725978142657495e+17
112,8.697310791791821e+17
113,8.678385754795827e+17
114,8.677586485161615e+17
115,8.630580847044198e+17
116,8.623417156797399e+17
117,8.619509945355223e+17
118,8.569971437935534e+17
119,8.553371217536082e+17
120,8.54824822748074e+17
121,8.546729073767465e+17
122,8.546718313909658e+17
123,8.537772873633423e+17
124,8.5305704034372e+17
125,8.529879329653064e+17
126,8.527276116167066e+17
127,8.527263332349788e+17
128,8.52272470958547e+17
129,8.521463699933512e+17
130,8.521451818644726e+17
131,8.521009738164019e+17
132,8.521009518634189e+17
133,8.520998694267126e+17
134,8.519424129896038e+17
135,8.518074365917798e+17
136,8.516545119953551e+17
137,8.514885111737057e+17
138,8.512745906051318e+17
139,8.510003237242798e+17
140,8.50860237682856e+17
141,8.507101846872801e+17
142,8.506895654132122e+17
143,8.50553206128001e+17
144,8.503894072029184e+17
145,8.503518908818104e+17
146,8.503515533828424e+17
147,8.498234176459039e+17
148,8.497486868967588e+17
149,8.497220459653857e+17
150,8.497182482872402e+17
151,8.49524616431358e+17
