,Unnamed: 0.1,Unnamed: 0,id,author_id,like_count,quote_count,reply_count,retweet_count,referenced_tweet_id,referenced_tweet_type,text
0,0,0,1101256510909214720,817933827758620673,2,0,0,0,,,"@JellyD0ughnut 🤣🤣🤣
This CSI: Witcher series needs a little more work...
#MonsterHunterWorld #TheWitcher #CSI 
https://t.co/kSRegxJWqR"
1,1,1,1101250882518171648,817933827758620673,2,0,0,0,,,"Does Geralt always have to say this to everyone he meets??? 😅
#MonsterHunterWorld #TheWitcher
https://t.co/FmlypHbS9e"
2,2,2,1101238336247738370,567461733,0,0,0,10,1.1010177486065418e+18,retweeted,"RT @Scarlizzz: The Witcher 3
Vortex for Mods (too much to list them all)
Nvidia Ansel

#VirtualPhotography #GamingMoments #Gaming #Gametogr…"
3,3,3,1101236465391017985,929417021137326081,3,0,0,0,,,"#Triss got fucked - https://t.co/zeApqjHyuQ
#Mets #Sound #TheWitcher #nsfw #rule34 #r34 #porn https://t.co/DFlcJ9CNd5"
4,4,4,1101232605058531329,854315813355929602,0,0,0,33,1.0876905953495122e+18,retweeted,"RT @MilliganVick: Philippa &amp; Radovid 👑
freya_veles as Philippa
showkarta as Radovid
photo by @milliganvick 🦉
#cosplay #thewitcher3 #thewitc…"
5,5,5,1101225592542896129,868161196494512128,0,0,0,101,1.0809658268938076e+18,retweeted,"RT @NibbaWhite: #AnnaHenrietta #TheWitcher 
Let's kick off 2019 with a proper Witcher smut - 'Headless Gang' high-jacking a royal carriage,…"
6,6,6,1101221297621622784,817933827758620673,2,0,1,0,,,"This Witcher guy is something else...😳
#MonsterHunterWorld #TheWitcher
https://t.co/17rnxDm61v"
7,7,7,1101216603612610561,1066545656603570176,0,0,0,18,1.0757019349029068e+18,retweeted,"RT @Hollownsfw: Ves from The Witcher~
Expect an animation soon~

4k : https://t.co/8NVQCOdaAP

#porn #TheWitcher #rule34 #sfmporn #3dporn h…"
8,8,8,1101213423029882881,1087012239448723456,2,0,0,0,,,"Let's get started! 
#playstation #ps4 #gaming #gamer4life #gaminglife #livestream #twitch #twitchstreamer #witcher #thewitcher #witcher3 #gamer #gaminglife #gigabyte #pc #battlestation #cutompc #fatthursday #polishtradition #letscelebrate #donuts #wiedźmin #tłustyczwartek https://t.co/QecwT8XKq6"
9,9,9,1101208849439170561,27347401,0,0,0,1,1.1012082953464544e+18,retweeted,RT @thelvlupnetwork: Back to the Witcher 3! Blind/First playthrough LIVE NOW @ https://t.co/lTdOFwbQmS ! Come hang out! #Twitch #Gaming #St…
10,10,10,1101208295346454528,2220480606,1,0,0,1,,,Back to the Witcher 3! Blind/First playthrough LIVE NOW @ https://t.co/lTdOFwbQmS ! Come hang out! #Twitch #Gaming #Streamer #StreamerHype #StreamerLife #TheWitcher @twitchshare @twitchshares @twitchsharing @twitchraid https://t.co/DzlEvztZN1
11,11,11,1101208119194066944,180406467,1,0,0,0,,,The Witcher 3: Wild Hunt / Tranquille https://t.co/jCST3uoczs @witchergame #TheWitcher #TheWitcher3 #WildHunt #Gaming https://t.co/XVUdM8YJfe
12,12,12,1101193112444116993,754048701400776704,0,0,0,1,1.1011580959113748e+18,retweeted,"RT @Andarne_: Trying to find ways to combine my DLP and FDM #3DPrinters in my projects.

I might be doing some #BlackOps4 cosplay pieces so…"
13,13,13,1101191032123916288,942097303,0,0,0,9,9.43629213822804e+17,retweeted,"RT @Risto_Licious: I drew an old friend 
#TheWitcher https://t.co/QYifZZLlEI"
14,14,14,1101189829965025280,30311084,6,0,0,0,,,"The news that @CyberpunkGame is going to be at E3 this year has made me feel like I should finish #TheWitcher DLC, for some reason I just stopped and genuinely forgot about it 😭!"
15,15,15,1101189455774388224,1387060718,0,0,0,0,,,The Witcher 3: Wild Hunt - The Wolven Storm / Priscilla's Song (Gingerta... https://t.co/xQ92kkjIPL via @YouTube - #TheWitcher #Witcher3
16,16,16,1101185161616601088,829796055344517120,0,0,0,1,1.1011844888418876e+18,retweeted,RT @thegaminggang: Tonight on #TheDailyDope I'll dive in to take a first look and page through #TheWitcher TTRPG from @RTalsorianGames &amp; @C…
17,17,17,1101184488841887745,202384686,8,0,0,1,,,Tonight on #TheDailyDope I'll dive in to take a first look and page through #TheWitcher TTRPG from @RTalsorianGames &amp; @CDProjektRed. Plus the latest tabletop gaming news. Live at 8pmEST/7pmCST/5pmPST on YouTube: https://t.co/yvp2jEgjU0. See you there gang! 😁 #RPGs #BoardGames https://t.co/wgFmsGXa5k
18,18,18,1101170918569766912,1038213723817558016,6,0,0,0,,,"How was your month, everybody? Have you not been able to keep up with all that was happening, because your boss let you categorize all the paper clippings in the office or aunt Hilda was visiting? Don't worry, we got you covered! 🤜🤛 #Witcher #TheWitcher https://t.co/7OasF5xz5c"
19,19,19,1101158095911374853,110487397,1,0,0,1,,,"Trying to find ways to combine my DLP and FDM #3DPrinters in my projects.

I might be doing some #BlackOps4 cosplay pieces soon, if there's a market for them. But I also wanna push ahead with #TheWitcher #cosplay props."
20,20,20,1101153541471780869,914163805214691328,3,0,0,1,,,"On my fourth playthrough of #TheWitcher 3 and it still amazes me.
@CDPROJEKTRED https://t.co/lLqUGHyUoJ"
21,21,21,1101149876346220545,1070157183264804867,0,0,0,9,9.43629213822804e+17,retweeted,"RT @Risto_Licious: I drew an old friend 
#TheWitcher https://t.co/QYifZZLlEI"
22,22,22,1101135803592396800,803101181513895936,2,0,0,0,,,"RT @miiz_j: Live Now! The Witcher 3 Final Battle 😱 https://t.co/36jdKUrUuC

#twitch #twitchstreamer #twitchtv #girlstreamers #femalestreamer #girlgamers #gamergirl #witcher3 #witcher #thewitcher #SupportSmallStreamers #SupportSmallerStreamers"
23,23,23,1101133514915934208,985212450445328384,0,0,0,10,1.1010177486065418e+18,retweeted,"RT @Scarlizzz: The Witcher 3
Vortex for Mods (too much to list them all)
Nvidia Ansel

#VirtualPhotography #GamingMoments #Gaming #Gametogr…"
24,24,24,1101123111116771328,28612762,0,0,0,1,1.1011196778147512e+18,retweeted,"RT @DangerousdanUK: Live Now https://t.co/Y86XCp7DuK

With some @witchergame #witcher3 #TheWitcher 

This game is so cool, so thought i'd g…"
25,25,25,1101119677814751233,906049844640448512,1,0,0,1,,,"Live Now https://t.co/Y86XCp7DuK

With some @witchergame #witcher3 #TheWitcher 

This game is so cool, so thought i'd give it another try

come say hi"
26,26,26,1101117624719720449,945824094603431936,2,0,0,0,,,"#artistsontwitter #witcher #TheWitcher #addathewhite #Tarotcards #WheelOfFortune 

Tarot: X wheel of Fortune perfect for Аdda https://t.co/H5biUdsL1g"
27,27,27,1101108323359903744,118476031,0,0,0,27,1.0988824844970108e+18,retweeted,"RT @sae_dice: Freedom.

.Yennefer - @mara_dell 
.Photo/Edit - me

#cosplay #witcher #thewitcher #witchercosplay #yennefer #wildhunt #yennef…"
28,28,28,1101102229141028864,20600002,4,0,0,0,,,"The Witcher 3, Gwent, and Thronebreaker Soundtracks Added to Spotify https://t.co/W4aA1gP7KK #Repost #CDProjektRed #TheWitcher #Spotify https://t.co/FwuiY2CQoy"
29,29,29,1101100659942789120,902408682,0,0,0,0,,,RT @fabrimaggio: Just for fun :) - Card Game - UI Design su @Behance: https://t.co/mnTAorZSoF #uidesign #videogameart #cardgames #Gwent #TheWitcher #inspiration #drawings
30,30,30,1101095733724434432,1940821801,0,0,0,1,1.1010938718938358e+18,retweeted,"RT @HellgrimTV: How many donuts already ?!

#witcher #witcher3 #thewitcher3 #wildhunt #thewitcher #witcher3wildhunt #geraltofrivia #ps4 #tw…"
31,31,31,1101094229189775363,1017816339283668993,0,0,0,1,1.1010893317023498e+18,retweeted,RT @Sakura__002: Geralt of Rivia protecting the #bookshelf from strigas and their like #TheWitcher #nendoroid #nendo #toy #toys #photograph…
32,32,32,1101094049992372224,383102737,1,0,0,0,,,Just for fun :) - Card Game - UI Design su @Behance: https://t.co/6L1o3j7u8w #uidesign #videogameart #cardgames #Gwent #TheWitcher #inspiration #drawings
33,33,33,1101093871893835776,1087012239448723456,5,0,0,1,,,"How many donuts already ?!

#witcher #witcher3 #thewitcher3 #wildhunt #thewitcher #witcher3wildhunt #geraltofrivia #ps4 #twitch #gamer #playstation4 #gaminglife #instagamer #streaming #streamer #gaming #rpg #cdprojektred #supportsmallstreamers #fatthursday  #donuts #paczki https://t.co/Rzm5jMMeH9"
34,34,34,1101089331702349824,17340588,0,0,0,1,,,Geralt of Rivia protecting the #bookshelf from strigas and their like #TheWitcher #nendoroid #nendo #toy #toys #photography #toyphotography #toyphoto #collectibles #toyunion #shelfie #bookstagram #book #books #toypics #yousocanon #eosm50 #gaming #videoga… https://t.co/z903cOnaiy https://t.co/aLeeuqVq1c
35,35,35,1101087685165363200,3382367861,0,0,0,9,9.43629213822804e+17,retweeted,"RT @Risto_Licious: I drew an old friend 
#TheWitcher https://t.co/QYifZZLlEI"
36,36,36,1101082326514184192,111689811,0,0,0,27,1.0988824844970108e+18,retweeted,"RT @sae_dice: Freedom.

.Yennefer - @mara_dell 
.Photo/Edit - me

#cosplay #witcher #thewitcher #witchercosplay #yennefer #wildhunt #yennef…"
37,37,37,1101072502246264832,1071115009969848320,0,0,0,30,1.097914981272744e+18,retweeted,"RT @sfmlover22: I don’t know whether it is possible to call this a victory over the “crisis of ideas,” but I managed to do it earlier than…"
38,38,38,1101070266476740609,72931470,0,0,0,10,1.1010177486065418e+18,retweeted,"RT @Scarlizzz: The Witcher 3
Vortex for Mods (too much to list them all)
Nvidia Ansel

#VirtualPhotography #GamingMoments #Gaming #Gametogr…"
39,39,39,1101063029733642240,112767933,0,0,0,9,9.43629213822804e+17,retweeted,"RT @Risto_Licious: I drew an old friend 
#TheWitcher https://t.co/QYifZZLlEI"
40,40,40,1101062631421550593,108631940,0,0,0,9,9.43629213822804e+17,retweeted,"RT @Risto_Licious: I drew an old friend 
#TheWitcher https://t.co/QYifZZLlEI"
41,41,41,1101061387407642624,578706870,0,0,0,0,,,"We head off to the White Orchard Tavern, looking for information that could possibly lead to Yennefer. https://t.co/fJ5oEmtWpz #thewitcher #witcher3 #thewitcher3 #wildhunt #letsplay"
42,42,42,1101045475183071232,1007092117913686016,0,0,0,37,9.707170755630776e+17,retweeted,"RT @Kulakovskaya_: -Don't blame yourself. No witcher's ever died in his own bed.
-...You don't know how it is. To see someone you love die.…"
43,43,43,1101045410620157953,1007092117913686016,0,0,0,14,9.947018560342304e+17,retweeted,"RT @Chrissie_Zullo: Finished up that Witcher commission! Was lots of fun. Have you guys played this game? Is it worth playing? 

#witcher #…"
44,44,44,1101030761631809538,758964766891139073,0,0,0,10,1.1010177486065418e+18,retweeted,"RT @Scarlizzz: The Witcher 3
Vortex for Mods (too much to list them all)
Nvidia Ansel

#VirtualPhotography #GamingMoments #Gaming #Gametogr…"
45,45,45,1101017748606541824,922399574664327169,52,0,1,10,,,"The Witcher 3
Vortex for Mods (too much to list them all)
Nvidia Ansel

#VirtualPhotography #GamingMoments #Gaming #Gametography #Screenshots #VGPUnite  #TheWitcher #TheWitcher3 #Ansel https://t.co/B5mUijo6uQ"
46,46,46,1100990309624770560,817505128835973120,0,0,0,0,,,Testing my Twitch # Monster # Hunter #Monster Hunter world # Xbox # Xbox one #Xbox scorpio # Xbox1S # XboxoneS # Hatethathandler #kill #TheWitcher https://t.co/llFsA00mv0
