,Unnamed: 0.1,Unnamed: 0,id,author_id,like_count,quote_count,reply_count,retweet_count,referenced_tweet_id,referenced_tweet_type,text
0,0,0,936380223779692544,558397793,0,0,0,0,,,"Love the hairstyle. Love the jacket😍
#thewitcherIII #thewitcher #hoodie #armor #hairstyle… https://t.co/VrA6bBGsnX"
1,1,1,936377522794659840,2972886694,0,0,0,1,9.351083735860306e+17,retweeted,RT @Kicka_Cosplay: @CDPROJEKTRED @thewitchergame @TheWitcher3Fr #ciri from #thewitcher #cosplay https://t.co/lTL6fdxWiX
2,2,2,936373791227293697,764948899442241537,0,0,0,0,,,Stream on! Getting closer to the end!!! #TheWitcher2 #TheWitcher https://t.co/xOoMXZ5kbv #twitch #gaming #SupportSmallStreamer
3,3,3,936370476779229184,917158361518542849,0,0,0,1,,,I will be giving away The Witcher 3 GOTY edition after I hit 50 Followers! All you have to do is follow and the more you watch the better your chances! #twitch #stream #positive #positivity #giveaway #TheWitcher #thewitcher3 #games https://t.co/C4AGkq5Zlx
4,4,4,936365892006490112,839020440504909824,0,0,0,8,9.363555662549934e+17,retweeted,RT @ArseQueef: Geralt + @matthewmercer? What's not to love? 😏⚔️ #CriticalRole #TheWitcher https://t.co/rFJmBM6OBP
5,5,5,936360651076669440,4186500193,0,0,0,8,9.363555662549934e+17,retweeted,RT @ArseQueef: Geralt + @matthewmercer? What's not to love? 😏⚔️ #CriticalRole #TheWitcher https://t.co/rFJmBM6OBP
6,6,6,936356902115708929,399723501,0,0,0,8,9.363555662549934e+17,retweeted,RT @ArseQueef: Geralt + @matthewmercer? What's not to love? 😏⚔️ #CriticalRole #TheWitcher https://t.co/rFJmBM6OBP
7,7,7,936332987549052928,2417822797,0,0,0,0,,,"Witcher?!?! YAAS
https://t.co/xpnchxCOGW

#TheWitcher #twitch #streaming #Gaming #walkthrough #letsplay"
8,8,8,936326058307194881,2208805522,0,0,0,1,9.363239692710052e+17,retweeted,RT @GameTyrant: This Extremely Good THE WITCHER 3 Deal Sold Amazingly Fast https://t.co/RTheBjyDGB #witcher3 #ps4 #thewitcher #wildhunt htt…
9,9,9,936323969271005184,330798123,1,0,0,1,,,This Extremely Good THE WITCHER 3 Deal Sold Amazingly Fast https://t.co/RTheBjyDGB #witcher3 #ps4 #thewitcher #wildhunt https://t.co/l07OnBpUid
10,10,10,936312788393263105,21894943,0,0,0,11,9.359250367115796e+17,retweeted,RT @Naimlyarts: Just like that one scene from Beauty and the Beast except Bart definitely tried to eat all these birdos two seconds later #…
11,11,11,936257650236514304,877515711631020037,0,0,0,1,9.362077396252754e+17,retweeted,RT @TheElvenDreams: Behold one of my favorite characters from 'The Witcher'! 🧛‍♂️✨#thewitcher #Vampire #RPG #geek #fanart https://t.co/QjGS…
12,12,12,936255184803631106,1860527702,5,0,0,0,,,'dem water effects!  Remember when that was a thing devs used to brag about? #TheWitcher https://t.co/DRA9ejfQjy
13,13,13,936207739625275392,802841503,6,0,0,1,,,Behold one of my favorite characters from 'The Witcher'! 🧛‍♂️✨#thewitcher #Vampire #RPG #geek #fanart https://t.co/QjGSQfyGJX
14,14,14,936190277571698688,391785194,7,0,0,0,,,When you gotta twiddle your fingers till #paxaus photos r released in the latest issue of Gametraders. 👀 Preview #photography by me #thewitcher #cosplay by @Salviar https://t.co/4aBNq0ysxY
15,15,15,936106674074636288,120212825,0,0,0,1,6.951157561708421e+17,retweeted,"RT @azure_cosplay: When Yennefer is angry at Geralt xD 
#cosplay #yennefer #thewitcher #thewitcher3wildhunt #geraltofrivia #geralt https://…"
16,16,16,936054284160061440,1729564622,4,0,0,1,,,"LIVE! Playing the Witcher tonight! Killing monsters and wooing wenches is all in a day's work for Geralt so lets have fun!
https://t.co/y1Qb1ZZfy4
#TheWitcher #gamergirl #booty https://t.co/uIFIoaPTsP"
17,17,17,936014976401231872,717815154134630400,0,0,0,11,9.359250367115796e+17,retweeted,RT @Naimlyarts: Just like that one scene from Beauty and the Beast except Bart definitely tried to eat all these birdos two seconds later #…
18,18,18,935994919092736000,37949134,0,0,0,0,,,This games ridiculously hard but I left the challenge though... but then I’m playing on the hard difficulty #TheWitcher
19,19,19,935979650991509511,3201229743,0,0,0,3,9.359280889737256e+17,retweeted,RT @Jo_Hammer_: Which would you be more likely to watch? #TheWitcher or #elex. #TheWitcher3 #CDProjekt #YouTube #gaming
20,20,20,935974997625098241,45337033,0,0,0,0,,,"Current work in progress ... almost done.. :)
#photoshop #editing #TheWitcher #tavern #ciri https://t.co/nY6JBNBJln"
21,21,21,935955553771249664,2343093284,0,0,0,11,9.359250367115796e+17,retweeted,RT @Naimlyarts: Just like that one scene from Beauty and the Beast except Bart definitely tried to eat all these birdos two seconds later #…
22,22,22,935943008935129088,3383975033,0,0,0,3,9.359280889737256e+17,retweeted,RT @Jo_Hammer_: Which would you be more likely to watch? #TheWitcher or #elex. #TheWitcher3 #CDProjekt #YouTube #gaming
23,23,23,935942938768695297,742283999804981248,0,0,0,3,9.359280889737256e+17,retweeted,RT @Jo_Hammer_: Which would you be more likely to watch? #TheWitcher or #elex. #TheWitcher3 #CDProjekt #YouTube #gaming
