,id,author_id,like_count,quote_count,reply_count,retweet_count,referenced_tweet_id,referenced_tweet_type,text
0,1542658943402622976,842541879031939072,0,0,0,60,1542389725675376645,retweeted,RT @RedanianIntel: ICYMI: A closer look at Vilgefortz’s costume and staff (seen here on the stunt double) while filming the iconic Geralt-V…
1,1542657566077059073,869732902984134661,0,0,0,400,1531004537368199172,retweeted,"RT @Irine_Meier: Why all the sorceresses in The Witcher universe are so ridiculously attractive? ❤️‍🔥
I can’t resist to cosplay them all!!!…"
2,1542657527099400193,869732902984134661,0,0,0,441,1531744087367352322,retweeted,"RT @Irine_Meier: Sabrina photoshoot ended up being so beautiful that it would be a crime not to post another photo 🔥😂

#TheWitcher https://…"
3,1542656089103237122,1482633812056158210,0,0,0,307,1491747412024741888,retweeted,"RT @Apone3D: Triss Merigold 🌹🌹
https://t.co/pholHCfcO1

Room by @niodreth
#TheWitcher https://t.co/aWQ8NOPi64"
4,1542655285189386243,1026835405243641856,0,0,0,39,1542560325710618626,retweeted,"RT @marvee67: It’s still a #ThirstyThursday 
❤️
#GeraltofRivia #TheWitcher #HenryCavill https://t.co/J7zANmQVZf"
5,1542653780835041280,2719575420,19,0,4,4,,,"Emiel Regis FanArt, Trial By Ordeal
https://t.co/QUUE92STPE

#2d #art #ЭмиельРегис #emielregisrohellecterzieffgodefroy #Witcher #Thewitcher #baptismoffire #крещениеогнём #воплощениечеловечности https://t.co/tnDpdMWSdT"
6,1542652926816096257,1172382583344132098,0,0,0,55,1536924654593380352,retweeted,RT @Fabinui: Triss Merigold Cosplay #Trissmerigold #TheWitcher #TheWitcher3 #redhairedgirl #witch #Lilith #fabibi https://t.co/ccvkudzIZo
7,1542652439450484736,189771086,0,0,0,0,,,#TheWitcher season 1 is off the charts I’m on episode 4 &amp; I just realized we are going back &amp; forth in time
8,1542652232956403712,1315558927,0,0,0,33,1542327609366913025,retweeted,"RT @FictionalPhotos: The Modern Path ⚔️🖤🐺
#thewitcher #geralt #henrycavill https://t.co/p3K98UBh1y"
9,1542651884716040192,1526368580,1,0,0,0,1542327609366913025,quoted,BAM❗️These @FictionalPhotos just keep gettin' BETter&amp;BETter  #thewitcher #geralt #HenryCavill #art https://t.co/27MhU1175c
10,1542651364572119040,1225621761166860289,0,0,0,33,1542327609366913025,retweeted,"RT @FictionalPhotos: The Modern Path ⚔️🖤🐺
#thewitcher #geralt #henrycavill https://t.co/p3K98UBh1y"
11,1542651074086989826,1258576307689934848,0,0,0,39,1542560325710618626,retweeted,"RT @marvee67: It’s still a #ThirstyThursday 
❤️
#GeraltofRivia #TheWitcher #HenryCavill https://t.co/J7zANmQVZf"
12,1542650598042091527,850476468366921728,0,0,0,87,1542395275469152256,retweeted,"RT @TielMamon: mini sketch dump of just them 🐥🐺 
#TheWitcher #geraskier https://t.co/iCzKwRmQGy"
13,1542650272748642304,1514681842296889348,0,0,0,24,1542497799933009920,retweeted,"RT @RottenKraken: ""Energetic and tough, Ves had always impressed with her skill with crossbow and sword alike, outshooting and outshining a…"
14,1542649155843043330,1297362686410469377,0,0,0,87,1542395275469152256,retweeted,"RT @TielMamon: mini sketch dump of just them 🐥🐺 
#TheWitcher #geraskier https://t.co/iCzKwRmQGy"
15,1542644623025360898,1479855671650787329,0,0,0,0,,,"THE WITCHER MONSTER SLAYER GAME ONLINE GENERATOR HACK GOLD CHEAT MOD
https://t.co/Af5T5bSX96

#Witcher #TheWitcher #MonsterSlayer #TheWitcherMonsterSlayer #WitcherMonsterSlayer https://t.co/0iEeKbKdYm"
16,1542643388662571017,2404443804,0,0,0,8,1537547084001329160,retweeted,"RT @FictionalPhotos: Toxicity 🐺⚔️🖤
#thewitcher #geralt #henrycavill https://t.co/CWvOLwzBsM"
