,Unnamed: 0.1,Unnamed: 0,id,author_id,like_count,quote_count,reply_count,retweet_count,referenced_tweet_id,referenced_tweet_type,text
0,0,0,947600433194962944,3327369384,1,0,1,0,,,"The witcher book series has to be the best series I’ve ever read so far, love the world and all the characters🙌🏼 so excited to play the game again and the upcoming Netflix series #TheWitcher"
1,1,1,947597754364321792,336741629,0,0,0,107,9.472190191357788e+17,retweeted,"RT @LHissrich: So many questions about #TheWitcher so here’s what I can say: in TV time, it’s really early. There’s a long path ahead of ca…"
2,2,2,947595905649250304,41263385,0,0,0,48,9.440977272601231e+17,retweeted,RT @AstorAlexander: My Triss portrait is finished! Higher res here: https://t.co/aTWXAvk604 #Witcher3 #triss #gaming #illustration #cdproje…
3,3,3,947577848327475201,2376963673,1,0,0,0,,,"One logo can change so much. I am not ashamed I made this in the slightest bit.

@CDPROJEKTRED #thewitcher https://t.co/6i4Jrv3d6q"
4,4,4,947576223051366400,302106228,0,0,0,107,9.472190191357788e+17,retweeted,"RT @LHissrich: So many questions about #TheWitcher so here’s what I can say: in TV time, it’s really early. There’s a long path ahead of ca…"
5,5,5,947553450920775680,4332470420,0,0,0,35,9.43600987859706e+17,retweeted,"RT @Max_Dunbar: A sketch of #TheWitcher's Geralt of Riva, just cuz. https://t.co/NROCDMkVyo"
6,6,6,947552502358118400,47061605,0,0,0,107,9.472190191357788e+17,retweeted,"RT @LHissrich: So many questions about #TheWitcher so here’s what I can say: in TV time, it’s really early. There’s a long path ahead of ca…"
7,7,7,947548535687450634,3578062457,0,0,0,107,9.472190191357788e+17,retweeted,"RT @LHissrich: So many questions about #TheWitcher so here’s what I can say: in TV time, it’s really early. There’s a long path ahead of ca…"
8,8,8,947544163389788162,1686315325,0,0,0,15,9.47466345922298e+17,retweeted,"RT @adrianchm: Good, encouraging replies from @LHissrich, the showrunner of #TheWitcher for Netflix. From this surprisingly civil thread: h…"
9,9,9,947539041712566273,134181918,0,0,0,107,9.472190191357788e+17,retweeted,"RT @LHissrich: So many questions about #TheWitcher so here’s what I can say: in TV time, it’s really early. There’s a long path ahead of ca…"
10,10,10,947535101532839936,126498058,0,0,0,231,9.467939363743089e+17,retweeted,"RT @LHissrich: New day, more maps, (much) more coffee. Time to break this pilot!  #TheWitcher https://t.co/8OfloM7LU4"
11,11,11,947530676491956224,2472901279,0,0,0,107,9.472190191357788e+17,retweeted,"RT @LHissrich: So many questions about #TheWitcher so here’s what I can say: in TV time, it’s really early. There’s a long path ahead of ca…"
