,Unnamed: 0.1,Unnamed: 0,id,author_id,like_count,quote_count,reply_count,retweet_count,referenced_tweet_id,referenced_tweet_type,text
0,0,0,925512189124935682,153651848,0,0,0,0,,,🔴#LIVE ON! Halloween is day to break curses... #TheWitcher #TheWitcher3 https://t.co/G0n5Izt6rL - @Retweet_Twitch https://t.co/H7qK8sAqhg
1,1,1,925511791727316993,724315190817333248,0,0,0,10,9.254760852105092e+17,retweeted,"RT @MilliganVick: Triss the dancing clown :D based on art by @Kulakovskaya_, Torie as #Triss, photo by me
Happy Halloween!
#TheWitcher #cos…"
2,2,2,925508132142501889,859007201167507456,0,0,0,10,9.254760852105092e+17,retweeted,"RT @MilliganVick: Triss the dancing clown :D based on art by @Kulakovskaya_, Torie as #Triss, photo by me
Happy Halloween!
#TheWitcher #cos…"
3,3,3,925504287102423040,477655093,0,0,0,8,9.251259832960204e+17,retweeted,RT @JohnsoJudi: I patiently for your auditions! Let's shepherd in! #ZachMcGowan #ZachforGeralt #TheWitcher #TheWitcherTVSeries #AndrzejSapk…
4,4,4,925501008352108544,741326345062481925,0,0,0,1,9.254970097039729e+17,retweeted,RT @howmanymanu: 1 more #ZachforGeralt because he is the perfect choice @PlatigeImage @netflix @ebarmack #AndrzejSapkowski #ZachMcGowan #Th…
5,5,5,925497009703972864,76994998,8,0,1,1,,,1 more #ZachforGeralt because he is the perfect choice @PlatigeImage @netflix @ebarmack #AndrzejSapkowski #ZachMcGowan #TheWitcher https://t.co/w265Wc2O2q
6,6,6,925494981216882688,711573109028098050,0,0,0,5,9.226401040778404e+17,retweeted,RT @JohnsoJudi: Zach #ZachMcGowan as a professional actor and his perfected technique will bring the real #Geralt #TheWitcher to life! #And…
7,7,7,925489795815673857,3082317614,0,0,0,5,9.254448500859576e+17,retweeted,"RT @howmanymanu: The looks, the glance, the talent, @Zach_McGowan is #Geralt @PlatigeImage @netflix @ebarmack #AndrzejSapkowski #TheWitcher…"
8,8,8,925486874759778304,1270453752,2,0,0,0,,,#PS4share - THE WITCHER 3 #thewitcher #thewitcher3wildhunt https://t.co/kvOu6KHvrL
9,9,9,925484410903941121,711573109028098050,7,0,2,3,,,Highly imaginative Zach will give 100%! @Zach_McGowan #ZachforGeralt He is your real true #TheWitcher #AndrzejSapkowski @ebarmack @netflix https://t.co/RN9antRz9n
10,10,10,925484367652311042,21391085,0,0,0,5,9.254448500859576e+17,retweeted,"RT @howmanymanu: The looks, the glance, the talent, @Zach_McGowan is #Geralt @PlatigeImage @netflix @ebarmack #AndrzejSapkowski #TheWitcher…"
11,11,11,925476085210509312,218799281,63,0,1,10,,,"Triss the dancing clown :D based on art by @Kulakovskaya_, Torie as #Triss, photo by me
Happy Halloween!
#TheWitcher #cosplay #Halloween https://t.co/4HCn3eNevH"
12,12,12,925467902018453505,536686754,0,0,0,5,9.254448500859576e+17,retweeted,"RT @howmanymanu: The looks, the glance, the talent, @Zach_McGowan is #Geralt @PlatigeImage @netflix @ebarmack #AndrzejSapkowski #TheWitcher…"
13,13,13,925467563949199361,76994998,0,0,0,3,9.253927949817487e+17,retweeted,RT @ZMcGowanFanClub: Zach for Geralt!! When are auditions? @PlatigeImage @netflix @ebarmack #AndrzejSapkowski #ZachMcGowan #TheWitcher  #th…
14,14,14,925463755097563137,714088327360745472,0,0,0,1,9.25393167393882e+17,retweeted,RT @ZMcGowanFanClub: Zach for Geralt!! When are auditions? @PlatigeImage @netflix @ebarmack #AndrzejSapkowski #ZachMcGowan #TheWitcher  #th…
15,15,15,925461293162795008,404481943,0,0,0,5,9.254448500859576e+17,retweeted,"RT @howmanymanu: The looks, the glance, the talent, @Zach_McGowan is #Geralt @PlatigeImage @netflix @ebarmack #AndrzejSapkowski #TheWitcher…"
16,16,16,925458479506251776,2299367720,0,0,0,0,,,Un comic #TheWitcher need 😭
17,17,17,925450167360385025,741326345062481925,0,0,0,5,9.254448500859576e+17,retweeted,"RT @howmanymanu: The looks, the glance, the talent, @Zach_McGowan is #Geralt @PlatigeImage @netflix @ebarmack #AndrzejSapkowski #TheWitcher…"
18,18,18,925446083307888646,404481943,0,0,0,3,9.253927949817487e+17,retweeted,RT @ZMcGowanFanClub: Zach for Geralt!! When are auditions? @PlatigeImage @netflix @ebarmack #AndrzejSapkowski #ZachMcGowan #TheWitcher  #th…
19,19,19,925444850085957632,76994998,10,1,1,5,,,"The looks, the glance, the talent, @Zach_McGowan is #Geralt @PlatigeImage @netflix @ebarmack #AndrzejSapkowski #TheWitcher  #thewitcher https://t.co/8lE4NJWKq2"
20,20,20,925444354252079105,76994998,0,0,0,1,9.25392868784726e+17,retweeted,RT @ZMcGowanFanClub: Zach for Geralt!! When are auditions? @PlatigeImage @netflix @ebarmack #AndrzejSapkowski #ZachMcGowan #TheWitcher  #th…
21,21,21,925444180024930307,766154739356762112,0,0,0,1,9.254293931656192e+17,retweeted,RT @LizKatrinMusic: Looking for a song for #Halloween? https://t.co/IbN2BtCjhc #Halloween2017 #Witcher10thAnniversary #thewitcher3 #TheWitc…
