,Unnamed: 0.1,Unnamed: 0,id,author_id,like_count,quote_count,reply_count,retweet_count,referenced_tweet_id,referenced_tweet_type,text
0,0,0,1432855593962848258,1431690999798116353,0,0,0,0,,,"Just finished The Witcher, Nightmare of the Wolf on Netflix! It was so freaking good! Definitely recommend! #TheWitcher #NightmareoftheWolf #Netflix"
1,1,1,1432854784982331394,21374782,0,0,0,0,,,#TheWitcher Showrunner Explains How Nightmare of the Wolf Ties Into Season 2 https://t.co/huXJYUL6bf
2,2,2,1432854211000078344,192895833,0,0,0,8,1.4327966869848842e+18,retweeted,"RT @fhariri_art: Yennefer Fanart 💙

Close up of what I'm working on 😉

#TheWitcher #YenneferofVengerberg #TheCapturedCollective @Captured_C…"
3,3,3,1432851162068406274,1212605824457048064,0,0,0,105,1.432738442958422e+18,retweeted,"RT @swampcastle04: Three Little Steps

#ciri #thewitcher https://t.co/3tA8Okweut"
4,4,4,1432850022450835457,3002043724,0,0,0,105,1.432738442958422e+18,retweeted,"RT @swampcastle04: Three Little Steps

#ciri #thewitcher https://t.co/3tA8Okweut"
5,5,5,1432849572641099779,339182321,0,0,0,105,1.432738442958422e+18,retweeted,"RT @swampcastle04: Three Little Steps

#ciri #thewitcher https://t.co/3tA8Okweut"
6,6,6,1432848725513277441,738411641117741056,0,0,0,216,1.432606913556992e+18,retweeted,RT @TheWitcherTV: #HenryCavill is getting $400K per episode for  #TheWitcher ' Season 2 💰 https://t.co/vLqIxtcHDu
7,7,7,1432848438517972993,2570594948,0,0,0,216,1.432606913556992e+18,retweeted,RT @TheWitcherTV: #HenryCavill is getting $400K per episode for  #TheWitcher ' Season 2 💰 https://t.co/vLqIxtcHDu
8,8,8,1432846869466689541,3304211182,0,0,0,10,1.429991187847553e+18,retweeted,"RT @NetflixSpooks: Vesemir the smiling fire griller
#TheWitcher #TheWitcherNightmareOfTheWolf https://t.co/lOvMTorpCy"
9,9,9,1432846260315303936,3304211182,0,0,0,75,1.4327797952350577e+18,retweeted,"RT @WitcherTorT: The spooky season is almost upon us! 
Celebrate Halloween festivities by participating in our Witcher Trick or Treat art/w…"
10,10,10,1432846010443866112,3304211182,0,0,0,216,1.432606913556992e+18,retweeted,RT @TheWitcherTV: #HenryCavill is getting $400K per episode for  #TheWitcher ' Season 2 💰 https://t.co/vLqIxtcHDu
11,11,11,1432845443977912321,1191807317056073729,0,0,0,19,1.431623130959815e+18,retweeted,"RT @BryanDechart: #TheWitcher 3, final Main Story Quests are being uploaded to #DechartGames YouTube!

Thanks for watching along, we apprec…"
12,12,12,1432844605758730247,3176390220,0,0,0,105,1.432738442958422e+18,retweeted,"RT @swampcastle04: Three Little Steps

#ciri #thewitcher https://t.co/3tA8Okweut"
13,13,13,1432844429564461058,563083646,0,0,0,216,1.432606913556992e+18,retweeted,RT @TheWitcherTV: #HenryCavill is getting $400K per episode for  #TheWitcher ' Season 2 💰 https://t.co/vLqIxtcHDu
14,14,14,1432844385889173513,763782438929793025,0,0,0,105,1.432738442958422e+18,retweeted,"RT @swampcastle04: Three Little Steps

#ciri #thewitcher https://t.co/3tA8Okweut"
15,15,15,1432843495249752067,1097163145246896130,0,0,0,79,1.4316526661537792e+18,retweeted,"RT @bigfutjeril: I gotchu 

#TheWitcher #Ciri #Cerys https://t.co/0qpBz7c0dL"
16,16,16,1432843389851082752,1422409456328060930,0,0,0,216,1.432606913556992e+18,retweeted,RT @TheWitcherTV: #HenryCavill is getting $400K per episode for  #TheWitcher ' Season 2 💰 https://t.co/vLqIxtcHDu
17,17,17,1432843082018426881,301786656,0,0,0,105,1.432738442958422e+18,retweeted,"RT @swampcastle04: Three Little Steps

#ciri #thewitcher https://t.co/3tA8Okweut"
18,18,18,1432840474474262529,1296981392,0,0,0,62,1.4294050516641464e+18,retweeted,"RT @elvenskrekk: #thewitcher #thewitcher2 #iorveth

My ills are reticulate
My woes are granular
The ants weigh more than the elephants http…"
19,19,19,1432839632132116480,1395167026306588675,0,0,0,0,,,Did a quick tester today. Low Quality and High Ambition starts this Thursday. Kicking off with a personal fav #thewitcher https://t.co/AMhuDJrwor https://t.co/usYFh1oO7i
20,20,20,1432839416091795466,1217490269764866048,0,0,0,216,1.432606913556992e+18,retweeted,RT @TheWitcherTV: #HenryCavill is getting $400K per episode for  #TheWitcher ' Season 2 💰 https://t.co/vLqIxtcHDu
21,21,21,1432838747096190977,1965839366,0,0,0,19,1.4327851042549965e+18,retweeted,RT @bigfutjeril: Join me and @AvengefulB Halloween art/writing event @WitcherTorT in October to see and read more about vampire #Yennefer #…
22,22,22,1432837268146958337,304988555,0,0,0,216,1.432606913556992e+18,retweeted,RT @TheWitcherTV: #HenryCavill is getting $400K per episode for  #TheWitcher ' Season 2 💰 https://t.co/vLqIxtcHDu
23,23,23,1432835553494503427,2942998528,0,0,0,79,1.4316526661537792e+18,retweeted,"RT @bigfutjeril: I gotchu 

#TheWitcher #Ciri #Cerys https://t.co/0qpBz7c0dL"
24,24,24,1432835135146283009,4503237013,0,0,0,5,1.4328075068210176e+18,retweeted,"RT @superiorminass: Glass painting of #Vesemir from the new #TheWitcher #TheWitcherNightmareoftheWolf , I absolutely loved this movie and t…"
25,25,25,1432834486836813828,934689921192878080,0,0,0,1,1.4328343099168563e+18,retweeted,"RT @sidetrack_art: Geralt of Rivia (Study Paint)
I have 5 more on the way. Stay tuned and make sure to like, comment, and share them with y…"
