,id,author_id,like_count,quote_count,reply_count,retweet_count,referenced_tweet_id,referenced_tweet_type,text
0,1079884002574696449,334521615,0,0,0,0,,,It's Foo Year's Eve!!🔴 Now live on Twitch playing The Witcher 3 - come watch at https://t.co/N17nBWiqPa  #TheWitcher #TheWitcher3 #Twitch #SupportSmallStreamers https://t.co/8MX0EjVcA3
1,1079872975669788672,17260409,0,0,0,0,,,"Also, Philippa Eilhart from #TheWitcher made it fashionable long before #BirdBox 😄"
2,1079871072986689536,2429207245,4,0,0,0,,,"So...THIS will be a thing soon, me thinks. I mean, I kinda have to right? If the Swords fit... SWING EM!

#TheWitcher 
#CDProjektRed
#Twitch
@CDPROJEKTRED https://t.co/9z7YKDnOG1"
3,1079864360212688896,579518852,0,0,0,0,,,Live https://t.co/Cn7vEjiqcR - The Hunt for Cirilla Fiona Elen Riannon Heiress to the throne of Cintra &amp; inis Ard Skellig &amp; inis An Skellig... or just Ciri for short - The story continues #TheWitcher #TheWitcher3 #twitch #SupportSmallStreamers https://t.co/EitJHhN3oa
4,1079862190075756545,991081612996698112,0,0,0,1,1079862079299903488,retweeted,"RT @DeathDragonTTV: LIVE! Its time to start a new game! The Witcher 3! Lets go, come chill and watch some terrible gameplay! POG https://t.…"
5,1079862079299903488,2997040017,1,0,0,1,,,"LIVE! Its time to start a new game! The Witcher 3! Lets go, come chill and watch some terrible gameplay! POG https://t.co/ik2cmHPnTZ #TheWitcher #XboxOne #hype #Twitch"
6,1079857262284496896,721510918442639360,0,0,0,4,1079848163035492354,retweeted,"RT @pthenrycavillbr: Watch a video clip where #HenryCavill speaks for the first time about playing #GeraltofRivia, and participating in the…"
7,1079851348345053184,1399686679,0,0,0,4,1079848163035492354,retweeted,"RT @pthenrycavillbr: Watch a video clip where #HenryCavill speaks for the first time about playing #GeraltofRivia, and participating in the…"
8,1079851166408867841,1708215408,0,0,0,52,1079037869488955394,retweeted,"RT @HenryCavillNews: “Superman stopped by last night and saved a young couple who, in their joy, immediately started kissing over his left…"
9,1079848963371601921,907409828032720897,0,0,0,35,1079411003266347010,retweeted,"RT @arnaerr: ""Wind’s howling""
#TheWitcher https://t.co/8UvcCLo1sG"
10,1079848551981690882,618060821,2,0,0,0,,,"Duuuude #TheWitcher on the #NintendoSwitch ? This is very interesting @JoeyCapsGaming
I wish @YouTube would have sent me a notifcication to watch the video yesterday when it came out and not today lmao... #YouTubeAlgorithm https://t.co/Fmx6M5wBfh"
11,1079848163035492354,2853621940,32,0,3,4,,,"Watch a video clip where #HenryCavill speaks for the first time about playing #GeraltofRivia, and participating in the new @netflix series, #TheWitcher.

Full video in&gt;&gt; https://t.co/RG9IAOAErg

#KingdonofRivia #Geralt #Rivia #Roach #series #Season1 #Budapest #Hungary https://t.co/DfIkJnZN9I"
12,1079817836015599617,762902528040194048,0,0,0,134,864592584416645120,retweeted,RT @VRCosplayX: And Cumming this Friday to https://t.co/h4hcsY4LJy the stunning @KatrinaxJade will play #Yennefer from The Witcher III #The…
13,1079810823894302720,292775733,0,0,0,8,1079781728313593856,retweeted,"RT @ArmoRatt: We wish you a Happy New Year!🎄
Geralt by @ArmoRatt 
Ciri by @vasiliel 
Photo by @vasiliel 
@CDPROJEKTRED
#TheWitcher #thewitc…"
14,1079810424080658433,759825424843177985,3,0,0,0,,,She arrived! On New Years Eve no less. Such a drama queen.🤗 @OriginalFunko #TheWitcher #FunkoPOP https://t.co/JLLK80Z2DS
15,1079808743901138944,2241132774,0,0,0,8,1079781728313593856,retweeted,"RT @ArmoRatt: We wish you a Happy New Year!🎄
Geralt by @ArmoRatt 
Ciri by @vasiliel 
Photo by @vasiliel 
@CDPROJEKTRED
#TheWitcher #thewitc…"
16,1079802656678236161,4438173753,0,0,0,0,,,"Happy New Year !)
Author:https://t.co/jb2bhlKLnZ
.
.
.
.
.
.
.

#Цири #Witcher #WildHunt #Fantasy #cosplay #Ведьмак #ДикаяОхота #Фэнтези #Ведьмак3 #косплей #Сапковский#Witcher3 #цири #TheWitcher… https://t.co/cKZGRavtcr"
17,1079798889295814661,2282595816,0,0,0,0,,,"2018 had some good moments for fans, but it's time to look ahead. #2019 #DCEU #Disney #Fandoms #gameofthrones #jordanpeele #KingdomHearts #legendofzelda #MCU #neilgaiman #starwars #TheWitcher #us https://t.co/7nIzZevbkI https://t.co/enqmiugdtC"
18,1079798391482265600,496308111,5,0,2,0,,,I had a dream I was Henry the 8th and I had my court in order for the premiere of #TheWitcher and when I watched it I was enraged that it was an animated series. I sent Charles Brandon to @netflix to negotiate while blew off steam in silence. I've watched The Tudors to much😂
19,1079796910670659584,159953050,0,0,0,8,1079781728313593856,retweeted,"RT @ArmoRatt: We wish you a Happy New Year!🎄
Geralt by @ArmoRatt 
Ciri by @vasiliel 
Photo by @vasiliel 
@CDPROJEKTRED
#TheWitcher #thewitc…"
20,1079796781653856258,727676250404339713,0,0,0,2,1078657264347693056,retweeted,RT @MrsRiverRun: @CavillsClique Favorite moment was finding out he was taking on #TheWitcher as #GeraltOfRivia I’m a fan of the book series…
21,1079796002406711296,727676250404339713,0,0,0,18,1079137141521829889,retweeted,"RT @LinaDep: @tccandler Congrats WINNERS👏🏆#100MostHandsomeFaces2018😍

#HenryCavill #JasonMomoa #ChrisPine @armiehammer @creepypuppet @danyg…"
22,1079793666007412736,4236752926,0,0,0,0,,,Erick is still playing Gwent! Drop by and check it out! https://t.co/rcFjaU4SUe #Gwent #TheWitcher
23,1079793241828950016,75656975,0,0,0,61,1075469153484460032,retweeted,RT @TheComixKid: Sounds like @Netflix is very happy with #TheWitcher and we could see multiple seasons greenlit before season one airs or s…
24,1079791491546009600,780349550531899392,0,0,0,3,1079788535346008064,retweeted,RT @culture_pl: The best games on @steam_games according to @GamingAngelGabe from  @DigitalTrends: including #TheWitcher III: Wild Hunt &amp; S…
25,1079788535346008064,588133139,5,1,0,3,,,"The best games on @steam_games according to @GamingAngelGabe from  @DigitalTrends: including #TheWitcher III: Wild Hunt &amp; Superhot! 

👉 https://t.co/Mi5T34hJ1p

@CDPROJEKTRED @IGN @Kotaku @Kotaku_UK @KotakuAU https://t.co/GigRqc2VV0"
26,1079788221851144192,1942892869,0,0,0,8,1079781728313593856,retweeted,"RT @ArmoRatt: We wish you a Happy New Year!🎄
Geralt by @ArmoRatt 
Ciri by @vasiliel 
Photo by @vasiliel 
@CDPROJEKTRED
#TheWitcher #thewitc…"
27,1079784626590240769,892204320292298752,0,0,0,0,,,"Feliz Ano Novo para todos!🥂🍾🎉

Happy New Year to all.🥂🍾🎉

#GeraltOfRivia #henrycavill #HenryCavill #thewitcher3 #thewitchernetflix #thewitcher #kal #superman #leagueofjustice… https://t.co/pfHIfQXrxO"
28,1079784316224196608,892204320292298752,0,0,0,0,,,"Amo! 😍
Love!😍

#GeraltOfRivia #henrycavill #HenryCavill #thewitcher3 #thewitchernetflix #thewitcher #kal #superman #leagueofjustice #ligadajustiça #manofsteel #homemdeaço #kalel #aquaman… https://t.co/PTCT52PpSl"
29,1079783077315051520,363571165,0,0,0,8,1079781728313593856,retweeted,"RT @ArmoRatt: We wish you a Happy New Year!🎄
Geralt by @ArmoRatt 
Ciri by @vasiliel 
Photo by @vasiliel 
@CDPROJEKTRED
#TheWitcher #thewitc…"
30,1079781728313593856,449685154,61,1,0,8,,,"We wish you a Happy New Year!🎄
Geralt by @ArmoRatt 
Ciri by @vasiliel 
Photo by @vasiliel 
@CDPROJEKTRED
#TheWitcher #thewitchercosplay #geralt #geraltcosplay #ciri #ciricosplay #cosplay https://t.co/57AxWgVKWC"
31,1079776978125885440,4236752926,0,0,0,0,,,"Our columnist Erick is going live at 12 EST to play some Gwent! Drop by and check it out! https://t.co/rcFjaU4SUe 
@CDPROJEKTRED @PlayGwent  #Gwent #TheWitcher @FlyRts"
32,1079772550291443712,257273626,1,0,1,0,,,Do Polish people think all people from Wales are Druids? #TheWitcher
33,1079763974546018309,219548158,0,0,0,0,1079762100350840832,replied_to,@UberFacts Henry Cavill is one. Is dating a 14 year old while filming #TheWitcher
34,1079761935481094145,860858220075679744,1,0,0,0,,,"Ciri has seen enough fights for one life

Picture: @AkiraMiclast

#cosplay #costume #ciri #ciricosplay #witcher #witchercosplay #witcher3 #witcher3cosplay #witcherwildhunt #witcher3wildhunt #thewitcher #thewitchercosplay #thewitcher3 #thewitcher3cosplay #thewitcherwildhunt https://t.co/EWIIp605ER"
35,1079745593092853761,1525984406,0,0,0,2,1079425320669855744,retweeted,"RT @pthenrycavillbr: #RememberingwithPortal | #HenryCavill's training for the Mens Health UK magazine essay, shared by Declan Fahy, on his…"
36,1079742881647124481,220230657,0,0,0,8,1079468412563271680,retweeted,RT @isabellaoosten: Thought it'd be nice to participate in this... Here are my top 4 favorite shots of this year 😌 Here's to another year f…
37,1079740551157690368,22961598,0,0,0,0,,,A worthy inclusion into the collections of those who're into #TheWitcher https://t.co/5ab8oy1CSz #comics #darkfantasy #fantasyhorror https://t.co/q8vn5yFXQj
38,1079739321291337728,930875387869061120,0,0,0,528,1076879858435833857,retweeted,"RT @VideoArtGame: The #FanArt of #TheWitcher 🎨

""The Witcher in the Japanese Ukiyo-e Art Style""

Artist: @SeanDonnanArt https://t.co/kYM5F9…"
