,id,author_id,like_count,quote_count,reply_count,retweet_count,referenced_tweet_id,referenced_tweet_type,text
0,936380223779692544,558397793,0,0,0,0,,,"Love the hairstyle. Love the jacket😍
#thewitcherIII #thewitcher #hoodie #armor #hairstyle… https://t.co/VrA6bBGsnX"
1,936377522794659840,2972886694,0,0,0,1,935108373586030592,retweeted,RT @Kicka_Cosplay: @CDPROJEKTRED @thewitchergame @TheWitcher3Fr #ciri from #thewitcher #cosplay https://t.co/lTL6fdxWiX
2,936373791227293697,764948899442241537,0,0,0,0,,,Stream on! Getting closer to the end!!! #TheWitcher2 #TheWitcher https://t.co/xOoMXZ5kbv #twitch #gaming #SupportSmallStreamer
3,936370476779229184,917158361518542849,0,0,0,1,,,I will be giving away The Witcher 3 GOTY edition after I hit 50 Followers! All you have to do is follow and the more you watch the better your chances! #twitch #stream #positive #positivity #giveaway #TheWitcher #thewitcher3 #games https://t.co/C4AGkq5Zlx
4,936365892006490112,839020440504909824,0,0,0,8,936355566254993410,retweeted,RT @ArseQueef: Geralt + @matthewmercer? What's not to love? 😏⚔️ #CriticalRole #TheWitcher https://t.co/rFJmBM6OBP
5,936360651076669440,4186500193,0,0,0,8,936355566254993410,retweeted,RT @ArseQueef: Geralt + @matthewmercer? What's not to love? 😏⚔️ #CriticalRole #TheWitcher https://t.co/rFJmBM6OBP
6,936356902115708929,399723501,0,0,0,8,936355566254993410,retweeted,RT @ArseQueef: Geralt + @matthewmercer? What's not to love? 😏⚔️ #CriticalRole #TheWitcher https://t.co/rFJmBM6OBP
7,936332987549052928,2417822797,0,0,0,0,,,"Witcher?!?! YAAS
https://t.co/xpnchxCOGW

#TheWitcher #twitch #streaming #Gaming #walkthrough #letsplay"
8,936326058307194881,2208805522,0,0,0,1,936323969271005184,retweeted,RT @GameTyrant: This Extremely Good THE WITCHER 3 Deal Sold Amazingly Fast https://t.co/RTheBjyDGB #witcher3 #ps4 #thewitcher #wildhunt htt…
9,936323969271005184,330798123,1,0,0,1,,,This Extremely Good THE WITCHER 3 Deal Sold Amazingly Fast https://t.co/RTheBjyDGB #witcher3 #ps4 #thewitcher #wildhunt https://t.co/l07OnBpUid
10,936312788393263105,21894943,0,0,0,11,935925036711579648,retweeted,RT @Naimlyarts: Just like that one scene from Beauty and the Beast except Bart definitely tried to eat all these birdos two seconds later #…
