,id
0,1542658943402622976
1,1542657566077059073
2,1542657527099400193
3,1542656089103237122
4,1542655285189386243
5,1542653780835041280
6,1542652926816096257
7,1542652439450484736
8,1542652232956403712
9,1542651884716040192
10,1542651364572119040
11,1542651074086989826
12,1542650598042091527
13,1542650272748642304
14,1542649155843043330
15,1542644623025360898
16,1542643388662571017
17,1542643248442875907
18,1542642937317703680
19,1542642301570322433
20,1542640901331247107
21,1542637887270752256
22,1542634973714317314
23,1542634564694249473
24,1542634266772869121
25,1542633974094303234
26,1542633717130207236
27,1542633486334496769
28,1542632763689472001
29,1542631743655747584
30,1542631536423424000
31,1542630732652335106
32,1542627567525560326
33,1542627452584960014
34,1542627448956850178
35,1542625749546434561
36,1542625666990051328
37,1542625616087875584
38,1542625243579260928
39,1542624878301528077
40,1542623586078302211
41,1542622438902603777
42,1542622367284752384
43,1542618535813586944
44,1542618227263545347
45,1542616955177185280
46,1542615157846810624
47,1542614686251864066
48,1542612112316411904
49,1542610021363720192
50,1542609905726722050
51,1542607187054190592
52,1542604038033793025
53,1542603899454062593
54,1542603448985714688
55,1542603233272684546
56,1542602481162657793
57,1542601076658114560
58,1542601041597833217
59,1542600983057940480
60,1542600765314850818
61,1542600578932654081
62,1542600334459437057
63,1542600298442670081
64,1542600231677841409
65,1542598805933154306
66,1542598445818556416
67,1542597357157502976
68,1542597328674164736
69,1542596734899040256
70,1542596160963190784
71,1542595489312522240
72,1542594362038751235
73,1542591717660102661
74,1542591400944062464
75,1542590745110102017
76,1542589443076304897
77,1542589253254774785
78,1542588414591123458
79,1542588197745614849
80,1542587589974179840
81,1542587573679316992
82,1542585340401274880
83,1542584235378327553
84,1542584223764140032
85,1542583871912411139
86,1542581366700871681
87,1542581363160776705
88,1542581263881863168
89,1542580211492978688
90,1542579943284121602
91,1542579483017977858
92,1542578684657385472
93,1542577588270399488
94,1542577494305406978
95,1542576777125584901
96,1542576294638112769
97,1542576199024664576
98,1542575959311892480
99,1542575842575822848
100,1542574883405811715
101,1542574801314893824
102,1542574504983011330
103,1542574030603128837
104,1542573206057394176
105,1542573089036201984
106,1542572855753310209
107,1542572390277779456
108,1542571615082397696
109,1542571234637914114
110,1542571015213137923
111,1542569185674465281
112,1542569154741510145
113,1542568159324012549
114,1542568025265737735
115,1542566812726054915
116,1542566538460413953
117,1542566457409785861
118,1542566436794552321
119,1542566412673220609
120,1542566262483582976
121,1542565393616609280
122,1542565155917250561
123,1542565095640911872
124,1542564921996677122
125,1542564904602853377
126,1542564682254491649
127,1542564262521933824
128,1542563026238316544
129,1542562812903542787
130,1542560325710618626
131,1542560276414881793
132,1542559039497846787
133,1542558792885436417
134,1542558776263380992
135,1542558642288971778
136,1542557882885062656
137,1542556736225173505
138,1542556427578916864
139,1542556321706381312
140,1542555991161569282
141,1542555052723814400
142,1542554382146879488
143,1542553835591327744
144,1542553382992224256
145,1542552317853147136
146,1542550849855029248
147,1542550828355289088
148,1542550791386533888
149,1542550703293583361
150,1542550527896162305
151,1542550466315296769
152,1542550438033096704
153,1542550407649660930
154,1542550291131793408
155,1542549444117385216
156,1542549399544274944
157,1542549391034048513
158,1542548736198459392
159,1542548484926361600
160,1542547294154698752
161,1542546437505949696
