,Unnamed: 0.1,Unnamed: 0,id,author_id,like_count,quote_count,reply_count,retweet_count,referenced_tweet_id,referenced_tweet_type,text
0,0,0,472886032099061760,607777645,0,0,0,0,4.728855585285898e+17,replied_to,@ownlifer @ccorbettauthor supply and demand #WolfOfWallStreet
1,1,1,472885410100969472,1356513030,0,0,0,0,,,This movie #WolfOfWallStreet is 3 hours long but it's worth watching every minute of it.
2,2,2,472883826448814082,244742525,0,0,0,0,,,#WolfOfWallStreet whaat New Zealand was in it?!?!
3,3,3,472881179830788096,2461117011,0,0,0,0,,,Giggling at #WolfOfWallStreet thought was gonna be shit but quite good and wee Donna from #neighbours is brilliant @LeoDiCaprio xx
4,4,4,472880150045261824,2193117590,0,0,0,3,4.728768811175936e+17,retweeted,RT @RICO_YBM: S/O to that nigga @TheRealTracyT all I hear in these streets is that #WolfOfWallStreet
5,5,5,472879358840143872,570927598,0,0,0,0,,,#WolfOfWallStreet longest film ever? Discuss... (I did enjoy it though-just it took 3 hours)
6,6,6,472879099535704064,33881234,0,0,0,0,,,She's so hot I would let her give me aids! #WolfOfWallStreet
7,7,7,472878839853375488,133128762,0,0,0,3,4.728768811175936e+17,retweeted,RT @RICO_YBM: S/O to that nigga @TheRealTracyT all I hear in these streets is that #WolfOfWallStreet
8,8,8,472878661075357696,56450446,0,0,0,3,4.728768811175936e+17,retweeted,RT @RICO_YBM: S/O to that nigga @TheRealTracyT all I hear in these streets is that #WolfOfWallStreet
9,9,9,472877687011176448,495313049,0,0,0,0,,,That's my boy right there #wolfofwallstreet
10,10,10,472876881117593600,77904239,0,0,0,3,,,S/O to that nigga @TheRealTracyT all I hear in these streets is that #WolfOfWallStreet
11,11,11,472874699668852736,335460554,0,0,0,0,,,Watching #WolfOfWallStreet #TheWolfOfWallStreet #amazing #leonardodicaprio #matthewmcconaughey #movie #movietweet #film #filmnight #DVD
12,12,12,472872013951168512,348471567,0,0,0,0,,,"20 minutes into ""wolf of wall street"".... funniest but most f'd more I've seen! #roflcopter #WolfOfWallStreet"
13,13,13,472871521300803584,243613039,0,0,0,0,,,Photo: Late night working😊👍 #beers #wolfofwallstreet #movie westphal #wsphl #cph #native #pyramid... http://t.co/o8ceOXp7qr
14,14,14,472871446570893312,272138826,0,0,0,0,,,"@JonahHill You were great in #MoneyBall but tonight I saw #WolfOfWallStreet. Holy shit, man. You got it. Great performance."
15,15,15,472870303727882240,20809577,0,0,0,0,,,I love #WolfOfWallStreet
16,16,16,472865095794442241,302382246,1,0,0,0,,,Leonardo Dicaprio is literally saying my name right now 😍 #WolfOfWallStreet
17,17,17,472863797817114625,211178564,0,0,0,0,,,#wolfofwallstreet #Scorsese brilliant   #sellmethatpen and #leonardo perfect! Top tip - watch it!
18,18,18,472862855079809024,261384029,1,0,0,0,,,I really need to watch #WolfOfWallStreet  these #fitnessmotivation #fitfam gigs have me like 😂😆😎💪
19,19,19,472857720438407168,391291400,0,0,0,0,,,Now time for #WolfOfWallStreet wit @Chellynch 🙌🙌
20,20,20,472857543153573888,917863308,0,0,0,0,,,Just finished watching #wolfofwallstreet great film and some superb performances but Jordan belfort went OTT lol
21,21,21,472853208386514944,251087190,0,0,0,0,,,@LeoDiCaprio #WolfOfWallStreet incredible film. A must see!!
22,22,22,472852580176240640,427455762,0,0,0,0,,,Just watched #WolfOfWallStreet great film!!!! I would recommend watching it!
23,23,23,472850481652318208,181619498,0,0,0,0,,,"If anyone is going to fuck my cousin it's going to be me... But out of respect.

#WolfOfWallStreet #BestFuckingMovie"
24,24,24,472842546318966785,391008604,0,0,0,0,,,'Everyone just wants to get rich.' #WolfOfWallStreet
25,25,25,472840817661706241,59085798,0,0,1,0,,,Sell me this pen #WolfofWallStreet
26,26,26,472840469714849793,1356513030,0,0,0,0,,,It's only been a few minutes of watching this movie #WolfOfWallStreet and I already love it.
27,27,27,472840040629161986,292559433,0,0,0,0,,,Cerebral palsy phase!! Haha #WolfOfWallStreet
28,28,28,472839433579159552,292559433,0,0,0,0,,,The drug/car scene on #WolfOfWallStreet is hilarious!!!!
29,29,29,472838222209613824,481424539,0,0,0,2,4.715587191766016e+17,retweeted,RT @PamIrishTimes: Real 'Wolf of Wall Street' Jordan Belfort on earning $100 million this year http://t.co/NQ2zsOTom6 #WolfinDublin #Wolfof…
30,30,30,472837869862944768,481424539,0,0,0,1,4.722973713351352e+17,retweeted,RT @PamIrishTimes: Wolf of Wall Street preys on Irish sheep http://t.co/hBpLoLxid9 #wolfinDublin #WolfofWallStreet
31,31,31,472836826492055552,25501249,0,0,0,0,,,"Right, DVD night it is... Let's see what #WolfOfWallStreet is like then!"
32,32,32,472834974346145793,295217000,0,0,0,0,,,Bring it on #WolfOfWallStreet let's see what all the buzz is about #filmnight #boxingwidow #boxingnight
33,33,33,472834455410057219,243779762,0,0,0,0,,,"#WolfOfWallStreet was not all that hype but it was ok 👌😂 still, I'd rather watch that then #Frozen all day everyday!!"
34,34,34,472834241739628544,19924893,1,0,0,0,,,"Wine, chocolate and Mr DiCaprio ❤️ #girlsnightin #WolfOfWallStreet"
35,35,35,472833657598918656,270483351,1,0,0,0,,,Matthew McConaughey is a boss #WolfOfWallStreet
36,36,36,472833234691440640,257152541,1,0,1,0,,,"Just finished watch #WolfOfWallStreet. Entertaining film, different and certainly a watch. Be prepared to see alot..."
37,37,37,472830953392734210,291378352,1,0,0,0,,,My dude Phil the new #WolfOfWallStreet ? Hope he gets cleared in this investigation of insider trading
38,38,38,472830293511241729,411464561,0,0,0,0,,,Great film!! Even better second time around #WolfOfWallStreet http://t.co/6KyscmXlEy
39,39,39,472828242806972416,829305146,1,0,0,0,,,Movie night with my bestie 2nite #TheShining #WolfOfWallStreet #girlysleepover 👭 📺 🍹🍕 @doubble__B
40,40,40,472822699451244544,30712159,0,0,1,0,,,Probably my last chance to make this joke: I'm still disappointed it's not about Thurston Howell. #jokesonlythreepeopleget #WolfOfWallStreet
41,41,41,472818491771592704,2568031775,0,0,0,0,,,Go get #WolfOfWallStreet off livemixtapes for me!!
42,42,42,472815279400304640,23678266,0,0,0,0,,,Photo: For the one who said I am working out too much. #wolfofwallstreet http://t.co/tygPSaOtX3
43,43,43,472815268557619200,23678266,0,0,0,0,,,For the one who said I am working out too much. #wolfofwallstreet http://t.co/2pJ8SX4Roa
44,44,44,472812784355647489,576192750,0,0,0,0,,,#WolfOfWallStreet has the potential to become my number 1 film of all time...woah
45,45,45,472809794789982208,222061530,1,0,0,0,,,"Steak, prosecco, #WolfOfWallStreet and my gorgeous Zak = perfect Saturday night ❤️"
46,46,46,472808863709007873,1630904420,0,0,0,0,,,Takeaway and a film. Can't complain. #WolfOfWallStreet
47,47,47,472808721236893698,427455762,0,0,0,0,,,Watching #WolfOfWallStreet  @Leestorming27
48,48,48,472807308276162560,147966931,0,0,0,0,,,“The best way to predict the future is to invent it.” #wolfofwallstreet http://t.co/Tlavo0TDx0
49,49,49,472797643295318017,2257062620,0,0,0,48231,4.191983750539018e+17,retweeted,RT @justinbieber: movies to see this weekend. #BelieveMovie and #wolfofwallstreet.
50,50,50,472797620583153664,297225948,0,0,0,0,,,i hate oscar awards since @LeoDiCaprio did'nt get it #wolfofwallstreet
51,51,51,472797281780248576,1362470366,0,0,0,48231,4.191983750539018e+17,retweeted,RT @justinbieber: movies to see this weekend. #BelieveMovie and #wolfofwallstreet.
52,52,52,472793795352752128,489828357,0,0,1,0,4.727695395375268e+17,replied_to,Via @ABC: Phil Mickelson says he's cooperating in feds' insider trading probe: http://t.co/lqu4azIFri @BluePuddles #wolfofwallstreet
53,53,53,472792164582170625,545965751,0,0,0,0,,,Saturday evening sorted! #wolfofwallstreet #WOWS #wine #Chinesefood #LeonardoDicaprio  😍😋🍷🍜 http://t.co/Dbqkwe0PHc
54,54,54,472787581411672064,19445229,0,0,0,0,,,"Now that, is what i call a good deal! #wolfofwallstreet #bluray #book http://t.co/IaM0HfAVog"
