,id,author_id,like_count,quote_count,reply_count,retweet_count,referenced_tweet_id,referenced_tweet_type,text
0,351423220949323776,249759720,1,0,1,0,,,There's been a lot of uncertainty wit what I want to do with my life an I have finally decided what I what to strive to be #WolfOfWallStreet
1,351406512738025472,273747908,0,0,0,1,,,"""The year I turned 26, I made 49 million dollars. Which really pissed me off, because it was 3 shy of a million a week."" #WolfOfWallStreet"
2,351381186398011392,460667050,0,0,0,0,,,"https://t.co/InwFXIpwxl

I gotta see this movie. #wolfofwallstreet #leo"
3,351342085716185088,146199606,0,0,0,0,,,"Kanye West - Black Skinhead [NEW 2013]

This is a belter #wolfofwallstreet http://t.co/nV56zOWetn"
4,351174551830405120,247986170,1,0,0,0,,,"""Money is not going to make you happy, but an absence of money will buy you an awful lot of misery"" - Jordan Belfort #WolfofWallStreet"
5,351166411357425664,26035132,0,0,0,0,,,#wolfofwallstreet trailer playing in the theaters now... #ohboy #bestbook #waitingyears
6,351062559480233984,54798367,0,0,0,0,,,"""The year I turned 26 I made $49 million which really pissed me off because it was 3 shy of a million a week."" #WolfofWallStreet looks great"
7,350984831557046272,95432311,0,0,0,0,,,This looks excellent. Scorsese and Leo = Can't lose. #WolfofWallStreet http://t.co/8KpMP5pqt0 http://t.co/Pg9u0KNAkE
8,350921214795067392,154225151,0,0,0,0,,,You can never have too many Leonardo DiCaprio GIFs on your Tumblr #leonardodicaprio #wolfofwallstreet  … http://t.co/OHbxLMI0lL
9,350824338515169280,33723482,0,0,0,0,,,If they gave out Oscars for movie trailers #WolfofWallStreet would win by a landslide
10,350821648099844097,43924773,1,0,0,0,350812135581945856,replied_to,"@Nnamdi_22 dude, I'm so pumped #ScorseseAndLeo #plusJonah #WolfOfWallstreet"
11,350711011759751168,64855583,0,0,0,0,,,"http://t.co/G15OiX5vHM
Movie experience made... who the Hell needs the feature film when you get the #WolfOfWallStreet preview. @LeoDiCaprio"
12,350692284259504130,36025136,0,0,0,0,,,"a million reasons to see #wolfofwallstreet, contained in one animated gif: http://t.co/x1hiJ9uRgf"
13,350515618908344320,1549975951,0,0,0,27,350403607679602688,retweeted,RT @younghollywood: Trailer for #WolfofWallStreet shows a side of @LeoDiCaprio we don't get to see too often! --&gt; http://t.co/6wH8zSRZrP Th…
14,350510646758092800,1552410114,0,0,0,27,350403607679602688,retweeted,RT @younghollywood: Trailer for #WolfofWallStreet shows a side of @LeoDiCaprio we don't get to see too often! --&gt; http://t.co/6wH8zSRZrP Th…
15,350464252290662401,256433721,0,0,0,0,,,So it looks like Jonah Hill is playing a sleazier version of his character in Moneyball for the upcoming #WolfOfWallStreet.
16,350414044781494272,1532194886,0,0,0,27,350403607679602688,retweeted,RT @younghollywood: Trailer for #WolfofWallStreet shows a side of @LeoDiCaprio we don't get to see too often! --&gt; http://t.co/6wH8zSRZrP Th…
17,350411470657421313,1551852085,0,0,0,27,350403607679602688,retweeted,RT @younghollywood: Trailer for #WolfofWallStreet shows a side of @LeoDiCaprio we don't get to see too often! --&gt; http://t.co/6wH8zSRZrP Th…
18,350410347666083841,1532181151,0,0,0,27,350403607679602688,retweeted,RT @younghollywood: Trailer for #WolfofWallStreet shows a side of @LeoDiCaprio we don't get to see too often! --&gt; http://t.co/6wH8zSRZrP Th…
19,350404609606565888,278285291,0,0,0,27,350403607679602688,retweeted,RT @younghollywood: Trailer for #WolfofWallStreet shows a side of @LeoDiCaprio we don't get to see too often! --&gt; http://t.co/6wH8zSRZrP Th…
20,350403607679602688,19196415,3,0,0,27,,,Trailer for #WolfofWallStreet shows a side of @LeoDiCaprio we don't get to see too often! --&gt; http://t.co/6wH8zSRZrP Thoughts??
21,350398314644123649,101918846,2,0,0,0,,,somebody stop me from watching this again and again http://t.co/BJRMZBBzkl #wolfofwallstreet
22,350392755366797314,356472384,0,0,0,0,,,"No matter what happened to you in your past, you are not your past #WolfOfWallStreet"
23,350377866636181504,122128912,1,0,0,0,,,Still can't get over meeting Jordan Belfort yesterday #WolfofWallStreet
24,350372012012740608,397013355,1,0,0,0,,,"""Money is the greatest single problem-solver known to man, anyone who says different is full of shit"" -Jordan Belfort #wolfofwallstreet"
25,350297127630544896,899081275,0,0,0,0,,,"The year I turned 26 i made 49 million dollars, which really pissed me off cause it was 3 shy of a million a week #WolfOfWallStreet"
26,350293379462074370,260751306,0,0,0,0,,,I have a feeling this movie is going to be epic #wolfofwallstreet - “Successful people are 100%… http://t.co/sEM4uoczfT
27,350293053208137729,224529581,0,0,0,0,350292532581777409,replied_to,"“@urmindblown: Leonardo DiCaprio, Johnny Depp, &amp; Harrison Ford have all never won an Oscar.” That'll change after #wolfofwallstreet"
28,350281550035812352,462165309,0,0,0,0,,,Gotta read before I go see the movie! #wolfofwallstreet http://t.co/MqSRRRgH3Q
29,350278422511099908,431063688,0,0,0,0,,,14 Books To Read Before They Hit The Big Screen http://t.co/g5jArYvCfd via @arielle07 #Serena #WolfofWallStreet
30,350224182740660226,398337632,0,0,0,0,,,Seriously! Have to wait til November to watch #wolfofwallstreet gutted!!
31,350190181091000320,14897639,0,0,0,0,350175411742834688,replied_to,Can't wait either! “@S_Rashi: In love with Leo's assertive acting. Cant wait to give this a watch! http://t.co/JrfDirJph7 #wolfofwallstreet”
32,350175586464968705,163032920,0,0,0,1,350054970017579009,retweeted,"RT @butjustincase: You got me, Martin. Leo, Jonah, Matthew? You got me. #wolfofwallstreet"
33,350175411742834688,163032920,0,0,1,0,,,In love with Leo's assertive acting. Cant wait to give this a watch! http://t.co/NauyYFISE0 #wolfofwallstreet
34,350166979203698688,322725983,0,0,0,0,,,Moves this year: #Jobs #RunnerRunner #TheSpectacularNow #WolfOfWallstreet #DonJon Cannot wait!
35,350122121176956930,256433721,0,0,0,0,,,#WolfOfWallStreet has the prologue of all prologues. Damn...breathless and excited. This is gonna be one crazy autobiography of sorts.
36,350111901461655552,14790012,0,0,1,0,,,"Once the business doubled, these niggas start wilding the fuck out lmao #WolfOfWallStreet #Script"
37,350098559581949952,256433721,0,0,0,0,,,5 pages into #WolfOfWallStreet memoir and I can already tell Matthew McConaughey is getting an Oscar nom. This role suits him outstandingly
38,350054970017579009,43574014,0,0,0,1,,,"You got me, Martin. Leo, Jonah, Matthew? You got me. #wolfofwallstreet"
39,350048614359375872,151503077,0,0,0,0,,,"Once I finish @AuthorDanBrown's #Inferno, I'm definitely reading the #WolfOfWallStreet in anticipation of the film: http://t.co/9HdtOwzBDg"
40,350042594396475393,19956827,0,0,0,0,,,"Yes, I need to see this movie. And no, it has nothing to do with the Leo DiCaprio GIFs: http://t.co/RKkUiwihoB #wolfofwallstreet"
41,350002360925437954,255306675,1,0,1,0,,,Get me to November 15th! #wolfofwallstreet
42,349970002880888832,18930152,0,0,0,0,,,hilarious #WolfofWallStreet LEO GIFS! http://t.co/b4kgbW8zr6  can't wait for this movie! love me some @leodicaprio
43,349967804918796289,363517486,0,0,0,0,,,So into Wall St books right now #wolfofwallstreet #bigshort
44,349956518290001920,558979781,0,0,0,0,,,@LeoDiCaprio in the best gif i've ever seen http://t.co/docobeZvc4 #wolfofwallstreet
45,349933024839868416,375381765,2,0,0,0,,,My favorite book is becoming a movie with Jonah Hill and DiCaprio best news I've heard all day #wolfofwallstreet
46,349700581562130432,1216473757,3,0,0,0,,,Leonardo Dicaprio cannot be stopped. #WolfofWallStreet
47,349678682719260674,20618548,1,0,0,0,,,The ‘Wolf Of Wall Street’ Reveals The Art Of Persuasion http://t.co/NzyYxBE3Yr #persuasion #wolfofwallstreet #tidbit #startups
48,349657885095104513,29395392,0,0,0,0,349657245715406848,replied_to,"@LeoDiCaprio And apparently, yes we can....DANCE #WolfofWallStreet"
49,349633777120718848,339118483,0,0,0,0,,,http://t.co/sPso6pP0xJ can't wait to watch the legend di caprio in #wolfofwallstreet
50,349615797318062081,321265141,0,0,0,0,,,This year's going to be full of moviegasms: #WolfOfWallStreet #Jobs &amp; #TheBlingRing. Can't wait to see what Scorsese and Copolla have done!
51,349574164883046401,606933516,0,0,0,0,,,I'm cracking up while reading #WolfofWallStreet . Go read it and see the movie with A list stars when it comes out. Oh and I'm only @ chp1
52,349540060451971072,196629879,0,0,0,0,,,"forget the great gatsby this movie looks WAY better: https://t.co/609fU7jY01
#greedisgood #wolfofwallstreet"
53,349510598687604738,93898469,0,0,0,0,,,"I've never wanted ""Coming soon"" to mean ""Out now"" quite so much... #wolfofwallstreet http://t.co/G2TsjX44ka"
54,349434651003207680,1332140701,0,0,0,331,346663096313602048,retweeted,RT @scooterbraun: just watched the trailer for my friends @LeoDiCaprio and @JonahHill for #WolfOfWallStreet - movie looks incredible! http:…
55,349386102848757762,33160714,1,0,0,0,,,Money is crazy ... Isn't ever enough? #wolfofwallstreet
56,349377431284613120,527026441,0,0,0,0,,,https://t.co/1pQEnvHSrQ well cut trailer #wolfofwallstreet
57,349333165468426241,31441465,0,0,0,0,,,"""If you go out with the boys you gotta wake up with the men"" #wolfofwallstreet  @the20shirt"
58,349322343455272962,115575024,0,0,1,0,,,@Shpags you are the next #wolfofwallstreet  http://t.co/4hMjL5xuKu
59,349322171467833344,24141551,0,0,0,0,,,Leonardo DiCaprio's got them sweet dance moves! #WolfOfWallStreet #gif #kanyewest #nevergetsold #funny http://t.co/S1BcZjOIrF
60,349302922582048768,210496949,0,0,0,0,,,Kanye West - Black Skinhead (Audio - CDQ) (Yeezus) #loveit #wolfofwallstreet #amazing  http://t.co/T4xriUghrP
61,349277865713475584,227100520,0,0,0,0,,,"mother of god, scorsese does it again.. #wolfofwallstreet http://t.co/1AvxaWVOos"
62,349271903699087360,29324395,0,0,0,0,,,Time to read a good book #bookworm #wolfofwallstreet 📖
