,id
0,362713063968874497
1,362665286849150977
2,362648101846134785
3,362644770276913152
4,362617174633877505
5,362434208355975168
6,362267527302221824
7,362252109153964032
8,362233049842331649
9,362176531247804416
10,362163450027315201
11,362127527797473281
12,362127263413714945
13,362043916775718915
14,361982880014012417
15,361926410266345474
16,361838558358675456
17,361838401504284673
18,361647842659536898
19,361589832193032192
20,361570512306053120
21,361541180967751681
22,361276235621470210
23,361203835219353600
24,361127280984072192
25,360982436043161600
26,360912672180535297
27,360852856221347841
28,360825135462223872
29,360807895899701249
30,360792137677291520
31,360785224923234306
32,360554507832274946
33,360530267452088321
34,360431598388252672
35,360423598957146112
36,360409424457760769
37,360190183339073536
38,360142378352381953
39,360101046560886784
40,360000801730592768
41,359868149769842690
42,359630450051911681
43,359465699539812353
44,359443694899838977
45,359354083855323136
46,359353942251012097
47,359282660926947331
48,359081398713323521
49,359057545471602688
50,359034970003611649
51,358989026550112257
52,358988385790480384
53,358987177281064961
54,358978500042035200
55,358961613618950145
56,358809724109586433
57,358740671920091136
58,358735009324085248
59,358595129738674176
60,358372469867945984
61,358199275916124160
62,358196360022986752
63,358109008038592513
64,358089869010010112
65,358010936663085056
66,357894650872348674
67,357888413627723777
68,357762041785745409
69,357598720168177664
70,357588931442782208
71,357530478955339776
72,357504967470354432
73,357329500398292995
74,357311928898564096
75,357267726806429697
76,357199070420418560
77,357196319569354752
78,357118018083491840
79,357081003602362368
80,357072404746469376
81,357025910374936578
82,356994821115740160
83,356948589022425088
84,356775919177830403
85,356589195449470976
86,356585973552906241
87,356584914122055681
88,356447904799535104
89,356446461564690432
90,356244540547547136
91,356238144166825988
92,356065634087473152
93,355966400130588672
94,355949851533516800
95,355948892002582530
96,355930640983662592
97,355876014611628032
98,355862258926096384
99,355850966353981441
100,355809716624039936
101,355791832573157376
102,355752638958153729
103,355752631420989443
104,355716993225199617
105,355688910254391296
106,355662758378864642
107,355609279648116738
108,355517246233264130
109,355448509203357696
110,355407782238887936
111,355194782118719488
112,355142496101203969
113,355102584371023872
114,355101338658549760
115,355100986601259009
116,355079131853111296
117,355077476352921600
118,355074714890272769
119,355061397710831618
120,355060378218135552
121,355026960948277249
122,355024392641716225
123,355010131861323776
124,355005017373151232
125,355000856866861056
126,354999907330961408
127,354969797232050176
128,354969284289634304
129,354929422043856898
130,354813067688820738
131,354802669786902528
132,354761869703122944
133,354571474947940352
134,354432994154520576
135,354416132033228800
136,354391204928032768
137,354348244324728833
138,354338057018818561
139,354226774168698880
140,354222021565100032
141,354141637162708993
142,354061293902245888
143,354029406181801985
144,354014238739668992
145,354013284199964673
146,353989033078173696
147,353966124242698241
148,353965025200832512
149,353932238540378114
150,353784039741730816
151,353783528812589057
152,353704244609687553
153,353602148497502209
154,353555728541286400
155,353521874082340864
156,353302009241276417
157,353300609614618624
158,353278592228143105
159,352900703280312321
160,352862931739869184
161,352826105532657664
162,352757305437200384
163,352637736487895043
164,352546258184974337
165,352546135468015617
166,352545225119514624
167,352512380695101440
168,352288106138972160
169,352273081257033728
170,352225820443545600
171,352189477260754944
172,352170970817101826
173,352160786312994816
174,352135345611083778
175,352124049826123777
176,352062903777636355
177,351990332990304256
178,351741287579385857
179,351571576149381120
180,351564824028786688
181,351564560236425217
