,id,author_id,like_count,quote_count,reply_count,retweet_count,referenced_tweet_id,referenced_tweet_type,text
0,494987304281194497,335898400,0,0,0,0,,,"Tonights viewing🎬👌
#cantsleep #classfilm #wolfofwallstreet #leonardodicaprio http://t.co/IlKUjIUf92"
1,494981462626955266,18618509,0,0,0,0,,,A Business of Your Own http://t.co/UDiCSzuCnj   http://t.co/NVCf5FxUR5  http://t.co/kCKE3PaNtO #Kesha #BradPaisley #USA #wolfofwallstreet
2,494970858776322048,30850110,0,0,0,0,,,Meeting the Wolf of Wallstreet - LIVE! - Meeting the Wolf of Wallstreet - LIVE! #WolfOfWallstreet... http://t.co/i3MTC7UBGE
3,494970841470234625,176877750,0,0,0,0,,,Meeting the Wolf of Wallstreet - LIVE! #WolfOfWallstreet #JordanBelford #RWS #Singapore http://t.co/PEyLxC5t3o
4,494970799162671104,176877750,0,0,0,0,,,Meeting the Wolf of Wallstreet - LIVE! #WolfOfWallstreet #JordanBelford #RWS #Singapore http://t.co/t2UxOBmqkx
5,494965994688098304,48166462,0,0,0,0,,,😂😂😂😂😂😂😭😂😂😂😂 #idgaf #wolfofwallstreet thanks for thinking of me though 👍 http://t.co/Dn1YwzI7gb
6,494964499322273792,1086963024,0,0,0,0,,,Ready to be #successful? Here are a few #lessons from Jordan Belfort about obtaining #success. http://t.co/EYXhSz6rvS  #WolfOfWallStreet
7,494951055642624001,19325178,0,0,0,0,,,It's true! Lol. #wolfofwallstreet http://t.co/H8ENJTrgvg
8,494947755991646208,251464818,0,0,0,0,,,"#Sharknado2 verdict: not as great as #Sharknado but far smarter, better written and acted than somehow Oscar-nominated #WolfOfWallStreet"
9,494944967039909888,537209411,0,0,0,10,494500859968253953,retweeted,"RT @MELYTONIOLO: Thanks @CotrilSpa 
#wolfofwallstreet http://t.co/AuU3lZl8XW"
10,494941811618881536,269276461,1,0,0,0,,,"""Deal with your problems by becoming rich!"" #wolfofwallstreet #leo"
11,494934563492487169,78270720,0,0,0,0,,,Gotta find a film to watch tonight! #wolfofwallstreet havnt seen it in a week  👌
12,494929029481660416,262885377,2,0,0,0,,,Who ever is sitting by me on this flight is in for a treat #WolfOfWallStreet
13,494877923699347456,2185294140,1,0,0,0,,,Wak a flaka Wolf. #wolfofwallstreet  https://t.co/9Ns3qZw2lO
14,494870268343758848,2450720418,0,0,0,1,494869857377472512,retweeted,RT @itsyaboiiceej: Stocks are grinding today. That's never good for the bank account #sorrywallet #wolfofwallstreet
15,494869857377472512,312635915,8,0,0,1,,,Stocks are grinding today. That's never good for the bank account #sorrywallet #wolfofwallstreet
16,494862079094833152,543133092,1,0,0,0,,,I do not recall. #wolfofwallstreet
17,494857496545464320,620611977,0,0,0,0,494857219670675458,replied_to,@stephtantilloTV Lamborghini… That is all #wolfofwallstreet
18,494856457918361600,1566270036,0,0,0,0,,,@dimitrivegas @likemike  love how you did that #WolfOfWallStreet move at #Tomorrowland ! #edm
19,494829318728843264,544407576,0,0,0,0,,,"#WolfOFWallStreet, #CaptainAmericaTheWinterSoldier, #TheRaid2 #RiseOfThePlanetOfTheApes #GuardiansOfTheGalaxy. best films this year so far"
20,494821945134022656,55177675,0,0,0,72,494488774198312962,retweeted,RT @wolfofwallst: The best revenge is massive success. –Frank Sinatra #WorldTour #jordanbelfort #wolfofwallstreet
