,Unnamed: 0,id,author_id,like_count,quote_count,reply_count,retweet_count,referenced_tweet_id,referenced_tweet_type,text
0,0,4.39550416335147e+17,107313699.0,4.0,0.0,0.0,1.0,,,Oscar talk w #WolfofWallStreet actor @pj_Byrne. Which movie do u think will win? #Oscar #Ellen #BeautyBib http://t.co/dreR9wsb4h
1,1,4.3954972089020006e+17,150947785.0,0.0,0.0,0.0,0.0,,,"#TwelveYearsASlave, #AmericanHustle, and #WolfOfWallStreet are the movies I HAVE to see !"
2,2,4.3954891828035584e+17,140534258.0,0.0,0.0,0.0,0.0,4.3950042351140864e+17,replied_to,@jauntingjourno I hear you. Just warning you it does feel like three long hours of lots of highs and lows #wolfofwallstreet #Oscars2014
3,3,4.395486103894876e+17,2179078130.0,0.0,0.0,0.0,48231.0,4.191983750539018e+17,retweeted,RT @justinbieber: movies to see this weekend. #BelieveMovie and #wolfofwallstreet.
4,4,4.395473510455214e+17,346276934.0,0.0,0.0,0.0,1.0,4.395472880596746e+17,retweeted,RT @court_karpiej: So excited to see #wolfofwallstreet with @staszowski @SarahCimz and @daniellethorpie 😁
5,5,4.395472880596746e+17,377095815.0,2.0,0.0,0.0,1.0,,,So excited to see #wolfofwallstreet with @staszowski @SarahCimz and @daniellethorpie 😁
6,6,4.395455621161288e+17,121259701.0,0.0,0.0,0.0,0.0,,,"#wolfofwallstreet was a tremendous piece of cinema. 
Di Caprio is OUTSTANDING!!"
7,7,4.3954409348900454e+17,416643299.0,0.0,0.0,0.0,0.0,,,When life gives you lemons 😬😄 lol #wolfofwallstreet #toofunny
8,8,4.395435804585165e+17,74588400.0,0.0,0.0,0.0,0.0,,,"At some point, I thought it was never gonna end. #wolfofwallstreet"
9,9,4.395433688852398e+17,182895073.0,0.0,0.0,0.0,0.0,,,There is only one wolf http://t.co/RHiYuNG6t8 @TheAcademy @OscarsAwards #Oscars #WolfOfWallStreet @LeoDiCaprio @TheWolfofWallSt
10,10,4.395423473624842e+17,107735275.0,7.0,0.0,0.0,1.0,,,"After #wolfofwallstreet ... Every Tom, Dick and Harry wants to be wolf of something! Wolf of Chelsea, Hackney, Essex ... Fml 😂"
11,11,4.395421601958748e+17,299614662.0,0.0,0.0,0.0,0.0,,,fancy Leonardo DiCaprio so much more now 😍😍 #wolfofwallstreet
12,12,4.395398723200778e+17,849558128.0,0.0,0.0,0.0,0.0,,,#Oscars = #wolfofwallstreet #wolfofwallstreet  #wolfofwallstreet  #wolfofwallstreet  #wolfofwallstreet  #wolfofwallstreet  it has to be!
