index	Unnamed: 0.2	Unnamed: 0.1	Unnamed: 0	id	author_id	like_count	quote_count	reply_count	retweet_count	referenced_tweet_id	referenced_tweet_type	text	negative	neutral	positive	date
80913	68	68	68	4.833252170672701e+17	362646520.0	0.0	0.0	0.0	0.0			Finally getting round to watching #wolfofwallstreet so good!	0.0018	0.0135	0.9847	0.0
21415	6789	6789	6787	4.2704867854177485e+17	370593217.0	0.0	0.0	0.0	0.0			Wolf of Wall Street!! #epic #mint #leo #love #wolfofwallstreet	0.0033	0.0466	0.9501	2014-01-25
62955	6545	6545	6540	4.424115567444787e+17	445182324.0	0.0	0.0	0.0	0.0			This movie is bare laugh lml #WolfofWallStreet	0.6058	0.2592	0.1351	2014-03-08
17331	2705	2705	2705	4.2826300998813696e+17	307525685.0	0.0	0.0	0.0	18.0	4.28239758356394e+17	retweeted	RT @rmcgowan89: Date night with @lauponton treating the good lady to a Nandos and movie #WolfOfWallStreet #AussieAdnanJanuzaj	0.0028	0.2918	0.7054	2014-01-28
20936	6310	6310	6308	4.271645154077778e+17	286124480.0	0.0	0.0	0.0	0.0			her pussy was like heroin too me hahahhaa hahahahaa #wolfofwallstreet	0.2625	0.4076	0.3299	2014-01-25
40533	25907	25907	25899	4.238484279154524e+17	1364138215.0	0.0	0.0	0.0	5470.0	4.2384786245616026e+17	retweeted	RT @LeoDiCaprio: Congrats to my fellow nominees, @JonahHill, Marty, Terry Winter and #WolfofWallStreet family for the #Oscar noms.	0.0018	0.0304	0.9677	2014-01-16
37270	22644	22644	22636	4.240156989358244e+17	458904180.0	0.0	0.0	0.0	0.0	4.2384786245616026e+17	replied_to	“@LeoDiCaprio: #WolfofWallStreet #Oscar noms.” This will be your year, Leo!!!	0.0026	0.0454	0.952	2014-01-17
48315	3419	3419	3419	4.3536927749205606e+17	515463929.0	0.0	0.0	0.0	0.0			[VIDEO] We know who inspired you Leo: https://t.co/ARVbIQyMU5 #WolfOfWallStreet #BCKSTG	0.004	0.33	0.666	2014-02-17
78004	1389	1389	1389	4.697538858174669e+17	289907871.0	0.0	0.0	0.0	0.0			Can't wait to watch this again! #WolfOfWallStreet http://t.co/GKA0HEBhiG	0.0015	0.0087	0.9898	0.0
67393	10983	10983	10976	4.403045657457459e+17	20652550.0	0.0	0.0	0.0	0.0	4.4030386805303706e+17	replied_to	".@KayKayLorraine6 said it was the worst movie she'd seen ""@TheOracle13: Walked out of theater a&amp; got my $ back. 
#WolfOfWallStreet
#OSCARS ”"	0.895	0.0945	0.0106	2014-03-03
17893	3267	3267	3267	4.2800060395699405e+17	266057786.0	0.0	0.0	0.0	0.0			"Check out ""The Wolf of Wall Street VFX Highlights"" on Vimeo http://t.co/2fkKjdpcSA #Vimeo #wolfofwallstreet #martinscorsese"	0.0036	0.7351	0.2612	0.0
49784	4888	4888	4888	4.340552312118354e+17	869541798.0	0.0	0.0	0.0	0.0			so they banned #wolfOfWallStreet ....... jst the curiosity makes me wanna watch it a thousand plus times......	0.4204	0.4669	0.1127	2014-02-13
7228	4104	4104	4104	4.167700876268749e+17	843033696.0	1.0	0.0	1.0	0.0			About to see one of my bfs Leonardo #wolfofwallstreet	0.008	0.5287	0.4633	2013-12-28
68393	11983	11983	11976	4.402713211637596e+17	2235087991.0	1.0	0.0	0.0	0.0			Hoping Leo scores an Oscar tonight #WolfofWallStreet	0.0107	0.139	0.8502	2014-03-02
44407	29781	29781	29773	4.228410562508513e+17	2185256575.0	0.0	0.0	0.0	1273.0	4.2278332156778906e+17	retweeted	RT @LeoDiCaprio: Thank you Reuben! Appreciate it. RT: @RHoneymonzta: DiCaprio winning Best actor at the #GoldenGlobes for #wolfofwallstreet…	0.0017	0.025	0.9733	2014-01-13
50523	5627	5627	5627	4.333301102596669e+17	1584460710.0	1.0	0.0	1.0	0.0			Okay so after the five meals of the day we are on the way to the late nights snacks along with #wolfofwallstreet http://t.co/FgIgyiUksF	0.0028	0.692	0.3052	0.0
24795	10169	10169	10164	4.261324696757535e+17	362386790.0	0.0	0.0	0.0	0.0			Beast of a film #wolfofwallstreet	0.0099	0.0753	0.9148	2014-01-22
28683	14057	14057	14052	4.253481367025992e+17	576401741.0	0.0	0.0	0.0	5470.0	4.2384786245616026e+17	retweeted	RT @LeoDiCaprio: Congrats to my fellow nominees, @JonahHill, Marty, Terry Winter and #WolfofWallStreet family for the #Oscar noms.	0.0018	0.0304	0.9677	2014-01-20
84013	932	932	932	4.899482313552159e+17	478743652.0	0.0	0.0	0.0	1027.0	4.895795381085266e+17	retweeted	RT @MarijuanaStock_: $FDMF news out http://t.co/91o3lXxkLB … …  #facts #bullish #pennystock #FDMF #$ #stock #Marijuana #wolfofwallstreet #B…	0.0634	0.8603	0.0763	2014-07-18
48415	3519	3519	3519	4.3522707756312166e+17	526767957.0	0.0	0.0	0.0	0.0			"#wolfofwallstreet amazing!
It's quite long but It worth it..
@LeoDiCaprio the best!!!!"	0.0035	0.0138	0.9826	2014-02-17
13839	10715	10715	10715	4.106413695609119e+17	453686560.0	0.0	0.0	0.0	1.0	4.106082187929477e+17	retweeted	RT @Allen1MnPac: About to drop serious bones on all the new movies coming out #wolfofwallstreet  #Anchorman2 #AmericanHustle #TheHobbit #Lo…	0.0806	0.6428	0.2766	2013-12-11
59288	2878	2878	2875	4.486662565569823e+17	10961662.0	0.0	0.0	0.0	0.0			We talk Redbox New Releases for THIS WEEK on The Dorkening! #Gravity #WolfofWallstreet #SavingMrBanks http://t.co/glPeK65UIQ	0.0064	0.7943	0.1993	2014-03-26
36047	21421	21421	21413	4.2424141294390886e+17	381621991.0	0.0	0.0	0.0	0.0			Is the #WolfofWallStreet as good as I'm hoping it to be? 🙏	0.0124	0.1104	0.8772	2014-01-17
832	832	832	832	3.4666661311586304e+17	30144188.0	0.0	0.0	0.0	331.0	3.4666309631360205e+17	retweeted	RT @scooterbraun: just watched the trailer for my friends @LeoDiCaprio and @JonahHill for #WolfOfWallStreet - movie looks incredible! http:…	0.0016	0.0154	0.983	2013-06-17
43579	28953	28953	28945	4.230628781243965e+17	415318337.0	0.0	0.0	0.0	48231.0	4.191983750539018e+17	retweeted	RT @justinbieber: movies to see this weekend. #BelieveMovie and #wolfofwallstreet.	0.003	0.5782	0.4188	0.0
87791	258	258	258	5.257378251035116e+17	338501250.0	0.0	0.0	0.0	0.0			Finally got around to watching #wolfofwallstreet  just #brilliant	0.0026	0.0232	0.9742	0.0
72661	2259	2259	2257	4.565885520300032e+17	16150136.0	0.0	0.0	0.0	0.0	4.565866832242934e+17	replied_to	My big brother --&gt; @kmess65: Could have used this before seeing #WolfOfWallStreet w niece and parents! http://t.co/qrooO3f6Gy	0.006	0.196	0.798	2014-04-17
86211	841	841	839	4.978724346962903e+17	524648957.0	0.0	0.0	0.0	0.0			I've been waiting a while to see this. Time for #WolfOfWallStreet	0.0152	0.1736	0.8111	2014-08-08
24163	9537	9537	9532	4.262499509102305e+17	996778063.0	0.0	0.0	0.0	0.0			Who'll be #EEBAFTAs answer to @LeoDiCaprio at #GoldenGlobe? Best Actor #wolfofwallstreet new word #PhiloMania and his #ecigs	0.0051	0.5212	0.4738	2014-01-23
31293	16667	16667	16662	4.249369135446835e+17	305226471.0	0.0	0.0	0.0	0.0			The Sunday cinema choice is #wolfofwallstreet not to mention the foot long hotdog that awaits, that's 305mm to all you metrics out there!	0.0101	0.2146	0.7753	2014-01-19
90544	383	383	383	5.500251552466944e+17	1060666500.0	0.0	0.0	0.0	447.0	5.500248147866665e+17	retweeted	RT @netflix: You know what a fugazi is? #WolfOfWallStreet http://t.co/ZgngjWVTRZ	0.6215	0.3631	0.0154	2014-12-30
56832	422	422	422	4.504210235658281e+17	22192476.0	0.0	0.0	0.0	1.0	4.490629794099446e+17	retweeted	"RT @MattWConley: ""That's the way we roll... That's all we know."" http://t.co/unB6Jgk5da #WolfOfWallStreet"	0.0125	0.8403	0.1472	2014-03-30
14722	96	96	96	4.293745016763965e+17	383849219.0	0.0	0.0	0.0	0.0			Tbh I just want my 21st to be wolf of Wall Street all in one night #wolfofwallstreet #21st #drinking #fucked	0.6643	0.2463	0.0894	0.0
76259	5857	5857	5855	4.512021770765885e+17	17179626.0	0.0	0.0	0.0	0.0			Leonardo so should have won Best Actor. #nowwatching #wolfofwallstreet #leonardodicaprio http://t.co/r28g0MEXzk	0.0219	0.2493	0.7288	0.0
71347	945	945	943	4.594278065991967e+17	364883820.0	1.0	0.0	0.0	0.0			#wolfofwallstreet (at @HiltonHotels w/ 3 others) http://t.co/vl9GYEwxsF http://t.co/3u7aQdP1lH	0.0034	0.9092	0.0874	2014-04-24
35001	20375	20375	20370	4.243345258593976e+17	255785731.0	0.0	0.0	0.0	1.0	4.24262887126102e+17	retweeted	RT @jcar962: Feel like I've been on drugs for the last 3 hours #WolfOfWallStreet	0.3961	0.4915	0.1124	2014-01-18
24022	9396	9396	9391	4.2629539044786586e+17	625548075.0	1.0	0.0	0.0	0.0			My new crush 😍👌 #margot #robbie #wolfofwallstreet #perfection http://t.co/uAG7M2XnSr	0.002	0.0151	0.9828	2014-01-23
24510	9884	9884	9879	4.2614842771901645e+17	110697870.0	0.0	0.0	1.0	0.0	4.261481490200658e+17	replied_to	@xxnikkinikzxx that it is. Have ya watched #wolfofwallstreet yet?	0.0069	0.8042	0.1889	2014-01-23
85123	2042	2042	2040	4.856139066360668e+17	2429987741.0	0.0	0.0	0.0	0.0			When someone you hate at school asks you for piece of gum 😤✊ #wolfofwallstreet  https://t.co/5LupmsNZkP	0.8453	0.1358	0.0189	2014-07-06
89603	467	467	467	5.343887569888256e+17	2497939546.0	0.0	0.0	0.0	1.0	5.343878194108908e+17	retweeted	"RT @notrecinema: Happy #Birthday to master Martin SCORSESE and Thanks for #wolfofwallstreet 
http://t.co/xE9nt0N1Td http://t.co/HiC3xsh3aC"	0.0021	0.0368	0.9611	0.0
78112	1497	1497	1497	4.6952304931506176e+17	265705962.0	4.0	0.0	0.0	0.0			#ThrowbackThursday I'm throwing all the way back to Tuesday ;-) My #WolfOfWallStreet investigation (mobile version): http://t.co/v8SAUFMjnV	0.0044	0.2458	0.7498	2014-05-22
41358	26732	26732	26724	4.237537485285253e+17	347993454.0	0.0	0.0	0.0	0.0			That was perfection a full grown beaut #wolfofwallstreet	0.0057	0.0212	0.9731	2014-01-16
62846	6436	6436	6431	4.425618887741481e+17	566977344.0	0.0	0.0	0.0	3.0	4.4030816973921485e+17	retweeted	"RT @MTSell: ""Sell me this pen.""
""Ok. Write your name on a piece of paper.""
""I don't have a pen…""
""Boom! Supply and demand.""
#WolfofWallStre…"	0.1878	0.7483	0.0639	2014-03-09
56994	584	584	582	4.5032063056336896e+17	353381542.0	0.0	0.0	0.0	0.0	4.503176280834048e+17	replied_to	@crystalrs he knows exactly how to throw a party: booze, hookers, blow... Martha Stewart's got nothing on Jordan Belfort. #wolfofwallstreet	0.4873	0.433	0.0797	2014-03-30
16257	1631	1631	1631	4.286451755447869e+17	2310417203.0	0.0	0.0	0.0	87.0	4.285975819636204e+17	retweeted	RT @sethtroxler: haha!! such a dope film! #wolfofwallstreet http://t.co/YBgI4yLSRN	0.0028	0.0097	0.9875	0.0
74337	3935	3935	3933	4.539405485380731e+17	330816313.0	1.0	0.0	0.0	0.0			Margot Robbie. Thats it. #WolfOfWallStreet	0.0842	0.5606	0.3553	2014-04-09
58986	2576	2576	2573	4.4891659316299366e+17	2175473852.0	1.0	0.0	1.0	0.0			This movie is awesome #wolfofwallstreet	0.003	0.0095	0.9876	2014-03-26
66027	9617	9617	9612	4.403504331611464e+17	2361976238.0	0.0	0.0	0.0	0.0			Lmao, #WolfofWallStreet got jipped again  Leo DiCaprio is rage mode!!!!!!	0.2884	0.3171	0.3945	2014-03-03
52047	7151	7151	7151	4.321884478148731e+17	18068115.0	0.0	0.0	0.0	0.0			#wolfofwallstreet I'm kinda dying at this movie if only because this my childhood; I was totally surrounded by these people my whole life	0.4528	0.2094	0.3378	2014-02-08
67229	10819	10819	10812	4.403072634172375e+17	16245743.0	0.0	0.0	1.0	0.0	4.403070678326436e+17	replied_to	@angnik26 you mean that oscar nominated porn? #WolfofWallStreet #Oscars #teamovertweet	0.0478	0.7931	0.1591	2014-03-03
73318	2916	2916	2914	4.555432691081011e+17	1706412074.0	0.0	0.0	0.0	0.0			The freaking #HungerGames ruin it for everyone. #AmericanHustle &amp; #WolfofWallStreet were the movies of the year!!! #MTVMovieAwards	0.9201	0.0666	0.0134	2014-04-14
21830	7204	7204	7199	4.269002844437545e+17	70607220.0	0.0	0.0	0.0	0.0			I have watched only half of The #WolfofWallStreet and this non-stop debauchery has me freakin' EXHAUSTED. Good GRIEF!	0.7702	0.1384	0.0914	2014-01-25
32709	18083	18083	18078	4.246896955123548e+17	2258841839.0	0.0	0.0	0.0	0.0			Really want to see #wolfofwallstreet it looks good and @LeoDiCaprio is a yummy bonus	0.0027	0.0116	0.9856	2014-01-18
59706	3296	3296	3293	4.4851493937297e+17	133911217.0	0.0	0.0	0.0	200.0	4.484670431597732e+17	retweeted	RT @cnni: Want to live like the Wolf of Wall Street? Here's one way, at $125K a week: http://t.co/qNlIqZCyo1 #wolfofwallstreet http://t.co/…	0.008	0.7096	0.2825	0.0
21321	6695	6695	6693	4.270833094964306e+17	446652788.0	0.0	0.0	0.0	0.0			So many strippers and cocaine #wolfofwallstreet	0.3898	0.5171	0.093	2014-01-25
29817	15191	15191	15186	4.251673983504957e+17	1535172156.0	0.0	0.0	0.0	0.0			Is it still January? #wolfofwallstreet #neverending	0.0731	0.8286	0.0983	0.0
70746	344	344	344	4.607686333133005e+17	491711847.0	0.0	0.0	0.0	0.0			"Get up and do it
#WolfOfWallStreet http://t.co/B4lxuck6HO"	0.0286	0.5675	0.4039	2014-04-28
42962	28336	28336	28328	4.232403125099766e+17	191574830.0	0.0	0.0	0.0	48231.0	4.191983750539018e+17	retweeted	RT @justinbieber: movies to see this weekend. #BelieveMovie and #wolfofwallstreet.	0.003	0.5782	0.4188	2014-01-14
64530	8120	8120	8115	4.405924184724603e+17	1854164287.0	0.0	0.0	0.0	0.0			The wolf of Wall Street was a really good nice!!! #wolfofwallstreet #wolf #street #movie #amazing #a #must #watch  http://t.co/e6Zk9s49hC	0.002	0.0108	0.9872	2014-03-03
61153	4743	4743	4740	4.460085279458877e+17	130421994.0	0.0	0.0	0.0	0.0			#wolfofwallstreet is 3hrs of madness n craziness of a stockbroker.Wonder the practicality.But quite engaging.#LeonardoDiCaprio at his best.	0.0461	0.1641	0.7898	0.0
48264	3368	3368	3368	4.354247908163789e+17	524699508.0	6.0	0.0	0.0	0.0			Not a bad watch #WolfOfWallStreet	0.0632	0.3857	0.5511	2014-02-17
13172	10048	10048	10048	4.130129589149368e+17	79198134.0	0.0	0.0	0.0	15.0	4.129876673918444e+17	retweeted	"RT @ShiladityaBora: Release update:
#WolfOfWallStreet will release in India on Jan 3rd. #InsideLlewynDavis on December 27th"	0.0035	0.9213	0.0752	2013-12-17
70910	508	508	508	4.604007163232584e+17	236710233.0	0.0	0.0	0.0	0.0			"""@HuffingtonPost: The honest trailer for #WolfofWallStreet is too perfect http://t.co/u5Bm0iwfZb"""	0.0063	0.0584	0.9353	2014-04-27
33168	18542	18542	18537	4.246449973095424e+17	2288975147.0	1.0	0.0	0.0	0.0			Wolf of Wall Street is amazing #wolfofwallstreet #trader #commissions	0.0037	0.0221	0.9742	0.0
7622	4498	4498	4498	4.166816907323187e+17	22363.0	0.0	0.0	0.0	0.0			Wallstreeters cheer at worst excess of #WolfOfWallStreet “Don’t incriminate yourself. I am wearing a wire.” http://t.co/P8xWeofuit	0.3704	0.5165	0.113	2013-12-27
41936	27310	27310	27302	4.235810011518198e+17	254749458.0	0.0	0.0	0.0	15.0	4.235809525905654e+17	retweeted	RT @markcritch: Haven't seen #wolfofwallstreet yet. Waiting for Atom Egoyan's 'Beaver of Bay Street.' With value of CDN $ it's bound to be …	0.0408	0.7398	0.2194	2014-01-15
11758	8634	8634	8634	4.153527801113682e+17	27061351.0	0.0	0.0	0.0	0.0			Academy member berates #Scorsese after #WolfOfWallStreet http://t.co/gNfBNVkxQK #HolyHollywoodsDemonizationOfWallStEvils #NoRoom2TalkChumps	0.8174	0.1737	0.0088	2013-12-24
27898	13272	13272	13267	4.254597483525612e+17	51053722.0	0.0	0.0	0.0	2.0	4.254535986892022e+17	retweeted	RT @ConorGreene91: Starting to wonder if drugs have a downside.. Unbelievable film #wolfofwallstreet	0.3704	0.4344	0.1953	0.0
62361	5951	5951	5946	4.437439673984737e+17	559312088.0	1.0	0.0	0.0	0.0			So overall another great movie by Leonardo di caprio #wolfofwallstreet #fuckingcrazyshit	0.0286	0.0621	0.9093	2014-03-12
66978	10568	10568	10561	4.403163890780938e+17	43600706.0	0.0	0.0	0.0	309.0	4.396910868317102e+17	retweeted	RT @universaluk: If Leo wins an Oscar, we hope he performs THAT famous dance! Pre-order #WolfofWallStreet: http://t.co/Ihp5JO2CGq http://t.…	0.0034	0.1087	0.8879	2014-03-03
92207	2046	2046	2046	5.442381063841505e+17	2837348282.0	0.0	0.0	0.0	0.0			Watching #WolfOfWallStreet on netflix movie is sick	0.2541	0.3088	0.4371	2014-12-14
7966	4842	4842	4842	4.165853590786089e+17	1048982743.0	0.0	0.0	0.0	2.0	4.165851253971517e+17	retweeted	RT @StatelessMedia: @BloombergNews the prosecutor who brought down the #WolfofWallStreet tells us what really happened. A Q&amp;A. http://t.co/…	0.036	0.933	0.0309	2013-12-27
43843	29217	29217	29209	4.229581344500695e+17	108570798.0	0.0	0.0	0.0	0.0			congratulation to @LeoDiCaprio for winning the best actor at the #GoldenGlobes for #wolfofwallstreet	0.0029	0.0289	0.9682	2014-01-14
12028	8904	8904	8904	4.147654701688054e+17	246046009.0	0.0	0.0	0.0	1.0	4.134172102588129e+17	retweeted	RT @criistinadee: @Jes_See_Cuhh “@ENews: Leo &amp; @JonahHill hugging at the #WolfOfWallStreet premiere is just... (via @AlicialQuarles) http:/…	0.0038	0.6442	0.3519	2013-12-22
52253	7357	7357	7357	4.319458480006308e+17	290536924.0	0.0	0.0	0.0	0.0			Oh Leo 💕....#WolfOfWallStreet	0.0033	0.0359	0.9607	2014-02-08
17523	2897	2897	2897	4.282130982528737e+17	471988998.0	4.0	0.0	1.0	0.0			Never been a fan, but oh my.....I'm a little obsessed now!!! #Leo #wolfofwallstreet @Vstar1983 😍 http://t.co/Bg1VuVQtIz	0.007	0.0474	0.9456	2014-01-28
38576	23950	23950	23942	4.238813860768236e+17	25983057.0	0.0	0.0	0.0	0.0			DiCaprio on Scorsese was like the closest thing to perfection among what human could make. #wolfofwallstreet	0.0131	0.0842	0.9027	0.0
31826	17200	17200	17195	4.248324844851077e+17	41271268.0	0.0	0.0	0.0	1.0	4.24830551942783e+17	retweeted	RT @kebubu: Im coming RT @laureezyF: #wolfofwallstreet viewing party at my house, bring your own popcorn 😝	0.0038	0.5801	0.416	2014-01-19
91730	1569	1569	1569	5.4551325176561664e+17	24508517.0	3.0	0.0	0.0	0.0			I freakin' love movies! Watched #WolfOfWallStreet and on to #crazyheart! Gotta stay inspired! #actorslife #creativity #love #movies	0.0029	0.0088	0.9882	2014-12-18
67114	10704	10704	10697	4.4030910613856256e+17	142509760.0	0.0	0.0	0.0	0.0			#Oscars seem a bit low key this year. Is everyone on ludes? #WolfofWallStreet	0.4535	0.5207	0.0258	2014-03-03
64786	8376	8376	8371	4.405248570804388e+17	793894892.0	1.0	0.0	0.0	0.0			Them that has, gets: Real-life #WolfofWallStreet says his life of debauchery 'even worse' than in film http://t.co/7miWhbu6s1 via @guardian	0.766	0.2224	0.0116	2014-03-03
7977	4853	4853	4853	4.1658317001680896e+17	64936899.0	1.0	0.0	0.0	2.0			went to see #wolfofwallstreet....At a loss for words. The suspense, the adrenaline..If leo doesn't win the oscar, I'm gonna freak	0.3838	0.3136	0.3025	2013-12-27
15973	1347	1347	1347	4.287053802275021e+17	22666067.0	0.0	0.0	0.0	0.0			Leonardo DiCaprio crawling on the floor and rolling down stairs because it was the only 'plausible' option was hilarious #wolfofwallstreet	0.1527	0.5107	0.3366	2014-01-30
86674	139	139	139	5.151781459183534e+17	745929606.0	3.0	0.0	0.0	0.0			The struggle is real #legday #wolfofwallstreet http://t.co/nuThJpTpye	0.4035	0.5577	0.0387	2014-09-25
84561	1480	1480	1480	4.895842076737168e+17	291172810.0	0.0	0.0	0.0	0.0			Bouta watch this amazing #wolfofwallstreet again . Shout out to leanardo	0.0024	0.0157	0.9819	0.0
79657	3042	3042	3042	4.657368597341348e+17	224569527.0	0.0	0.0	0.0	3.0	4.6392886889456026e+17	retweeted	"RT @ArabianBusiness: I could have been worth $20bn if I didn't cheat, says @JordanBelfort 
http://t.co/nGqXOf6uYx
#wolfofwallstreet #Dubai"	0.2454	0.6487	0.1058	2014-05-12
75601	5199	5199	5197	4.522225452622848e+17	344302534.0	1.0	0.0	0.0	0.0			Idk if it's the #WolfOfWallStreet or just tired of Iowa weather but the only snow I wanna wake up to is the kind you put up your nose	0.8614	0.1215	0.0171	0.0
49047	4151	4151	4151	4.348405679616328e+17	399780665.0	0.0	0.0	0.0	1.0			Went to see #her and #wolfofwallstreet with @Miss_Hayles86 what can I say #her wow messed up shit and wolf awsome @LeoDiCaprio 4an Oscar	0.7975	0.1468	0.0557	2014-02-16
74345	3943	3943	3941	4.539313774578975e+17	242884932.0	0.0	0.0	0.0	2.0	4.539285696524124e+17	retweeted	RT @Melissa_Beacon: #WolfOfWallStreet clips are our motivation this morning! #CrushingIt #AvayaBlitz @BeaconTelecom	0.0025	0.0544	0.9431	2014-04-09
15731	1105	1105	1105	4.288663906833162e+17	432023838.0	0.0	0.0	1.0	0.0			@micahepstein we all know what movie you are voting for at oscars for best picture #BinyaminZev #wolfofwallstreet	0.0138	0.6906	0.2956	2014-01-30
25425	10799	10799	10794	4.2606029594637926e+17	65344603.0	1.0	0.0	1.0	0.0	4.2605476397817856e+17	replied_to	@lrg1022 What kind of hooker takes credit card? A rich one. #wolfofwallstreet	0.4432	0.4962	0.0606	2014-01-22
29506	14880	14880	14875	4.252314564878828e+17	1524421231.0	0.0	0.0	0.0	476.0	4.252256263591895e+17	retweeted	"RT @MarioGoetze: #wolfofwallstreet Amazing movie!
@LeoDiCaprio http://t.co/S19Qb2Eyxo"	0.0026	0.0206	0.9768	0.0
31832	17206	17206	17201	4.248313623284368e+17	2187218146.0	1.0	0.0	0.0	0.0			Watched The Wolf Of Wall Street last night, brilliant film. Leonardo DiCaprio was amazing! 👏 #Oscar #WolfOfWallStreet	0.0034	0.0116	0.985	0.0
20565	5939	5939	5938	4.272202124975391e+17	214655667.0	0.0	0.0	0.0	24.0	4.27216940483244e+17	retweeted	RT @LPinderOfficial: Finally saw #wolfofwallstreet another amazing performance by DiCaprio x	0.0016	0.0143	0.9842	2014-01-25
31740	17114	17114	17109	4.248490087967744e+17	555422677.0	0.0	0.0	0.0	0.0			Sweet mother of power play Naomi gosh #wolfofwallstreet	0.0139	0.0684	0.9177	2014-01-19
41514	26888	26888	26880	4.237074114974884e+17	208378997.0	0.0	0.0	0.0	0.0			Is that Shane from #TheWalkingDead #WolfOfWallStreet	0.0238	0.913	0.0632	2014-01-16
6507	3383	3383	3383	4.170114192853156e+17	23327623.0	0.0	0.0	1.0	0.0			Getting ready to watch Wolf of Wall Street!  #exciting #wolfofwallstreet @Ksoistman	0.001	0.0162	0.9827	2013-12-28
58057	1647	1647	1645	4.4961314590490624e+17	733837794.0	0.0	0.0	0.0	31.0	4.495665839173837e+17	retweeted	"RT @fastlifeco: 'Wolf Of Wall Street' Inspired Tee.
Mint.
#WolfOfWallStreet #LeonardoDicaprio http://t.co/7RBbqWjc7k"	0.0091	0.8544	0.1366	2014-03-28
18456	3830	3830	3830	4.278051413626757e+17	1068204379.0	1.0	0.0	1.0	1.0			The Wolf of Wall Street retains lead at UK box office - http://t.co/uP8ykpSBfo #WolfOfWallStreet @HodderBooks	0.003	0.6078	0.3891	2014-01-27
31856	17230	17230	17225	4.24823943225045e+17	152284601.0	0.0	0.0	0.0	46.0	4.248083106094203e+17	retweeted	RT @DomsWildThings: Pretty sweet poster here for #wolfofwallstreet @LeoDiCaprio http://t.co/ARI3wZR37m	0.002	0.0286	0.9694	2014-01-19
45116	220	220	220	4.393769243860296e+17	244526242.0	1.0	0.0	0.0	0.0			"The highs and lows of Leo DiCaprio's career. Agree or disagree? 
http://t.co/JJcrpgztLZ #wolfofwallstreet #Oscars2014 #LeonardoDiCaprio"	0.0274	0.8065	0.1661	0.0
52420	7524	7524	7524	4.318635388069724e+17	69040707.0	0.0	0.0	0.0	0.0			Date night #wolfofwallstreet	0.0062	0.7979	0.196	2014-02-07
26242	11616	11616	11611	4.258513855029002e+17	54118069.0	0.0	0.0	0.0	120.0	4.258495830678651e+17	retweeted	"RT @ENews: Jonah Hill only asked for the #SAG minimum, $60,000, to do the #WolfOfWallStreet because he ""wanted the role so bad."""	0.5033	0.4248	0.0719	2014-01-22
1062	1062	1062	1062	3.4663176958550835e+17	95562698.0	0.0	0.0	0.0	0.0			Leo and Scorsese back together again, cant wait #WolfofWallStreet http://t.co/Y66dH5sU8X	0.0012	0.0121	0.9867	2013-06-17
41818	27192	27192	27184	4.236051580821463e+17	1471031720.0	0.0	0.0	0.0	15.0	4.235809525905654e+17	retweeted	RT @markcritch: Haven't seen #wolfofwallstreet yet. Waiting for Atom Egoyan's 'Beaver of Bay Street.' With value of CDN $ it's bound to be …	0.0408	0.7398	0.2194	2014-01-15
59941	3531	3531	3528	4.482944513166828e+17	261949795.0	0.0	0.0	0.0	0.0			3 hours later, I should probably start my homework #wolfofwallstreet	0.0463	0.7453	0.2084	0.0
19454	4828	4828	4828	4.275024803528991e+17	21115878.0	0.0	0.0	0.0	1.0	4.2750138248504525e+17	retweeted	RT @ratskins: I've seen Leonardo DiCaprio's cum face so many times in last 3 hours, I feel like I've been married to him for 20 yrs + #wolf…	0.0236	0.2515	0.7249	0.0
36881	22255	22255	22247	4.2406977184886784e+17	319474091.0	0.0	0.0	0.0	0.0	4.237314890128466e+17	replied_to	@AlfredoFlores @LeoDiCaprio my fav actor. He's always on point! #WolfOfWallStreet was amazing!!	0.0034	0.0084	0.9882	2014-01-17
75252	4850	4850	4848	4.526169331550167e+17	1666204506.0	1.0	0.0	0.0	0.0			@LeoDiCaprio in #WolfOfWallStreet is phenomenal	0.0065	0.0369	0.9566	2014-04-06
80016	3401	3401	3401	4.645932058086032e+17	36612416.0	0.0	0.0	0.0	1.0			#TBT I was the youngest stock broker working at Straton Oakmont | under #JordanBelfort #wolfofwallstreet http://t.co/dlmlUTPUIo	0.0048	0.9197	0.0755	0.0
6186	3062	3062	3062	4.1710557836046336e+17	412085529.0	2.0	0.0	0.0	1.0			I hope i see Leonardo DiCaprio's penis 😚 #sorrynotsorry #hesmylover #wolfofwallstreet	0.1351	0.4081	0.4568	2013-12-29
51706	6810	6810	6810	4.323620015377162e+17	142271252.0	0.0	0.0	0.0	0.0			Leonardo #DiCaprio and Jonah Hill already have their next movie lined up http://t.co/SZXt7nV2pv #WolfOfWallStreet @HuffingtonPost	0.0029	0.7325	0.2645	2014-02-09
23699	9073	9073	9068	4.263915761062544e+17	1528035132.0	0.0	0.0	0.0	50.0	4.262940928812196e+17	retweeted	"RT @OdysseyCinemas: #competition RT &amp; follow for chance to #WIN #Vip tix #wolfofwallstreet Thursday 7.30pm 

#whowantsthem 😀 #lastchance ht…"	0.0044	0.2921	0.7035	0.0
70450	48	48	48	4.615156138870088e+17	588776521.0	0.0	0.0	0.0	0.0			#wolfofwallstreet time.... Finally	0.0042	0.1849	0.8109	0.0
