,id,author_id,like_count,quote_count,reply_count,retweet_count,referenced_tweet_id,referenced_tweet_type,text
0,439550416335147008,107313699,4,0,0,1,,,Oscar talk w #WolfofWallStreet actor @pj_Byrne. Which movie do u think will win? #Oscar #Ellen #BeautyBib http://t.co/dreR9wsb4h
1,439549720890200064,150947785,0,0,0,0,,,"#TwelveYearsASlave, #AmericanHustle, and #WolfOfWallStreet are the movies I HAVE to see !"
2,439548918280355840,140534258,0,0,0,0,439500423511408640,replied_to,@jauntingjourno I hear you. Just warning you it does feel like three long hours of lots of highs and lows #wolfofwallstreet #Oscars2014
3,439548610389487616,2179078130,0,0,0,48231,419198375053901824,retweeted,RT @justinbieber: movies to see this weekend. #BelieveMovie and #wolfofwallstreet.
4,439547351045521410,346276934,0,0,0,1,439547288059674624,retweeted,RT @court_karpiej: So excited to see #wolfofwallstreet with @staszowski @SarahCimz and @daniellethorpie 😁
5,439547288059674624,377095815,2,0,0,1,,,So excited to see #wolfofwallstreet with @staszowski @SarahCimz and @daniellethorpie 😁
6,439545562116128769,121259701,0,0,0,0,,,"#wolfofwallstreet was a tremendous piece of cinema. 
Di Caprio is OUTSTANDING!!"
7,439544093489004544,416643299,0,0,0,0,,,When life gives you lemons 😬😄 lol #wolfofwallstreet #toofunny
8,439543580458516480,74588400,0,0,0,0,,,"At some point, I thought it was never gonna end. #wolfofwallstreet"
9,439543368885239808,182895073,0,0,0,0,,,There is only one wolf http://t.co/RHiYuNG6t8 @TheAcademy @OscarsAwards #Oscars #WolfOfWallStreet @LeoDiCaprio @TheWolfofWallSt
10,439542347362484224,107735275,7,0,0,1,,,"After #wolfofwallstreet ... Every Tom, Dick and Harry wants to be wolf of something! Wolf of Chelsea, Hackney, Essex ... Fml 😂"
11,439542160195874816,299614662,0,0,0,0,,,fancy Leonardo DiCaprio so much more now 😍😍 #wolfofwallstreet
12,439539872320077825,849558128,0,0,0,0,,,#Oscars = #wolfofwallstreet #wolfofwallstreet  #wolfofwallstreet  #wolfofwallstreet  #wolfofwallstreet  #wolfofwallstreet  it has to be!
13,439538326333587456,419767039,0,0,0,0,,,The wolf of Wall Street was class highly recommend it #wolfofwallstreet #LeonardoDiCaprio
14,439536147661062144,371783794,0,0,0,1,439521685377933312,retweeted,RT @EmaStainthorpe: Well after #WolfOfWallStreet and now #TheGreatGatsby if I wasn't already head over heels for Leo I am now 💘
15,439535218127826944,2371597473,0,0,0,56,438141414409383936,retweeted,"RT @YahooMovies: Looking back at @LeoDiCaprio's greatest roles, from 'Gilbert Grape' to #wolfofwallstreet: http://t.co/h4bYKPOJHh http://t.…"
16,439535155007348737,1008350096,0,0,0,1,,,"#Writing #Character Type
#Visionary
#Jobs
#Pi
#WolfOfWallStreet

http://t.co/ozUMb2J2FR
#ff @GoIntoTheStory #WriteNow"
17,439533421250248704,48160618,0,0,0,0,,,Happy Friday! #oscars #oscarweekend #wolfofwallstreet http://t.co/4Dui8mMqLG
18,439533075161440256,969766958,0,0,0,0,,,Movie is so long! So good though! #drugs #rich #money #wolfofwallstreet
