,id,author_id,like_count,quote_count,reply_count,retweet_count,referenced_tweet_id,referenced_tweet_type,text
0,1344791438744317954,2587737907,0,0,0,4,1339760486489985024,retweeted,"RT @Tiara_Princess7: Another character appreciation post. ✨

#Disney #DisneyPrincess #Jasmine #Aladdin #PrincessJasmine #TinkerBell #Disney…"
1,1344791347765542912,1272036860676603906,0,0,0,1,1344539607644262400,retweeted,"RT @WentPlonk: Happy Holidays! 🎉 Drew and printed this for a Christmas present🎄🎅  As we go into 2021, remember that sometimes life really i…"
2,1344750345805852674,229064201,1,0,0,2,,,"Ariel in The Little Mermaid🐠🐠 Cosplay by @sladkoslava 
❤️Wig Style: LF085
👉https://t.co/zS6dGhxAJN

#wigisfashion #wigs #cute #cosplay #cosplaywig #longwig #red #redhair #hairstyle #cosplaygirl #cosplayer #ariel #arielcosplay #disney #princess #thelittlemermaid https://t.co/7gYhNb5siU"
3,1344750243318026240,4715862924,0,0,0,4,1339760486489985024,retweeted,"RT @Tiara_Princess7: Another character appreciation post. ✨

#Disney #DisneyPrincess #Jasmine #Aladdin #PrincessJasmine #TinkerBell #Disney…"
4,1344748981281288198,1073653260454649856,0,0,0,4,1339760486489985024,retweeted,"RT @Tiara_Princess7: Another character appreciation post. ✨

#Disney #DisneyPrincess #Jasmine #Aladdin #PrincessJasmine #TinkerBell #Disney…"
5,1344748536852672512,3322930394,0,0,0,5,1265146098819059712,retweeted,RT @leeyan_art: Ariel for #mermay #mermay2020 #thelittlemermaid 🧜 https://t.co/5usdGMeYhs
6,1344748250482368513,3322930394,0,0,0,5,1262543810007048192,retweeted,"RT @InkmonsterDraws: “If human beings are not drowned,” asked the little mermaid, “can they live forever? do they never die as we do here i…"
7,1344693056025477120,1145192222070984706,0,0,0,148,1342177582117224451,retweeted,"RT @MiaDresden: When Ariel saw the first snow ❄️ 

This year the Christmas are so strange but I hope all of you stay safe 🥺

Merry Christma…"
8,1344612212867026945,537526723,0,0,0,3,1344250907144421383,retweeted,"RT @PaulaZorite: 🐚The Little Mermaid

Cover design I made this summer for my portfolio. I love Hans Christian Andersen's tale. It was such…"
9,1344584026217213954,701373362417876992,0,0,0,6,1344533151004176387,retweeted,"RT @nahircristina16: “Wish I could be... Part of that world..” 🎵🎶🔱🐚🧜‍♀️🌊 
' PS. Don’t judge me for listening the stunning @tracihines while…"
10,1344583823619731456,1321101314101809154,0,0,0,6,1344533151004176387,retweeted,"RT @nahircristina16: “Wish I could be... Part of that world..” 🎵🎶🔱🐚🧜‍♀️🌊 
' PS. Don’t judge me for listening the stunning @tracihines while…"
11,1344583035228991488,1298583982137909248,0,0,0,6,1344533151004176387,retweeted,"RT @nahircristina16: “Wish I could be... Part of that world..” 🎵🎶🔱🐚🧜‍♀️🌊 
' PS. Don’t judge me for listening the stunning @tracihines while…"
12,1344539607644262400,1089326100579139584,1,0,0,1,,,"Happy Holidays! 🎉 Drew and printed this for a Christmas present🎄🎅  As we go into 2021, remember that sometimes life really is the bubbles 🧜‍♀️ #NewYearsEve #HappyHolidays #Christmas #TheLittleMermaid #lifeisthebubbles #art #artblog #sswp #smithstreetwentplonk https://t.co/nUQp6XGykC"
13,1344537883751948288,694649595775684608,0,0,0,6,1344533151004176387,retweeted,"RT @nahircristina16: “Wish I could be... Part of that world..” 🎵🎶🔱🐚🧜‍♀️🌊 
' PS. Don’t judge me for listening the stunning @tracihines while…"
14,1344536647434698752,223269993,0,0,0,2762,1146995395031183362,retweeted,RT @DaCrownedHeart: Passing the torch 🧜‍♀️ #TheLittleMermaid #Ariel https://t.co/zYKYUfD6z6
15,1344533712231399424,1110395781419143168,0,0,0,6,1344533151004176387,retweeted,"RT @nahircristina16: “Wish I could be... Part of that world..” 🎵🎶🔱🐚🧜‍♀️🌊 
' PS. Don’t judge me for listening the stunning @tracihines while…"
16,1344533151004176387,715424100320038913,9,0,0,6,,,"“Wish I could be... Part of that world..” 🎵🎶🔱🐚🧜‍♀️🌊 
' PS. Don’t judge me for listening the stunning @tracihines while working on this 😊#mermay2020 #mermay #mermaid #thelittlemermaid #ariel #Disney #fanart #photoshop #jodibenson #disneyworld  #happynewyear #happynewyear2021 https://t.co/I5gXxnsdQ3"
17,1344522818189463552,739131165286666241,0,0,0,1,1344515960464695296,retweeted,"RT @ReznAiro: Trying clip studio app

New tablet T____T figuring out the settings 

#ARIEL #thelittlemermaid https://t.co/1WaFyFSRUt"
18,1344520942928736256,1034727279014961153,0,0,0,254,1329135828715466754,retweeted,RT @jockman87: Today is the #Anniversary of #Disney #TheLittleMermaid release. #PrinceEric is #celebrating like he does for every anniversa…
19,1344515960464695296,739131165286666241,0,0,0,1,,,"Trying clip studio app

New tablet T____T figuring out the settings 

#ARIEL #thelittlemermaid https://t.co/1WaFyFSRUt"
20,1344478880040566786,864334763166842880,2,0,0,0,1344478760439959554,replied_to,"Another appearance from Harold the herald! We love that little seahorse. 

#Disney #TheLittleMermaid #Animation #Disminute #DAME #DisneyAnimation #WaltDisneyPictures #MXM #MoviesByMinutes #MXMPodcast #UnderTheSea #FifthEleminute #HaroldTheHerald #CrystalsCritters"
21,1344478760439959554,864334763166842880,1,0,1,0,1344478462845730817,replied_to,"Samuel E. Wright is the wonderful voice behind Sebastian, so we do talk a bit about him and his career and the accent. 

#Disney #TheLittleMermaid  #Disminute #DAME #DisneyAnimation #WaltDisneyPictures #MXM #MoviesByMinutes #MXMPodcast #UnderTheSea #Sebastian #SamuelEWright"
