,Unnamed: 0,id,author_id,like_count,quote_count,reply_count,retweet_count,referenced_tweet_id,referenced_tweet_type,text
0,0,1256002885336412166,915259778368262144,0,0,0,1,1.2560005874196808e+18,retweeted,RT @laughing_place: #TheLittleMermaid is the next #shopDisneyMovieTime watch party feature. Join the fun tonight at 5pm PT: https://t.co/MB…
1,1,1256000599512023041,277293858,0,0,0,6,1.2559940996117176e+18,retweeted,"RT @InsideTheMagic: Don't Miss Disney's Watch Party for ""The Little Mermaid"" on Twitter tonight! #shopDisneyWatchParties #TheLittleMermaid…"
2,2,1256000587419680773,36251026,10,0,0,1,,,#TheLittleMermaid is the next #shopDisneyMovieTime watch party feature. Join the fun tonight at 5pm PT: https://t.co/MBl0ExkKmA https://t.co/ZBx3Bdig4R
3,3,1255996690475122688,988372758051553282,0,0,0,6,1.2559940996117176e+18,retweeted,"RT @InsideTheMagic: Don't Miss Disney's Watch Party for ""The Little Mermaid"" on Twitter tonight! #shopDisneyWatchParties #TheLittleMermaid…"
4,4,1255996488574001152,1349228455,0,0,0,11,1.25577090197658e+18,retweeted,RT @VirgoVain: It’s 4am and I’m looking for an adventure #princeeric #thelittlemermaid #genderbend https://t.co/we8pVbfOJW
5,5,1255995119725150209,54935632,0,0,0,6,1.2559940996117176e+18,retweeted,"RT @InsideTheMagic: Don't Miss Disney's Watch Party for ""The Little Mermaid"" on Twitter tonight! #shopDisneyWatchParties #TheLittleMermaid…"
6,6,1255994099611717644,14228245,8,1,1,6,,,"Don't Miss Disney's Watch Party for ""The Little Mermaid"" on Twitter tonight! #shopDisneyWatchParties #TheLittleMermaid #DisneyMovieNight

https://t.co/GX06BLfSQc https://t.co/vzdQtcXG8q"
7,7,1255991120930144262,38171002,0,1,0,0,,,Did you know #TheLittleMermaid's Ursula is based on drag queen legend Divine? #lgbt https://t.co/ubCewd0BmR https://t.co/G4Zi4So7Rn
8,8,1255980773817176065,995682895472877568,0,0,0,0,1.2555720886996623e+18,replied_to,"https://t.co/33XMqsmmDk
The fight war is here of this episode on Extravagant Warfare! Join in to see which side villian vs hero will prevail the most?

Enjoy the mighty episode!
#WWE2K19 #Extravagant #Gaming #Cartoons #dccomics #TheLittleMermaid #JusticeLeague #Ursula #Maxima https://t.co/TbR3HjoJ4Y"
9,9,1255978299089719299,3401542041,0,0,0,11,1.25577090197658e+18,retweeted,RT @VirgoVain: It’s 4am and I’m looking for an adventure #princeeric #thelittlemermaid #genderbend https://t.co/we8pVbfOJW
10,10,1255977829411557378,24290529,0,0,0,3,1.2559542446554317e+18,retweeted,"RT @thisisinsider: Add a live-action #Hercules to the mix! From #TheLittleMermaid to #RobinHood, here's the updated list of Disney remakes…"
11,11,1255977388334333952,97612148,0,0,1,0,,,Yall keepin ya fins inside still? Hope so. @chloexhalle we ready ☝🏾🔱🌊 #PoorUnfortunateSouls #TheLittleMermaid https://t.co/uwEEWTGWi1
12,12,1255974172309753863,2702119311,0,0,0,11,1.25577090197658e+18,retweeted,RT @VirgoVain: It’s 4am and I’m looking for an adventure #princeeric #thelittlemermaid #genderbend https://t.co/we8pVbfOJW
13,13,1255973196072976385,741532778223796224,0,0,0,11,1.25577090197658e+18,retweeted,RT @VirgoVain: It’s 4am and I’m looking for an adventure #princeeric #thelittlemermaid #genderbend https://t.co/we8pVbfOJW
14,14,1255970726978351104,4797884490,0,0,0,3,1.2559542446554317e+18,retweeted,"RT @thisisinsider: Add a live-action #Hercules to the mix! From #TheLittleMermaid to #RobinHood, here's the updated list of Disney remakes…"
15,15,1255966642405888001,1148812183905734656,0,0,0,5,1.1466432260208148e+18,retweeted,"RT @Its_ThurZday: Just so y'all know...
Mermaids were apart of African culture/faith looooong before Danish author Hans Christian Andersen…"
