,Unnamed: 0.1,Unnamed: 0,id,author_id,like_count,quote_count,reply_count,retweet_count,referenced_tweet_id,referenced_tweet_type,text
0,0,0,1311452696378048512,60407664,0,0,0,54,1.3113411620081377e+18,retweeted,"RT @Iiinicka: 🎵 Yes, you want her
Look at her, you know you do
Possible she want you too 🎵
#caryl #twd #thewalkingdead #thelittlemermaid #N…"
1,1,1,1311452514521354241,326304369,0,0,0,54,1.3113411620081377e+18,retweeted,"RT @Iiinicka: 🎵 Yes, you want her
Look at her, you know you do
Possible she want you too 🎵
#caryl #twd #thewalkingdead #thelittlemermaid #N…"
2,2,2,1311451848965058560,21041745,0,0,0,54,1.3113411620081377e+18,retweeted,"RT @Iiinicka: 🎵 Yes, you want her
Look at her, you know you do
Possible she want you too 🎵
#caryl #twd #thewalkingdead #thelittlemermaid #N…"
3,3,3,1311449239051014153,442008399,0,0,0,138,1.147267630786646e+18,retweeted,"RT @Lunar_Lament: 「 What they don't understand, they condemn
What they can't comprehend must meet its end 」
 
MERMAID • @jerboafairy
Shibar…"
4,4,4,1311447210354040832,1282678658054774785,0,0,0,1959,1.3039655105231258e+18,retweeted,"RT @Ripushko: My favorite X)) 
#GenderSwap #TheLittleMermaid #ariel #nsfwart #femboy https://t.co/K62lM3riV6"
5,5,5,1311446958494691328,1019664767068368896,0,0,0,16,1.3109520329085215e+18,retweeted,"RT @DisneyMusicEmp: The seaweed is always greener in somebody else's lake 🎶

Venture ""Under The Sea"" with the 30th anniversary edition of t…"
6,6,6,1311446707394109440,1282678658054774785,0,0,0,354,1.307000118487507e+18,retweeted,"RT @Ripushko: #nsfwart #nsfw #GenderSwap #thelittlemermaid #Atlantis 
😏😏😏
I'm thinking about which fandom to make another selection ...
May…"
7,7,7,1311446455119351809,1282678658054774785,0,0,0,140,1.308130909770711e+18,retweeted,"RT @Ripushko: Combined something strange X)
#GenderSwap #thelittlemermaid https://t.co/Rc00nqDSPh"
8,8,8,1311444767423770624,3039901011,0,0,0,54,1.3113411620081377e+18,retweeted,"RT @Iiinicka: 🎵 Yes, you want her
Look at her, you know you do
Possible she want you too 🎵
#caryl #twd #thewalkingdead #thelittlemermaid #N…"
9,9,9,1311443268098568198,1108919260481499141,0,0,0,2,1.311419209407066e+18,retweeted,RT @Esmemocha: I got to finish it🖌🌊Really fun and challenging. #SixFanarts #SixFanartsChallenge #blackartist #under10kgang #ArtistOnTwitter…
10,10,10,1311430497327816704,2960973567,0,0,0,4,1.3113163979900475e+18,retweeted,"RT @ZombiePumpkins: I know a little magic, and I use it on behalf of the poor unfortunate souls. In pain, in need. They come flocking to my…"
11,11,11,1311427268288405511,546107776,0,0,0,5,1.3105188422638428e+18,retweeted,"RT @ArtMaena: Hey! I draw a disney character again : Ursula when she was a child ^^
#ursula #disneyvillain #disney #drawing #sketch #thelit…"
12,12,12,1311424938482585600,540410144,0,0,0,80,1.3106529853499963e+18,retweeted,RT @UpAnd_Comin: Before and After 📸🧜🏽‍♀️#thelittlemermaid https://t.co/cPnPEmTo5p
13,13,13,1311424292945526785,753815957517111297,0,0,0,54,1.3113411620081377e+18,retweeted,"RT @Iiinicka: 🎵 Yes, you want her
Look at her, you know you do
Possible she want you too 🎵
#caryl #twd #thewalkingdead #thelittlemermaid #N…"
14,14,14,1311423863440498693,1235598172568924160,0,0,0,54,1.3113411620081377e+18,retweeted,"RT @Iiinicka: 🎵 Yes, you want her
Look at her, you know you do
Possible she want you too 🎵
#caryl #twd #thewalkingdead #thelittlemermaid #N…"
15,15,15,1311422795465797632,349493760,0,0,0,0,,,#Ariel’s ready to fight! #disneyprincess #thelittlemermaid #procreate #StreetFighter https://t.co/qIhyJet95X
16,16,16,1311419209407066113,311854395,4,0,1,2,,,"I got to finish it🖌🌊Really fun and challenging. #SixFanarts #SixFanartsChallenge #blackartist #under10kgang #ArtistOnTwitter
--
 #TheLittleMermaid #treasureplanet #DemonSlayer #kingdomhearts #DarlinginthefranXX #umbrellaacademy https://t.co/DxHjx7vRZf"
17,17,17,1311415022032166917,706939852244307968,0,0,0,54,1.3113411620081377e+18,retweeted,"RT @Iiinicka: 🎵 Yes, you want her
Look at her, you know you do
Possible she want you too 🎵
#caryl #twd #thewalkingdead #thelittlemermaid #N…"
18,18,18,1311407910900109320,133461963,0,0,0,54,1.3113411620081377e+18,retweeted,"RT @Iiinicka: 🎵 Yes, you want her
Look at her, you know you do
Possible she want you too 🎵
#caryl #twd #thewalkingdead #thelittlemermaid #N…"
19,19,19,1311404504512958464,1909706911,0,0,0,54,1.3113411620081377e+18,retweeted,"RT @Iiinicka: 🎵 Yes, you want her
Look at her, you know you do
Possible she want you too 🎵
#caryl #twd #thewalkingdead #thelittlemermaid #N…"
20,20,20,1311394398207447040,796429335553048581,0,0,0,0,1.3113638011079025e+18,quoted,"And stopped the story there?! No thank you!

#thelittlemermaid https://t.co/gV0QuGoAPK"
21,21,21,1311393376030339072,2311928442,0,0,0,1,1.3113932027594998e+18,retweeted,"RT @nessis_coschaos: Never stop dreaming! ❤ 🐚🌊✨⭐🌟
-
📷 &amp; Make up photographytheflyingdutchwoman &amp; theflyingdutchwoman_  (Insta)

#Mermaid #M…"
22,22,22,1311393202759499776,1286739131406716928,3,0,0,1,,,"Never stop dreaming! ❤ 🐚🌊✨⭐🌟
-
📷 &amp; Make up photographytheflyingdutchwoman &amp; theflyingdutchwoman_  (Insta)

#Mermaid #Mermaidshoot #Fantasy #thelittlemermaid #Fantasyshoot #Cosplay #Meerjungfrau #DieKleineMeerjungfrau #Mysticalcreauture #Mystical #Mystisch https://t.co/zrXbMld1Or"
23,23,23,1311391853388992513,739872095396462592,0,0,0,354,1.307000118487507e+18,retweeted,"RT @Ripushko: #nsfwart #nsfw #GenderSwap #thelittlemermaid #Atlantis 
😏😏😏
I'm thinking about which fandom to make another selection ...
May…"
24,24,24,1311387137242271745,1075255594553171974,0,0,0,138,1.147267630786646e+18,retweeted,"RT @Lunar_Lament: 「 What they don't understand, they condemn
What they can't comprehend must meet its end 」
 
MERMAID • @jerboafairy
Shibar…"
25,25,25,1311386609200312320,1260887876155453442,0,0,0,54,1.3113411620081377e+18,retweeted,"RT @Iiinicka: 🎵 Yes, you want her
Look at her, you know you do
Possible she want you too 🎵
#caryl #twd #thewalkingdead #thelittlemermaid #N…"
26,26,26,1311385378042130437,2345031438,0,0,0,54,1.3113411620081377e+18,retweeted,"RT @Iiinicka: 🎵 Yes, you want her
Look at her, you know you do
Possible she want you too 🎵
#caryl #twd #thewalkingdead #thelittlemermaid #N…"
27,27,27,1311381671078498306,359451250,0,0,0,54,1.3113411620081377e+18,retweeted,"RT @Iiinicka: 🎵 Yes, you want her
Look at her, you know you do
Possible she want you too 🎵
#caryl #twd #thewalkingdead #thelittlemermaid #N…"
28,28,28,1311380570249859073,4919347773,0,0,0,54,1.3113411620081377e+18,retweeted,"RT @Iiinicka: 🎵 Yes, you want her
Look at her, you know you do
Possible she want you too 🎵
#caryl #twd #thewalkingdead #thelittlemermaid #N…"
29,29,29,1311380300430282753,1007709148497305601,0,0,0,138,1.147267630786646e+18,retweeted,"RT @Lunar_Lament: 「 What they don't understand, they condemn
What they can't comprehend must meet its end 」
 
MERMAID • @jerboafairy
Shibar…"
30,30,30,1311380214967078914,1307267011597266947,0,0,0,54,1.3113411620081377e+18,retweeted,"RT @Iiinicka: 🎵 Yes, you want her
Look at her, you know you do
Possible she want you too 🎵
#caryl #twd #thewalkingdead #thelittlemermaid #N…"
31,31,31,1311375813816643584,1252263241511829504,0,0,0,354,1.307000118487507e+18,retweeted,"RT @Ripushko: #nsfwart #nsfw #GenderSwap #thelittlemermaid #Atlantis 
😏😏😏
I'm thinking about which fandom to make another selection ...
May…"
32,32,32,1311375390464708608,749648642596806656,0,0,0,54,1.3113411620081377e+18,retweeted,"RT @Iiinicka: 🎵 Yes, you want her
Look at her, you know you do
Possible she want you too 🎵
#caryl #twd #thewalkingdead #thelittlemermaid #N…"
