,Unnamed: 0.1,Unnamed: 0,id,author_id,like_count,quote_count,reply_count,retweet_count,referenced_tweet_id,referenced_tweet_type,text
0,0,0,1278113700059189254,964432808637743104,0,0,0,0,,,The only news I needed ❤❤❤ #thelittlemermaid https://t.co/YbrIuNOp5c
1,1,1,1278109599023931393,1270513808734408704,0,0,0,5,1.2779349718904832e+18,retweeted,"RT @mndcha: Part of your world 🧜‍♀️
#TheLittleMermaid #DisneyFanart #acrylicpainting https://t.co/u3nYfEmD7B"
2,2,2,1278109534859427842,1270513808734408704,0,0,0,2,1.2779746906910515e+18,retweeted,"RT @MuseumANothing: Arte - Alex Pick
#thelittlemermaid #lasirenita #disney #tritondaughters #princesasdisney #disneyprincesses #ariel #art…"
3,3,3,1278106717335805954,161779197,0,0,0,0,,,"@Starbucks barista: Has anyone ever told you that you look like Ariel from The Little Mermaid?

Me: my whole life 

#yup #iwanttobewherethecoffeeis #thelittlemermaid https://t.co/CrPHwFvuAL"
4,4,4,1278077532877832192,14515117,0,0,0,7,1.1987547966872986e+18,retweeted,"RT @LitDigi: THREAD: The interesting similarities and differences between Hans Christian Andersen and his most famous character, the Little…"
5,5,5,1278072123307831297,1269050030041767938,0,0,0,1,1.2776472821423557e+18,retweeted,"RT @VinnyBeau: Exciting day at @charmedaroma . Our 3rd Disney candle has launched today, Disney Princess necklace collection. https://t.co/…"
6,6,6,1278071978830725120,1269050030041767938,0,0,0,1,1.277750785372115e+18,retweeted,"RT @JJSponge120: Commission for Zaceyshark1200 (https://t.co/GzigplQV9v): A remake of a scene from Disney’s The Little Mermaid, replacing A…"
7,7,7,1278071824765595650,1269050030041767938,0,0,0,5,1.2779349718904832e+18,retweeted,"RT @mndcha: Part of your world 🧜‍♀️
#TheLittleMermaid #DisneyFanart #acrylicpainting https://t.co/u3nYfEmD7B"
8,8,8,1278071791366389761,1269050030041767938,0,0,0,2,1.2779746906910515e+18,retweeted,"RT @MuseumANothing: Arte - Alex Pick
#thelittlemermaid #lasirenita #disney #tritondaughters #princesasdisney #disneyprincesses #ariel #art…"
9,9,9,1278070399176245253,1269050030041767938,0,0,0,0,,,Look at this... 👀 https://t.co/ZCV1Gpkr02 #thelittlemermaid #Mermaid #disneyfanart #disneyprincess
10,10,10,1278070098276876290,1269050030041767938,0,0,0,0,,,Look at this... 👀 https://t.co/9jx16GGZOk #thelittlemermaid #disneyfanart #DisneyPrincess #mermaid
11,11,11,1278069691483897856,1269050030041767938,0,0,0,0,,,Look at this... 👀 https://t.co/qqH4pNitBd #thelittlemermaid #mermaid #disneyfanart #DisneyPrincess
12,12,12,1278069464022556672,1269050030041767938,0,0,0,0,,,Look at this... 👀 https://t.co/7RT8x9FkdE #disneyfanart #disneyprincess #thelittlemermaid
