,id
0,1200927424936120320
1,1200927277770510337
2,1200925907181023232
3,1200925425343483905
4,1200925288168689664
5,1200924552135684096
6,1200924267556352003
7,1200921439274188800
8,1200920296800296960
9,1200918759604506624
10,1200918689257787394
11,1200914482937118723
12,1200912793370791939
13,1200911122418802689
14,1200909557314113536
15,1200908205230084097
16,1200907276573298688
17,1200901833121771524
18,1200897103955820544
19,1200896910241996800
20,1200896500928319488
21,1200893474507296768
22,1200893152254660608
23,1200893067047374848
24,1200887375276183552
25,1200887048887881728
26,1200886435588366336
27,1200885870846529536
28,1200881833178783749
29,1200878555648933888
30,1200877007896104960
31,1200875373451530242
32,1200873082853953548
33,1200872948954845185
34,1200872799142916096
35,1200871063829266438
36,1200871004920139776
37,1200867899478548482
38,1200864020716240897
39,1200862411017916416
40,1200862192058417153
41,1200861049815220225
42,1200860809129267200
43,1200855763931013120
44,1200852036536934400
45,1200844429424246784
46,1200842759311167488
47,1200842137853714433
48,1200841987278155776
49,1200841920223858688
50,1200841247851712512
51,1200839465482248193
52,1200838711283535872
53,1200835506763747328
54,1200834179476398081
55,1200832946296541184
56,1200830388119244801
57,1200830085508546560
58,1200829599464202240
59,1200826639812308992
60,1200826170616483841
61,1200824390557978624
62,1200824316813881345
63,1200822635870990337
64,1200820576849481729
65,1200819464947695616
66,1200817926758158336
67,1200817860928557056
68,1200815021149712384
69,1200814666672422914
70,1200814545272557571
71,1200814065905475584
72,1200813763982692355
73,1200813578925809668
74,1200812757546868737
75,1200812425328627712
76,1200809858737606656
77,1200806110527012866
78,1200802447280746496
79,1200802315684343809
80,1200801819791888385
81,1200801624832249860
82,1200800712759947265
83,1200800396899495942
84,1200799525268529152
85,1200797989486415874
86,1200797137543536641
87,1200788273154711552
88,1200787186980982790
89,1200786242855563270
90,1200784747670065156
91,1200782539910254594
92,1200776823803654144
93,1200775966353698818
94,1200774691079634944
95,1200773313087229953
96,1200772663544709121
97,1200766600434991104
98,1200764822314520578
99,1200761294833491968
100,1200759235191042048
101,1200753200699019264
102,1200742734581116928
103,1200742498106109952
104,1200733504704786433
105,1200730199232565248
106,1200729863029772288
107,1200726852404277248
108,1200725565965242368
109,1200719522983858176
110,1200715318571593728
111,1200712339403804673
112,1200705996496048130
113,1200699404870656000
114,1200699229041094656
115,1200698277412450304
116,1200697696111267840
117,1200697299309125632
118,1200696552278249472
119,1200694400428457985
120,1200692264810496000
121,1200690770656792577
122,1200690354376171520
123,1200688007386402817
124,1200687621308960768
125,1200684253408845824
126,1200683863002861569
127,1200683272063397888
128,1200672889181220864
129,1200670177777606656
130,1200660517561475072
131,1200655834243575808
132,1200652047005077505
133,1200651753139527680
134,1200643136307040256
135,1200639891362611200
136,1200634778472632321
137,1200631558157340672
138,1200630629202718720
139,1200629765499244545
140,1200626670379646976
141,1200625661209141248
142,1200624243525869569
143,1200623566628294656
144,1200623383420919815
145,1200620492878577665
146,1200616844597420033
147,1200613076929630213
148,1200612591829213189
149,1200606277702950912
150,1200604836816797696
151,1200603196227387392
152,1200596347922993152
153,1200592920547667970
154,1200586605163171841
155,1200586484954419205
156,1200584562419650560
157,1200583090034204672
158,1200580813122703361
159,1200578896485216256
160,1200576684937957377
161,1200575102473003008
162,1200573465893523457
163,1200573291309744128
164,1200570546414481408
165,1200570389736218625
166,1200568039634128896
167,1200567954133442560
168,1200567026185584641
169,1200566247076892674
170,1200565804728799233
171,1200565288770490369
172,1200564660233064450
173,1200560350850093056
174,1200556595396132864
175,1200555980540518400
176,1200555774486941696
177,1200555453278756870
178,1200550391726903296
179,1200549580619862016
180,1200547906702520322
181,1200541194968801289
182,1200539211998347264
183,1200539088618577920
184,1200534566345334795
185,1200533750632910848
186,1200531184901591043
187,1200531075400945665
188,1200528830105960448
189,1200521864008912896
190,1200519036230086657
191,1200515512675061769
192,1200513973344514048
193,1200513537124241408
194,1200503232738603009
195,1200499950553116679
196,1200495929792614405
197,1200492314310987776
198,1200492275744329735
199,1200491867261063168
200,1200488136461213697
201,1200482706464751616
202,1200478092650852353
203,1200471706399313921
204,1200468428013920256
205,1200464361913044992
206,1200460247023915009
207,1200419796837289985
208,1200412563479187457
209,1200407242161479681
210,1200398318200905728
211,1200359026220863488
212,1200358019600547840
213,1200339257002299392
214,1200331861290938369
215,1200308153365204992
216,1200307378954088448
217,1200305806308077568
218,1200294371607875584
219,1200281682294607872
220,1200279237938294784
221,1200263111309189121
222,1200261718615547905
223,1200254209234546693
224,1200248333694066688
225,1200246934293757953
226,1200245718784458753
227,1200227790710140929
228,1200203641442856961
229,1200203473762959361
230,1200192518404628481
231,1200178185557573632
232,1200177904438697985
233,1200177838336266240
234,1200162224502976524
235,1200158774297686016
236,1200140612126855168
237,1200139612003459077
238,1200136413552902144
239,1200133127579914240
240,1200128426654359552
241,1200127069428027393
242,1200117427985666048
243,1200115091842187271
244,1200112912280555523
245,1200109019479891969
246,1200107099671420928
247,1200096737228140550
248,1200077893981933574
249,1200053295437336577
250,1200050455335845890
251,1200040813616603136
252,1200029819662000129
253,1200026888594501634
254,1200017893448200198
255,1200010181456941056
256,1199976839772622848
257,1199967548533551109
258,1199964657848594432
259,1199931581286084608
260,1199921882348175361
261,1199896957336113152
262,1199894379865018369
263,1199891091622780929
264,1199884961534201856
265,1199869704724086784
266,1199852892771012609
267,1199849872826019840
268,1199843682767249408
269,1199837820480868353
270,1199826031252770816
271,1199822706000252929
272,1199818196607356928
273,1199806847743483906
274,1199805180281327618
275,1199783004207566848
276,1199766839615610881
277,1199761281827389444
278,1199754329667915776
279,1199751262117322752
280,1199748396548050944
281,1199745988786868224
282,1199745938396524544
283,1199740027972046848
284,1199735010758189057
285,1199721324349992962
286,1199708788602916865
287,1199706451507318784
288,1199700365190606848
289,1199594520482111489
290,1199583072129298432
291,1199560954486222848
292,1199543466805645312
293,1199539020272783361
294,1199525559325188096
295,1199519870821584897
296,1199519015670079488
297,1199517220981878784
298,1199504695171190785
299,1199502220804460549
300,1199496727197356032
301,1199475660235976704
302,1199457676620640256
303,1199456329812844544
304,1199444077181169665
305,1199442722773438464
306,1199440634777686023
307,1199432139982422021
308,1199428104910966792
309,1199423388927823873
310,1199405261074681863
311,1199397965158375426
312,1199396488071307264
313,1199388674196230149
314,1199380563892695041
315,1199380099776352256
316,1199380035632844803
317,1199379329827975169
318,1199375052728414209
319,1199371071658627072
320,1199365723044249600
321,1199365413261283330
322,1199358460107907073
323,1199351422783041536
324,1199333164923179009
325,1199325015050608640
326,1199312257068552192
327,1199291962031034369
328,1199290221444993024
329,1199287743551029248
330,1199286122192486400
331,1199282318495629313
332,1199256435994947589
333,1199253676511989761
334,1199251233065840640
335,1199239479824965633
336,1199209679991267331
337,1199202682315198466
338,1199196127209369600
339,1199179876328185856
340,1199172740453937158
341,1199166338960371713
342,1199165990040481793
343,1199163739208966145
344,1199163316393906176
345,1199158889914228737
346,1199157031753539584
347,1199132957266591745
348,1199125706107523073
349,1199122198650212353
350,1199119443831296001
351,1199117524966813702
352,1199111549157167105
353,1199108247065710592
354,1199101283904479232
355,1199101245459509248
356,1199096346256584704
357,1199092998056771584
358,1199091198553710593
359,1199084114323881985
360,1199076649112727552
361,1199075832402268160
362,1199072709386407937
363,1199060134883930112
364,1199028814937899008
365,1199024681157906434
366,1199023646079143938
367,1199011046964387846
368,1199010840285978625
369,1199010779250352130
370,1199010153615515648
371,1199006306603921408
372,1199001259652587520
373,1199000291057618944
374,1198998265758441472
375,1198994067025285120
376,1198992372484452352
377,1198989383669436416
378,1198984940018421760
379,1198980409872269312
380,1198976346581393408
381,1198967445760937984
382,1198964527649480704
383,1198964294223835136
384,1198949769810530304
385,1198939578507370498
