,Unnamed: 0.1,Unnamed: 0,id,author_id,like_count,quote_count,reply_count,retweet_count,referenced_tweet_id,referenced_tweet_type,text
0,0,0,1476973438036332547,1003446691410989057,0,0,0,22,1.4766074607146885e+18,retweeted,RT @screenrant: #TheLittleMermaid's Ariel actress Halle Bailey shared a behind-the-scenes image from the set of the live-action Disney adap…
1,1,1,1476969843563933698,1338253952849154049,0,0,0,486,1.4715480482622382e+18,retweeted,"RT @Ripushko: How do you like this reverse? 
#genderbend + role reversal :&gt;

#thelittlemermaid #yaoiart #merMan https://t.co/64rnX8Zwc4"
2,2,2,1476967764480909316,694649595775684608,0,0,0,1,1.4769674805517883e+18,retweeted,"RT @mythaalmansoori: You’re the one, the one that I’ve been looking for 🐚💕. . #DisneyWorld #thelittlemermaid https://t.co/Y7hNBGKKr7"
3,3,3,1476967480551788545,585865668,2,0,0,1,,,"You’re the one, the one that I’ve been looking for 🐚💕. . #DisneyWorld #thelittlemermaid https://t.co/Y7hNBGKKr7"
4,4,4,1476965467650547713,2205751706,0,0,0,22,1.4766074607146885e+18,retweeted,RT @screenrant: #TheLittleMermaid's Ariel actress Halle Bailey shared a behind-the-scenes image from the set of the live-action Disney adap…
5,5,5,1476964457008058384,1375312108074713088,0,0,0,22,1.4766074607146885e+18,retweeted,RT @screenrant: #TheLittleMermaid's Ariel actress Halle Bailey shared a behind-the-scenes image from the set of the live-action Disney adap…
6,6,6,1476959013724209155,1300891867907842048,0,0,0,1563,1.3510835615379743e+18,retweeted,RT @JoNSFW1: Making gif is super funny 🤣 #gaytoons #bara #baraart #cartoon #gay #porn #Disney #disneyprince #nakedboys #eric #TheLittleMerm…
7,7,7,1476955569370152970,3222397472,0,0,0,22,1.4766074607146885e+18,retweeted,RT @screenrant: #TheLittleMermaid's Ariel actress Halle Bailey shared a behind-the-scenes image from the set of the live-action Disney adap…
8,8,8,1476946969448878089,3434352915,0,0,0,3,1.46907336685858e+18,retweeted,RT @Costumed_Fiend: Screenshot redraw (sorta) from The Little Mermaid. Before BATB (1991) was my favorite this was the princess movie that…
9,9,9,1476939056026161171,91844430,0,0,0,22,1.4766074607146885e+18,retweeted,RT @screenrant: #TheLittleMermaid's Ariel actress Halle Bailey shared a behind-the-scenes image from the set of the live-action Disney adap…
10,10,10,1476929829261959170,35669528,0,0,0,22,1.4766074607146885e+18,retweeted,RT @screenrant: #TheLittleMermaid's Ariel actress Halle Bailey shared a behind-the-scenes image from the set of the live-action Disney adap…
11,11,11,1476924113230999557,1466436560014958592,0,0,0,0,,,#BTS with #HalleBailey for #TheLittleMermaid •swipe• #HHUCIT https://t.co/4sYVHyFr1l
12,12,12,1476916687446458368,1217970494336589825,0,0,0,22,1.4766074607146885e+18,retweeted,RT @screenrant: #TheLittleMermaid's Ariel actress Halle Bailey shared a behind-the-scenes image from the set of the live-action Disney adap…
13,13,13,1476906126067253250,262341816,0,0,0,22,1.4766074607146885e+18,retweeted,RT @screenrant: #TheLittleMermaid's Ariel actress Halle Bailey shared a behind-the-scenes image from the set of the live-action Disney adap…
14,14,14,1476903344639811584,1391118661,0,0,0,1,1.4756604934991258e+18,retweeted,"RT @I_mer_man: @HalleBailey Meanwhile, I'm on my way to Atlantica 🤷🏾‍♂️🧜🏽‍♂️ #thelittlemermaid https://t.co/GVsNIthe9n"
15,15,15,1476876811325698048,609958748,0,0,0,5,1.476587802548654e+18,retweeted,"RT @gokoart__: 🐚ㅤ❛  𝗂'𝗆 𝗇𝗈𝗍 𝗌𝗎𝗋𝖾 𝗐𝖾 𝗌𝗁𝗈𝗎𝗅𝖽 𝖻𝖾 𝗁𝖾𝗋𝖾 𝖠𝗋𝗂𝖾𝗅
I reinterpreted a christmas ball i saw on aliexpress for it! 
ㅤ
#ariel #thelittlem…"
16,16,16,1476875150133907456,253675866,0,0,0,22,1.4766074607146885e+18,retweeted,RT @screenrant: #TheLittleMermaid's Ariel actress Halle Bailey shared a behind-the-scenes image from the set of the live-action Disney adap…
17,17,17,1476816482889654272,775144218,0,0,0,2,1.476757648544518e+18,retweeted,"RT @XPriscila_Karpe: Still taking note !!! 3 more to select from your suggestions!!! Tomorrow I will select the 4 one!!

#ariel #thelittlem…"
18,18,18,1476804593191460864,1078456862952120320,0,0,0,1563,1.3510835615379743e+18,retweeted,RT @JoNSFW1: Making gif is super funny 🤣 #gaytoons #bara #baraart #cartoon #gay #porn #Disney #disneyprince #nakedboys #eric #TheLittleMerm…
19,19,19,1476803634243510272,1069704156791885825,0,0,0,486,1.4715480482622382e+18,retweeted,"RT @Ripushko: How do you like this reverse? 
#genderbend + role reversal :&gt;

#thelittlemermaid #yaoiart #merMan https://t.co/64rnX8Zwc4"
20,20,20,1476784045518434326,1461203204465639425,0,0,0,2,1.4762538855892992e+18,retweeted,"RT @longLXVEwxlm: #10MoviesToKnowMe: 

#TheLittleMermaid
Last Holiday
Frozen II
Deathly Hallows Part 1 
The Dark Knight
A Bug’s Life
The In…"
21,21,21,1476775290974384129,137711887,0,0,0,33,1.4760650582077112e+18,retweeted,"RT @vas_90s: Samuel E. Wright #SamuelEWright
Born: Nov. 20, 1946
Died: May 24, 2021
Bio: https://t.co/lr7KDZU7HN
Notable Roles: Sebastian (…"
22,22,22,1476773445677559819,52207960,0,0,0,33,1.4760650582077112e+18,retweeted,"RT @vas_90s: Samuel E. Wright #SamuelEWright
Born: Nov. 20, 1946
Died: May 24, 2021
Bio: https://t.co/lr7KDZU7HN
Notable Roles: Sebastian (…"
23,23,23,1476771825766051847,1156459863620239361,0,0,0,2,1.476757648544518e+18,retweeted,"RT @XPriscila_Karpe: Still taking note !!! 3 more to select from your suggestions!!! Tomorrow I will select the 4 one!!

#ariel #thelittlem…"
24,24,24,1476771053758148613,1069739658534219776,0,0,0,95,1.4759239175669842e+18,retweeted,"RT @belfdruidftw: @Kat95Sabre and I have been working on a #HazbinHotel #TheLittleMermaid au recently and we'd like to showcase the cast, h…"
25,25,25,1476757648544518164,793570360457359360,8,0,2,2,,,"Still taking note !!! 3 more to select from your suggestions!!! Tomorrow I will select the 4 one!!

#ariel #thelittlemermaid #disney #fanart #kodarisart https://t.co/5UF8MWGde8"
