index	Unnamed: 0.2	Unnamed: 0.1	Unnamed: 0	id	author_id	like_count	quote_count	reply_count	retweet_count	referenced_tweet_id	referenced_tweet_type	text	negative	neutral	positive	date
404813	122109	122109	122109	1570463108400877570	706596099826589697	0	0	0	1820	1.5702197394186117e+18	retweeted	RT @watchwithneebz: If #TheLittleMermaid can’t be black then explain this? #dadjoke https://t.co/cxMABwoEZm	0.4244	0.5661	0.0094	2022-09-15
384892	102188	102188	102188	1570822834062262275	1360644881316802562	0	0	0	8081	1.5705349974840074e+18	retweeted	"RT @_ladyshalirin: My favourite dress from the Little Mermaid, do you remember it? 
Halle in it *^*
#TheLittleMermaid #Disney https://t.co/…"	0.0027	0.0582	0.9391	2022-09-16
401100	118396	118396	118396	1570525549197692931	1244273700578512901	0	0	0	7252	1.5697264446785577e+18	retweeted	"RT @nilahmagruder: ""Watch and you'll see... someday I'll be..."" #TheLittleMermaid https://t.co/3f31pMldo3"	0.0049	0.6102	0.3848	2022-09-15
400630	117926	117926	117926	1570530367421186048	2168689631	0	0	0	10821	1.5704280076214927e+18	retweeted	"RT @_ladyshalirin: Can't wait to see Halle in this dress 😍
#TheLittleMermaid #Disney https://t.co/x6yuKeKpcy"	0.002	0.0175	0.9805	2022-09-15
161216	14397	14397	14397	1169654467895144448	1639170175	0	0	0	9333	1.1696338234931855e+18	retweeted	"RT @OriginalFunko: RT &amp; follow @OriginalFunko for a chance to WIN a Target exclusive Kiss the Girl Movie Moment! 
#TheLittleMermaid #Funko…"	0.0046	0.3162	0.6791	2019-09-05
393065	110361	110361	110361	1570623523336638464	1072603673404928000	0	0	0	7055	1.5702352337480294e+18	retweeted	"RT @_ladyshalirin: Just love Halle Bailey as Ariel
#TheLittleMermaid https://t.co/vVImefwO7s"	0.0043	0.0533	0.9424	2022-09-16
151263	4444	4444	4444	1176700483077136384	531627161	0	0	0	7308	1.1766782097584005e+18	retweeted	"RT @OriginalFunko: RT &amp; follow @OriginalFunko for a chance to WIN a 10” Ursula Pop!      
#Funko #Pop #Disney #TheLittleMermaid https://t.c…"	0.0047	0.3936	0.6017	2019-09-25
227282	1646	1646	1646	1370303374176948224	1218445575269515265	0	0	0	2	1.3702981922653225e+18	retweeted	"RT @princeeric323: All I have to say, I feel much more in love to Ariel just before my birthday. 🎁🎉🎊💙💜💛❤

""Oh, Ariel I love you so much tha…"	0.0028	0.0099	0.9872	2021-03-12
277415	887	887	887	1563953838171623424	1327358801595428864	0	0	0	3079	1.5634612083756442e+18	retweeted	"RT @SuyoBara: The little merman
#TheLittleMermaid #gay #genderbend 
https://t.co/8okayEN3RT https://t.co/EOEoz2l6X3"	0.0666	0.9012	0.0322	2022-08-28
31362	25710	25710	25710	1151317448542629888	993329943290331136	0	0	0	6289	1.1512125955479716e+18	retweeted	RT @THR: Harry Styles (@Harry_Styles) in talks to play Prince Eric in #Disney's live-action #TheLittleMermaid https://t.co/nYX249TnXE https…	0.0031	0.8557	0.1412	2019-07-17
356023	73319	73319	73319	1571323951275724801	980539098875289605	0	0	0	7608	1.5712852192983818e+18	retweeted	"RT @_ladyshalirin: Maybe green instead of pink?
Some Princess and The Frog vibes :)
#TheLittleMermaid #Disney https://t.co/C1GCgErH2q"	0.0103	0.5798	0.4099	2022-09-18
387974	105270	105270	105270	1570755070668730368	1074489448732057600	0	0	0	8081	1.5705349974840074e+18	retweeted	"RT @_ladyshalirin: My favourite dress from the Little Mermaid, do you remember it? 
Halle in it *^*
#TheLittleMermaid #Disney https://t.co/…"	0.0027	0.0582	0.9391	2022-09-16
28299	22647	22647	22647	1151438177170800640	1872421746	0	0	0	75	1.1512497841261036e+18	retweeted	"RT @Brockohurn: Have they cast King Triton in #TheLittleMermaid yet?! 😂😂

Gunna go hang with the Bro’s Poseidon and Zeus real quick. Brb. h…"	0.0655	0.749	0.1856	2019-07-17
244768	3554	3554	3554	1411407515712036867	1352615705049370624	0	0	0	3063	1.411227076703654e+18	retweeted	"RT @seeu_cosplay: #TheLittleMermaid 
#Ariel
#DisneyPrincess 
🧜‍♀️ 

Out of the sea🐚🐟

Wish I could be❤️

Part of that world～ https://t.co/c…"	0.0362	0.7458	0.218	2021-07-03
358769	76065	76065	76065	1571243265936039936	72358741	0	0	0	13538	1.570838642335318e+18	retweeted	"RT @_ladyshalirin: Sleepyhead Ariel
You totally forgot about this dress 😌
#Disney #TheLittleMermaid https://t.co/iJze86beLG"	0.2906	0.558	0.1514	2022-09-17
145569	14763	14763	14763	1158510010986459136	433074700	0	0	0	6212	1.158492037668229e+18	retweeted	RT @IAMQUEENLATIFAH: “Fortunately I know a little magic.” 😘 Excited to be part of The Wonderful World of Disney Presents The Little Mermaid…	0.0015	0.0075	0.991	2019-08-05
84793	79141	79141	79141	1147342035915104256	1125414864195936257	0	0	0	18760	1.1466344031305524e+18	retweeted	RT @alicexz: Warm-up painting because I am SO INCREDIBLY HERE FOR IT #TheLittleMermaid @chloexhalle https://t.co/kWom3RE9tq	0.0024	0.0156	0.9819	2019-07-06
106626	100974	100974	100974	1146987506640048129	2792574229	0	0	0	18760	1.1466344031305524e+18	retweeted	RT @alicexz: Warm-up painting because I am SO INCREDIBLY HERE FOR IT #TheLittleMermaid @chloexhalle https://t.co/kWom3RE9tq	0.0024	0.0156	0.9819	2019-07-05
123201	117549	117549	117549	1146872745432686597	851882923670286336	0	0	0	2289	1.1467095774271242e+18	retweeted	RT @globaltimesnews: Disney fans are recommending a list of diverse actors who could play #PrinceEric in #TheLittleMermaid alongside Halle…	0.0035	0.7048	0.2917	2019-07-04
305079	22375	22375	22375	1574126750438662146	1289374685747187713	0	0	0	5117	1.5738563693501604e+18	retweeted	"RT @_ladyshalirin: Found tridents xD
#TheLittleMermaid #Disney https://t.co/uBLSHeBDcO"	0.011	0.6263	0.3627	2022-09-25
352487	69783	69783	69783	1571436048089231360	597506687	0	0	0	7608	1.5712852192983818e+18	retweeted	"RT @_ladyshalirin: Maybe green instead of pink?
Some Princess and The Frog vibes :)
#TheLittleMermaid #Disney https://t.co/C1GCgErH2q"	0.0103	0.5798	0.4099	0.0
389443	106739	106739	106739	1570712685926584322	55111973	0	0	0	2	1.5700801683745997e+18	retweeted	"RT @ItsAmyTx: For those that haven't seen the new #TheLittleMermaid trailer..But watch to the end to see kids reactions...#Lush
 That last…"	0.0287	0.6781	0.2932	2022-09-16
28119	22467	22467	22467	1151447985068421120	3243914237	0	0	0	8363	1.1512134973442458e+18	retweeted	RT @THR: Go on and kiss the girl, @Harry_Styles. The singer-turned-actor is in early negotiations to play Prince Eric in #Disney’s live-act…	0.0036	0.2974	0.699	2019-07-17
277731	1203	1203	1203	1563807053013225472	1209908081372454914	0	0	0	3079	1.5634612083756442e+18	retweeted	"RT @SuyoBara: The little merman
#TheLittleMermaid #gay #genderbend 
https://t.co/8okayEN3RT https://t.co/EOEoz2l6X3"	0.0666	0.9012	0.0322	2022-08-28
304328	21624	21624	21624	1574178417808850945	1120150941028765697	0	0	0	5117	1.5738563693501604e+18	retweeted	"RT @_ladyshalirin: Found tridents xD
#TheLittleMermaid #Disney https://t.co/uBLSHeBDcO"	0.011	0.6263	0.3627	2022-09-25
145843	15037	15037	15037	1158496565859737600	36010041	0	0	0	6212	1.158492037668229e+18	retweeted	RT @IAMQUEENLATIFAH: “Fortunately I know a little magic.” 😘 Excited to be part of The Wonderful World of Disney Presents The Little Mermaid…	0.0015	0.0075	0.991	2019-08-05
17628	11976	11976	11976	1152528959172685824	50003371	0	0	0	6050	1.1522382025199944e+18	retweeted	"RT @s0s2: Part of our wooorld~ 🐠🎶
#thelittletrashmaid #trashmaid #animation #ariel #mermaid #TheLittleMermaid #Ariel2019 #ArielisBlack #sav…"	0.0073	0.6434	0.3494	2019-07-20
65578	59926	59926	59926	1147905589386842112	760093504894894080	0	0	0	23138	1.1476477977321062e+18	retweeted	"RT @FreeformTV: An open letter to the Poor, Unfortunate Souls:

#TheLittleMermaid #Ariel #MyAriel https://t.co/XYJSXKt2BU"	0.1888	0.7684	0.0427	2019-07-07
24407	18755	18755	18755	1151679092892192768	227268970	0	0	0	6289	1.1512125955479716e+18	retweeted	RT @THR: Harry Styles (@Harry_Styles) in talks to play Prince Eric in #Disney's live-action #TheLittleMermaid https://t.co/nYX249TnXE https…	0.0031	0.8557	0.1412	2019-07-18
371699	88995	88995	88995	1570962493606076416	607527961	0	0	0	47	1.5708588178602762e+18	retweeted	RT @marcmalkin: .⁦@HalleBailey⁩ is beauty. She is all class. She is massive talent. She is the star of #TheLittleMermaid. Your hate will do…	0.0441	0.1345	0.8214	2022-09-17
349283	66579	66579	66579	1571566544915730433	866361249277333505	0	0	0	7689	1.570933037956993e+18	retweeted	"RT @_ladyshalirin: Gorgeous in any outfit 
#Disney #TheLittleMermaid https://t.co/TEQiqFUuZj"	0.0036	0.0467	0.9496	2022-09-18
334210	51506	51506	51506	1572014093573259264	1407409353905393665	0	0	0	11930	1.5719594903959347e+18	retweeted	"RT @likelihood_art: Ariel 🫧🧜🏾‍♀️🐠 ✨
Oh I can’t wait for this movie to come out! :D

#Disney #TheLittleMermaid https://t.co/rLlw9mW9FQ"	0.0026	0.0148	0.9825	2022-09-20
385315	102611	102611	102611	1570813107928444931	2588099837	0	0	0	1820	1.5702197394186117e+18	retweeted	RT @watchwithneebz: If #TheLittleMermaid can’t be black then explain this? #dadjoke https://t.co/cxMABwoEZm	0.4244	0.5661	0.0094	2022-09-16
313776	31072	31072	31072	1572812731899678721	1348045945	0	0	0	6240	1.5726501117628252e+18	retweeted	"RT @_ladyshalirin: 🎶For a moment,
Just a moment,
I belong🎶
#TheLittleMermaid #Disney https://t.co/QSHLS37Ih2"	0.0118	0.5879	0.4003	2022-09-22
400957	118253	118253	118253	1570526932344918016	1014591735153025024	0	0	0	7055	1.5702352337480294e+18	retweeted	"RT @_ladyshalirin: Just love Halle Bailey as Ariel
#TheLittleMermaid https://t.co/vVImefwO7s"	0.0043	0.0533	0.9424	2022-09-15
114452	108800	108800	108800	1146934977336094721	2835635044	0	0	0	9808	1.1465255372901376e+18	retweeted	RT @msmorganjarrett: As a white-skinned redhead, I have very strong feelings about #TheLittleMermaid. Ariel changed my ginger world. The me…	0.004	0.0649	0.9311	2019-07-05
392351	109647	109647	109647	1570633207653216257	1196105444831453184	0	0	0	8081	1.5705349974840074e+18	retweeted	"RT @_ladyshalirin: My favourite dress from the Little Mermaid, do you remember it? 
Halle in it *^*
#TheLittleMermaid #Disney https://t.co/…"	0.0027	0.0582	0.9391	2022-09-16
405953	123249	123249	123249	1570436004087214081	1052170065561309184	0	0	0	7055	1.5702352337480294e+18	retweeted	"RT @_ladyshalirin: Just love Halle Bailey as Ariel
#TheLittleMermaid https://t.co/vVImefwO7s"	0.0043	0.0533	0.9424	2022-09-15
300196	17492	17492	17492	1574679589862850561	1979072214	0	0	0	14929	1.5745214646649528e+18	retweeted	RT @TanyaLehoux: Ariel sketches 🧜‍♀️ #TheLittleMermaid https://t.co/0sbTRBbgLX	0.0096	0.9388	0.0516	2022-09-27
390939	108235	108235	108235	1570661085321265152	1510384933293989892	0	0	0	8081	1.5705349974840074e+18	retweeted	"RT @_ladyshalirin: My favourite dress from the Little Mermaid, do you remember it? 
Halle in it *^*
#TheLittleMermaid #Disney https://t.co/…"	0.0027	0.0582	0.9391	2022-09-16
27507	21855	21855	21855	1151480849923112960	2986285266	0	0	0	8363	1.1512134973442458e+18	retweeted	RT @THR: Go on and kiss the girl, @Harry_Styles. The singer-turned-actor is in early negotiations to play Prince Eric in #Disney’s live-act…	0.0036	0.2974	0.699	2019-07-17
142944	12138	12138	12138	1158578754190565376	2463894452	0	0	0	6212	1.158492037668229e+18	retweeted	RT @IAMQUEENLATIFAH: “Fortunately I know a little magic.” 😘 Excited to be part of The Wonderful World of Disney Presents The Little Mermaid…	0.0015	0.0075	0.991	2019-08-06
402089	119385	119385	119385	1570515239346769920	1543341471448776704	0	0	0	7055	1.5702352337480294e+18	retweeted	"RT @_ladyshalirin: Just love Halle Bailey as Ariel
#TheLittleMermaid https://t.co/vVImefwO7s"	0.0043	0.0533	0.9424	2022-09-15
348438	65734	65734	65734	1571584313413582849	777217346939215872	0	0	0	5093	1.5715453439046085e+18	retweeted	"RT @_ladyshalirin: I  know you're looking forward to this dress!
My Princess🤲
#TheLittleMermaid #Disney https://t.co/NjLmWr6Ulz"	0.0023	0.0184	0.9793	2022-09-18
317930	35226	35226	35226	1572666181458460673	1351664796437921792	0	0	0	6240	1.5726501117628252e+18	retweeted	"RT @_ladyshalirin: 🎶For a moment,
Just a moment,
I belong🎶
#TheLittleMermaid #Disney https://t.co/QSHLS37Ih2"	0.0118	0.5879	0.4003	2022-09-21
302114	19410	19410	19410	1574612824697229312	1242480773459881987	0	0	0	14929	1.5745214646649528e+18	retweeted	RT @TanyaLehoux: Ariel sketches 🧜‍♀️ #TheLittleMermaid https://t.co/0sbTRBbgLX	0.0096	0.9388	0.0516	2022-09-27
136122	5316	5316	5316	1161402690187882496	896594669743751169	3	0	0	0			Cried to my cousin @lexlex_7 about how I can’t kiss @Harry_Styles cause I’m not the new Little Mermaid and she sends me this 😂🤦🏻‍♀️🧜🏽‍♀️#TheLittleMermaid https://t.co/q0ypzaaxM3	0.5355	0.3509	0.1136	2019-08-13
219159	750	750	750	1354567316948848642	26053287	0	0	0	1599	1.3543991654937354e+18	retweeted	"RT @Spectrumbrushes: LITTLE MERMAID GIVEAWAY 🧜🏼‍♀️🐠
⁠
We're giving 1 LUCKY WINNER a chance to WIN our Spectrum x Disney #TheLittleMermaid C…"	0.0053	0.2133	0.7814	2021-01-27
343968	61264	61264	61264	1571740894046322691	1423827003887792130	0	0	0	5093	1.5715453439046085e+18	retweeted	"RT @_ladyshalirin: I  know you're looking forward to this dress!
My Princess🤲
#TheLittleMermaid #Disney https://t.co/NjLmWr6Ulz"	0.0023	0.0184	0.9793	2022-09-19
319067	36363	36363	36363	1572593096168280065	1461022905500905478	0	0	0	11930	1.5719594903959347e+18	retweeted	"RT @likelihood_art: Ariel 🫧🧜🏾‍♀️🐠 ✨
Oh I can’t wait for this movie to come out! :D

#Disney #TheLittleMermaid https://t.co/rLlw9mW9FQ"	0.0026	0.0148	0.9825	0.0
397531	114827	114827	114827	1570565132417396738	895361099557593088	0	0	0	10821	1.5704280076214927e+18	retweeted	"RT @_ladyshalirin: Can't wait to see Halle in this dress 😍
#TheLittleMermaid #Disney https://t.co/x6yuKeKpcy"	0.002	0.0175	0.9805	2022-09-16
333006	50302	50302	50302	1572040676690501633	1400648069620846600	0	0	0	11930	1.5719594903959347e+18	retweeted	"RT @likelihood_art: Ariel 🫧🧜🏾‍♀️🐠 ✨
Oh I can’t wait for this movie to come out! :D

#Disney #TheLittleMermaid https://t.co/rLlw9mW9FQ"	0.0026	0.0148	0.9825	2022-09-20
310791	28087	28087	28087	1573346206897639426	112225417	0	0	0	1	1.5733434174756864e+18	retweeted	RT @redd_drake: @FoxNews I am just so enamored hearing you all scoff at Stephen A…. When y’all just spent the last 2 weeks mad as Hell abou…	0.6213	0.2376	0.1411	2022-09-23
226726	1090	1090	1090	1373496391264260097	1367650639203995654	0	0	0	1563	1.3510835615379743e+18	retweeted	RT @JoNSFW1: Making gif is super funny 🤣 #gaytoons #bara #baraart #cartoon #gay #porn #Disney #disneyprince #nakedboys #eric #TheLittleMerm…	0.0218	0.241	0.7373	2021-03-21
307504	24800	24800	24800	1573942565824438273	1011653959138697216	0	0	0	394	1.573706258443432e+18	retweeted	RT @CheyennejazWise: Did something cool yesterday 🧜🏾‍♀️ #ariel #TheLittleMermaid #HalleBailey #blackmermaid https://t.co/fmLiqhe0iE	0.0033	0.1545	0.8422	2022-09-25
378125	95421	95421	95421	1570887676848672768	1114025505920094208	0	0	0	5243	1.5707771019383603e+18	retweeted	"RT @_ladyshalirin: Kiss the Girl gown!
Want to see this magical scene ☺️
#Disney #thelittlemermaid https://t.co/XUyLv4xAuK"	0.0034	0.0539	0.9427	2022-09-16
233822	2989	2989	2989	1394323304551436294	1107811542	0	0	0	162	1.39428601646336e+18	retweeted	RT @TheFilmUpdates: The upcoming #TheLittleMermaid live action film starring Halle Bailey and Jonah Hauer-King will film scenes at Cala Mor…	0.0037	0.9308	0.0655	2021-05-17
301611	18907	18907	18907	1574630507006001157	1413699082657357825	0	0	0	14929	1.5745214646649528e+18	retweeted	RT @TanyaLehoux: Ariel sketches 🧜‍♀️ #TheLittleMermaid https://t.co/0sbTRBbgLX	0.0096	0.9388	0.0516	2022-09-27
61399	55747	55747	55747	1147997759133409280	24449357	0	0	0	23138	1.1476477977321062e+18	retweeted	"RT @FreeformTV: An open letter to the Poor, Unfortunate Souls:

#TheLittleMermaid #Ariel #MyAriel https://t.co/XYJSXKt2BU"	0.1888	0.7684	0.0427	2019-07-07
69514	63862	63862	63862	1147762915405160448	470737658	0	0	0	23138	1.1476477977321062e+18	retweeted	"RT @FreeformTV: An open letter to the Poor, Unfortunate Souls:

#TheLittleMermaid #Ariel #MyAriel https://t.co/XYJSXKt2BU"	0.1888	0.7684	0.0427	2019-07-07
120255	114603	114603	114603	1146894002358312972	2699713946	0	0	0	25386	1.1465643454106214e+18	retweeted	RT @halleberry: In case you needed a reminder... Halles get it DONE. Congratulations @chloexhalle on this amazing opportunity, we can’t wai…	0.0023	0.0135	0.9842	2019-07-04
402652	119948	119948	119948	1570508818458767363	583084871	0	0	0	24897	1.5684546931556516e+18	retweeted	RT @Gretlusky: quick thing cause I loved her iridescent tail!!! 🤩 the teaser had me in tears #TheLittleMermaid #disney https://t.co/CWEzfbO…	0.0029	0.0115	0.9856	2022-09-15
310818	28114	28114	28114	1573342292433305600	468848427	0	0	0	893	1.5732976004551475e+18	retweeted	"RT @mars_palacio: Part of your world ❤️💜💚

#TheLittleMermaid https://t.co/fM8s1bnYAP"	0.0046	0.1047	0.8907	2022-09-23
239385	3383	3383	3383	1403317795560079365	1002210934453145601	0	0	0	5	1.4022490672714916e+18	retweeted	"RT @shaun_riaz: IvyMay Day 20: Fishing.
Linework and colors in Procreate.
#Procreate
@Procreate 
#IvyMay
#IvyMay2021
#IvyMay2021Day20
#Fish…"	0.0139	0.8901	0.096	2021-06-11
109430	103778	103778	103778	1146967072875749376	954334270864044033	0	0	0	287	1.146712859210072e+18	retweeted	"RT @MashableIndia: The live-action remake of #TheLittleMermaid is shaping up brilliantly.
https://t.co/SKw9HCu5Ts"	0.0022	0.0454	0.9524	2019-07-05
83879	78227	78227	78227	1147376999205392385	972052584742633473	0	0	0	541	1.1470826927620628e+18	retweeted	"RT @HypeMY: Many Kpop fans are campaigning for #BTS' #Jimin to play Prince Eric in #TheLittleMermaid. 
https://t.co/z2ry7DgsJe https://t.co…"	0.0043	0.486	0.5097	2019-07-06
361368	78664	78664	78664	1571168716192370689	1398447547	0	0	0	0			Congratulations @HalleBailey love the trailer 👍🏻❤️ can’t wait to see it next year #TheLittleMermaid @MatthewMcCord4	0.0019	0.0061	0.992	2022-09-17
238993	2991	2991	2991	1404126178139639809	42325887	0	0	0	455	1.404045207281324e+18	retweeted	RT @FilmUpdates: Jonah Hauer-King shares a new photo with his #TheLittleMermaid co-star Halle Bailey https://t.co/SDqaELdPHV	0.0033	0.8956	0.101	2021-06-13
192659	2850	2850	2850	1248148325301456896	27027452	0	0	0	0			"That girl's on sandbar nine!
#TheLittleMermaid https://t.co/2h80WGu261"	0.0274	0.3895	0.5831	2020-04-09
170470	3263	3263	3263	1196214598820605954	536908813	0	0	0	376	1.1962026371018015e+18	retweeted	"RT @FiGPiNofficial: Retweet for a chance to win the #D23Expo Disney Princess Ariel in Pink Dress FiGPiN! #TheLittleMermaid

Giveaway will c…"	0.0052	0.3159	0.6789	2019-11-17
48768	43116	43116	43116	1148520232807542784	496429737	0	0	0	2762	1.1469953950311834e+18	retweeted	RT @DaCrownedHeart: Passing the torch 🧜‍♀️ #TheLittleMermaid #Ariel https://t.co/zYKYUfD6z6	0.0072	0.8984	0.0944	2019-07-09
157894	11075	11075	11075	1169757427371323392	4034406441	0	0	0	9333	1.1696338234931855e+18	retweeted	"RT @OriginalFunko: RT &amp; follow @OriginalFunko for a chance to WIN a Target exclusive Kiss the Girl Movie Moment! 
#TheLittleMermaid #Funko…"	0.0046	0.3162	0.6791	2019-09-05
1222	1222	1222	1222	1144866667555463168	31269363	0	0	0	1921	1.144690681153237e+18	retweeted	RT @Variety: Meet your new Ursula: Melissa McCarthy is joining the live action remake of #TheLittleMermaid https://t.co/d1gvOvYfsh https://…	0.0029	0.7772	0.2198	2019-06-29
373499	90795	90795	90795	1570938332817002496	1097677372713779201	0	0	0	8081	1.5705349974840074e+18	retweeted	"RT @_ladyshalirin: My favourite dress from the Little Mermaid, do you remember it? 
Halle in it *^*
#TheLittleMermaid #Disney https://t.co/…"	0.0027	0.0582	0.9391	2022-09-17
256503	1774	1774	1774	1468592857468579844	318668897	0	0	0	578	1.4682074018285568e+18	retweeted	RT @FilmUpdates: Javier Bardem says #TheLittleMermaid starring Halle Bailey and Jonah Hauer-King will be “out of this world,” and also prai…	0.0044	0.6664	0.3292	2021-12-08
126625	120973	120973	120973	1146849927160631296	1146607250	0	0	0	18760	1.1466344031305524e+18	retweeted	RT @alicexz: Warm-up painting because I am SO INCREDIBLY HERE FOR IT #TheLittleMermaid @chloexhalle https://t.co/kWom3RE9tq	0.0024	0.0156	0.9819	2019-07-04
129098	123446	123446	123446	1146835835918135299	2423389690	0	0	0	25386	1.1465643454106214e+18	retweeted	RT @halleberry: In case you needed a reminder... Halles get it DONE. Congratulations @chloexhalle on this amazing opportunity, we can’t wai…	0.0023	0.0135	0.9842	0.0
264862	37	37	37	1520456373334691841	4532408354	0	0	0	1350	1.5201008263369275e+18	retweeted	"RT @s0s2: Maverick🐠🎒
#thelittlemermaid #trashmaid #Mermaid #savetheplanet 
Read the comic on #Webtoon: https://t.co/Gws4MUdvaW https://t.co…"	0.0164	0.8735	0.1101	2022-04-30
280292	3764	3764	3764	1557597023859539969	1485095059	0	0	0	326	1.557385531905872e+18	retweeted	RT @Variety: Before Halle Bailey was cast as Ariel in #TheLittleMermaid, only one other Black actor had been crowned a Disney princess. “I…	0.0162	0.8847	0.0992	2022-08-11
204827	524	524	524	1308944938298736640	1080569300648288256	0	0	0	140	1.308130909770711e+18	retweeted	"RT @Ripushko: Combined something strange X)
#GenderSwap #thelittlemermaid https://t.co/Rc00nqDSPh"	0.0729	0.8969	0.0302	2020-09-24
13084	7432	7432	7432	1154445339052478464	27997941	0	0	0	9461	1.154437167034327e+18	retweeted	"RT @OriginalFunko: RT &amp; follow @OriginalFunko for a chance to WIN a 10"" Super Sized, Glow-in-the-Dark Ursula Pop! #TheLittleMermaid https:/…"	0.005	0.3155	0.6795	2019-07-25
396351	113647	113647	113647	1570580833580486657	882944988769906688	0	0	0	7055	1.5702352337480294e+18	retweeted	"RT @_ladyshalirin: Just love Halle Bailey as Ariel
#TheLittleMermaid https://t.co/vVImefwO7s"	0.0043	0.0533	0.9424	2022-09-16
234541	3708	3708	3708	1392465165677912067	1254253244660027392	0	0	0	18	1.367420388922118e+18	retweeted	"RT @dengxart_: Part of your world 💞🐚

#redraw #dtyis #Ariel #Disney #TheLittleMermaid #digitalart #artph https://t.co/Q7R4OVrG8Q"	0.009	0.4198	0.5712	2021-05-12
232662	1829	1829	1829	1397330516567789573	47715414	0	0	0	1026	1.3972854698644849e+18	retweeted	RT @BroadwayWorld: BroadwayWorld is saddened to report on the passing of Samuel E. Wright, who was best known for creating the voice of Seb…	0.3593	0.593	0.0478	2021-05-25
86630	80978	80978	80978	1147296427044814848	590260182	0	0	0	0	1.1468826416203612e+18	quoted	"Andersen's version: ""However, #theLittleMermaid cannot bring herself to kill the sleeping prince lying with his new bride, and she throws the knife and herself off the ship into the water just as dawn breaks. Her body dissolves into foam..."" https://t.co/KPYTmlLzQS https://t.co/wLoF7iGhNJ"	0.7476	0.2438	0.0085	2019-07-06
319420	36716	36716	36716	1572550477279277056	1415471237988593667	0	0	0	343	1.5723301190075515e+18	retweeted	"RT @Ripushko: Old request for patrons: Eric and #rule63 Vanessa.
Tentacles are magic, they don't grow from anywhere😅. Maybe it's just a cha…"	0.0621	0.7909	0.147	2022-09-21
362692	79988	79988	79988	1571140231868583939	1300931833601896449	0	0	0	7689	1.570933037956993e+18	retweeted	"RT @_ladyshalirin: Gorgeous in any outfit 
#Disney #TheLittleMermaid https://t.co/TEQiqFUuZj"	0.0036	0.0467	0.9496	2022-09-17
114565	108913	108913	108913	1146934277499580416	701659772391587840	0	0	0	18760	1.1466344031305524e+18	retweeted	RT @alicexz: Warm-up painting because I am SO INCREDIBLY HERE FOR IT #TheLittleMermaid @chloexhalle https://t.co/kWom3RE9tq	0.0024	0.0156	0.9819	2019-07-05
161796	14977	14977	14977	1169646824505757696	159622162	0	0	0	9333	1.1696338234931855e+18	retweeted	"RT @OriginalFunko: RT &amp; follow @OriginalFunko for a chance to WIN a Target exclusive Kiss the Girl Movie Moment! 
#TheLittleMermaid #Funko…"	0.0046	0.3162	0.6791	2019-09-05
30085	24433	24433	24433	1151351375940345857	878660475105325057	0	0	0	8363	1.1512134973442458e+18	retweeted	RT @THR: Go on and kiss the girl, @Harry_Styles. The singer-turned-actor is in early negotiations to play Prince Eric in #Disney’s live-act…	0.0036	0.2974	0.699	2019-07-17
215877	94	94	94	1343723678316560391	708782414277906432	0	0	0	0			@goldiehawn Hey Goldie Hawn, if you like Classic Children's Books and/or Disney, read this, #ChrisVanAllsburg #ThePolarExpress #Jumanji #DisneyFavorites #TheLittleMermaid #ImaginationthatInspirestheImpossible #MovieMusingsBlog https://t.co/VJbFiRdMq4!	0.0031	0.2123	0.7845	2020-12-29
132243	1437	1437	1437	1163045950157467648	1045756819388477445	0	0	0	0			"Please give to Darren Criss the role of Prince Eric.
#TheLittleMermaid
#DarrenCrissAsPrinceEric"	0.0114	0.5059	0.4827	2019-08-18
182301	1256	1256	1256	1204120041676886016	959909046680633344	0	0	0	3	1.20342210257075e+18	retweeted	RT @whipsandchurros: #MadDashDeals 35% OFF + Extra Savings W/ Promo Code GIFTS44 Enchanted #Disney Fine #Jewelry #Villains  1/5 CT. T.W. Ge…	0.0032	0.3299	0.6668	2019-12-09
654	654	654	654	1145027392634871808	772934183874428929	0	0	0	1921	1.144690681153237e+18	retweeted	RT @Variety: Meet your new Ursula: Melissa McCarthy is joining the live action remake of #TheLittleMermaid https://t.co/d1gvOvYfsh https://…	0.0029	0.7772	0.2198	2019-06-29
64105	58453	58453	58453	1147933132760518657	159192628	0	0	0	23138	1.1476477977321062e+18	retweeted	"RT @FreeformTV: An open letter to the Poor, Unfortunate Souls:

#TheLittleMermaid #Ariel #MyAriel https://t.co/XYJSXKt2BU"	0.1888	0.7684	0.0427	2019-07-07
137631	6825	6825	6825	1160058436899545092	953855345016877056	0	0	0	1574	1.15994508961715e+18	retweeted	"RT @LukasWerneck: Hailey like Ariel ✨🧜🏾‍♀️✨
My version of what I imagine the BEAUTIFUL @chloexhalle will look like!
I'm VERY looking forwar…"	0.0097	0.197	0.7933	2019-08-10
309839	27135	27135	27135	1573552924210462720	782778767387361280	0	0	0	287	1.571012365331886e+18	retweeted	RT @xeebss: a lil mermaid for my late night peeps #TheLittleMermaid 🧜🏾‍♀️ https://t.co/fMBjKBbq4l	0.0057	0.6094	0.3849	2022-09-24
361797	79093	79093	79093	1571159688988819457	1048299028813889536	0	0	0	13538	1.570838642335318e+18	retweeted	"RT @_ladyshalirin: Sleepyhead Ariel
You totally forgot about this dress 😌
#Disney #TheLittleMermaid https://t.co/iJze86beLG"	0.2906	0.558	0.1514	2022-09-17
