,Unnamed: 0,id,author_id,like_count,quote_count,reply_count,retweet_count,referenced_tweet_id,referenced_tweet_type,text
0,0,1454954075267731456,44082073,0,0,0,0,,,"Happy Halloween!!🎃👻🕷️

#happyhalloween #halloween #halloween2021 #halloweencostume #ursula #thelittlemermaid #sonic #sonicthehedgehog #cosplay #halloweencosplay #ursulacosplay #ursulamakeup #ursulacostume https://t.co/T6pv8QC1CW"
1,1,1454934904144384004,235428916,0,0,0,49,1.454680378950652e+18,retweeted,RT @TheBrianMichael: We just trying to be part of your world 😉 😂 #halloween #TheLittleMermaid https://t.co/wdzTJwwWh7
2,2,1454933411760508938,215519258,0,0,0,2,1.4549014037515674e+18,retweeted,"RT @Sheri_Fink: TRICK-OR-TRITON! 🧜‍♀️ Wishing you a mer-mazing Halloween from under the sea! 🐙 xoxo, Prince Deric (aka @DerekTaylorKent , S…"
3,3,1454928342487076864,969920659320164352,15,0,1,0,,,Happy Halloween from Ursula and Ariel! 🐙 🧜‍♀️ 🎃 #halloween2021 #TheLittleMermaid #Ursula #Ariel https://t.co/Z96tO5bXC1
4,4,1454904663128563712,978700413628186624,0,0,0,1,1.4549030288472883e+18,retweeted,RT @IAmRafaelH: You poor unfortunate souls 💋🔱🐙 Happy Halloween! 🎃👻🥳 #Ursula #TheLittleMermaid https://t.co/sXfEy00Gb8
5,5,1454903028847288327,1277033343192715265,11,0,1,1,,,You poor unfortunate souls 💋🔱🐙 Happy Halloween! 🎃👻🥳 #Ursula #TheLittleMermaid https://t.co/sXfEy00Gb8
6,6,1454901403751567366,15110879,2,0,0,2,,,"TRICK-OR-TRITON! 🧜‍♀️ Wishing you a mer-mazing Halloween from under the sea! 🐙 xoxo, Prince Deric (aka @DerekTaylorKent , Shariel, and Zabastian 👻🦀🎃

#HappyHalloween #Halloween #ThisisHalloween #Halloweekend #Mermaid #TheLittleMermaid #ItalianGreyhound #trickortreat https://t.co/gWe9dre5Os"
7,7,1454901348340748295,1277033343192715265,0,0,0,0,,,You poor unfortunate souls 💋🔱🐙 Happy Halloween! 🎃👻🥳 #Ursula #TheLittleMermaid #GiveMeYourVoiceAriel 🎤 @ Rocco’s WeHo https://t.co/OwNGThVmSl
8,8,1454895299277643777,3322930394,0,0,0,3,1.3972296932087767e+18,retweeted,"RT @Seedavemakeart: 181/365 1hr30mins. Giant mermaid filled with fury going to destroy divers! They are so FUCKED!! Enjoy!
 #art #digital #…"
9,9,1454888658528526336,1254829709587812352,0,0,0,49,1.454680378950652e+18,retweeted,RT @TheBrianMichael: We just trying to be part of your world 😉 😂 #halloween #TheLittleMermaid https://t.co/wdzTJwwWh7
10,10,1454886301073772547,826695460148514816,4,0,0,0,,,"My boyfriend and I’s Halloween costumes! I was Ursula the sea witch, and he was a cosmic demon.  #costume #halloween2021 #ursula #TheLittleMermaid #seawitch #gaycostume #gaycouple #boyfriends https://t.co/0ZTiP3Xkck"
11,11,1454879854051176455,984980822,0,0,0,4,1.4548697830533243e+18,retweeted,"RT @FathiaNkrumah: I’ve got gadgets and gizmos a-plenty! 😏🧜🏽‍♀️
#HappyHalloween #ArielCosplay #TheLittleMermaid https://t.co/tld4JREXBN"
12,12,1454872817560813579,1264397843743207424,0,0,0,190,1.2674029190008422e+18,retweeted,"RT @SandSsart: Redrawing of a scene from The Little Mermaid with Azul, Floyd and Jade (Twisted Wonderland) 🌊🐙

#digitalart #myart #fanart #…"
13,13,1454870151455776772,1171915713403129862,0,0,0,4,1.4548697830533243e+18,retweeted,"RT @FathiaNkrumah: I’ve got gadgets and gizmos a-plenty! 😏🧜🏽‍♀️
#HappyHalloween #ArielCosplay #TheLittleMermaid https://t.co/tld4JREXBN"
14,14,1454870095801589760,3972592161,0,0,0,4,1.4548697830533243e+18,retweeted,"RT @FathiaNkrumah: I’ve got gadgets and gizmos a-plenty! 😏🧜🏽‍♀️
#HappyHalloween #ArielCosplay #TheLittleMermaid https://t.co/tld4JREXBN"
15,15,1454869783053324290,195464697,15,1,1,4,,,"I’ve got gadgets and gizmos a-plenty! 😏🧜🏽‍♀️
#HappyHalloween #ArielCosplay #TheLittleMermaid https://t.co/tld4JREXBN"
16,16,1454867881032835073,328548207,0,0,0,3,1.4548678411240325e+18,retweeted,"RT @CarlosGRomoDraw: I hope you have a spooky Halloween! 😈🎃
.
.
💠 Instagram: https://t.co/N6Y1BYwosh
🟢 Shop: https://t.co/uLhbGS3afs
.
.
#h…"
17,17,1454867841124032515,328548207,6,0,0,3,,,"I hope you have a spooky Halloween! 😈🎃
.
.
💠 Instagram: https://t.co/N6Y1BYwosh
🟢 Shop: https://t.co/uLhbGS3afs
.
.
#halloween #hocuspocus #sleepingbeauty #beautyandthebeast #witch #art #ariel #thelittlemermaid #disney #disneyprincess #blood https://t.co/F82VHFCcmv"
18,18,1454863795789045763,296574636,0,0,0,1,1.4548397229463183e+18,retweeted,"RT @Disney_Wiki: Today marks the 29th anniversary of the #TheLittleMermaid episode ""The Evil Manta"", written by Tony Marino, Patsy Cameron…"
19,19,1454859492634550274,1075117129857490945,2,1,0,0,,,"Happy Halloween
#Ursula #TheLittleMermaid https://t.co/mb4d4cFf6j"
20,20,1454855171989819394,18824113,0,0,0,49,1.454680378950652e+18,retweeted,RT @TheBrianMichael: We just trying to be part of your world 😉 😂 #halloween #TheLittleMermaid https://t.co/wdzTJwwWh7
21,21,1454853460009046016,733596486,0,0,0,3,1.3740079915911864e+18,retweeted,"RT @preciousmoment: Let’s get out and explore this wonderful world! Picnic in a park, hike a trail, visit a monument. Make today different…"
