,Unnamed: 0.1,Unnamed: 0,id,author_id,like_count,quote_count,reply_count,retweet_count,referenced_tweet_id,referenced_tweet_type,text
0,0,0,1565126227018616833,469811603,0,0,0,1893,1.5649976884786831e+18,retweeted,"RT @SuyoBara: More of little merman!
#TheLittleMermaid #gay #genderbend 
https://t.co/s5OZO4YNhj https://t.co/XdSdUAMjF0"
1,1,1,1565125968712400897,2687728273,0,0,0,3079,1.5634612083756442e+18,retweeted,"RT @SuyoBara: The little merman
#TheLittleMermaid #gay #genderbend 
https://t.co/8okayEN3RT https://t.co/EOEoz2l6X3"
2,2,2,1565125937305370626,2687728273,0,0,0,1893,1.5649976884786831e+18,retweeted,"RT @SuyoBara: More of little merman!
#TheLittleMermaid #gay #genderbend 
https://t.co/s5OZO4YNhj https://t.co/XdSdUAMjF0"
3,3,3,1565125217311244290,1271104069,0,0,0,1893,1.5649976884786831e+18,retweeted,"RT @SuyoBara: More of little merman!
#TheLittleMermaid #gay #genderbend 
https://t.co/s5OZO4YNhj https://t.co/XdSdUAMjF0"
4,4,4,1565123049548304384,2783287969,0,0,0,1893,1.5649976884786831e+18,retweeted,"RT @SuyoBara: More of little merman!
#TheLittleMermaid #gay #genderbend 
https://t.co/s5OZO4YNhj https://t.co/XdSdUAMjF0"
5,5,5,1565123045479616513,244444384,0,0,0,1893,1.5649976884786831e+18,retweeted,"RT @SuyoBara: More of little merman!
#TheLittleMermaid #gay #genderbend 
https://t.co/s5OZO4YNhj https://t.co/XdSdUAMjF0"
6,6,6,1565122764368883714,900808421439660033,0,0,0,1,,,"Even bad can look good!

https://t.co/S3grTaSYJS

#TheLittleMermaid #Ariel #Ursala #Disney #mermaid #princess #homedecor #walldecor #mypopstyle #mypopclassics #Disneyvillains https://t.co/HRVZhRJiyR"
7,7,7,1565122699948486656,738782317808754692,0,0,0,1893,1.5649976884786831e+18,retweeted,"RT @SuyoBara: More of little merman!
#TheLittleMermaid #gay #genderbend 
https://t.co/s5OZO4YNhj https://t.co/XdSdUAMjF0"
8,8,8,1565122407576342535,1532020894364749825,0,0,0,1893,1.5649976884786831e+18,retweeted,"RT @SuyoBara: More of little merman!
#TheLittleMermaid #gay #genderbend 
https://t.co/s5OZO4YNhj https://t.co/XdSdUAMjF0"
9,9,9,1565122204391686144,1510291528329183235,0,0,0,19,1.563652385200898e+18,retweeted,"RT @WhyMegatronn: REPOST FROM MAY

#DisneyFanart #artistontwitter #thelittlemermaid #ariel https://t.co/LxUaesL5kR"
10,10,10,1565121821845880838,1282226955673378816,49,1,0,3,1.5649976884786831e+18,replied_to,@SuyoBara Adding my artwork cuz its fit the category #TheLittleMermaid https://t.co/Fk2mjvWNyu
11,11,11,1565121193002385410,1107642113905315840,0,0,0,1893,1.5649976884786831e+18,retweeted,"RT @SuyoBara: More of little merman!
#TheLittleMermaid #gay #genderbend 
https://t.co/s5OZO4YNhj https://t.co/XdSdUAMjF0"
12,12,12,1565120743083544577,1133888767054483456,0,0,0,1893,1.5649976884786831e+18,retweeted,"RT @SuyoBara: More of little merman!
#TheLittleMermaid #gay #genderbend 
https://t.co/s5OZO4YNhj https://t.co/XdSdUAMjF0"
13,13,13,1565120464552431616,1243705456209670145,0,0,0,1893,1.5649976884786831e+18,retweeted,"RT @SuyoBara: More of little merman!
#TheLittleMermaid #gay #genderbend 
https://t.co/s5OZO4YNhj https://t.co/XdSdUAMjF0"
14,14,14,1565120361569460225,1170425883364155394,0,0,0,1893,1.5649976884786831e+18,retweeted,"RT @SuyoBara: More of little merman!
#TheLittleMermaid #gay #genderbend 
https://t.co/s5OZO4YNhj https://t.co/XdSdUAMjF0"
15,15,15,1565119945926529024,1066552662131277825,0,0,0,1893,1.5649976884786831e+18,retweeted,"RT @SuyoBara: More of little merman!
#TheLittleMermaid #gay #genderbend 
https://t.co/s5OZO4YNhj https://t.co/XdSdUAMjF0"
16,16,16,1565119560495161344,134680741,0,0,0,1893,1.5649976884786831e+18,retweeted,"RT @SuyoBara: More of little merman!
#TheLittleMermaid #gay #genderbend 
https://t.co/s5OZO4YNhj https://t.co/7eKZAmDtY9 https://t.co/XdSdU…"
17,17,17,1565119506506166272,134680741,0,0,0,3079,1.5634612083756442e+18,retweeted,"RT @SuyoBara: The little merman
#TheLittleMermaid #gay #genderbend 
https://t.co/8okayEN3RT https://t.co/EOEoz2l6X3"
18,18,18,1565118662750588928,1216862051542290434,0,0,0,1893,1.5649976884786831e+18,retweeted,"RT @SuyoBara: More of little merman!
#TheLittleMermaid #gay #genderbend 
https://t.co/s5OZO4YNhj https://t.co/XdSdUAMjF0"
19,19,19,1565118615661072385,304946367,0,0,0,1893,1.5649976884786831e+18,retweeted,"RT @SuyoBara: More of little merman!
#TheLittleMermaid #gay #genderbend 
https://t.co/s5OZO4YNhj https://t.co/XdSdUAMjF0"
20,20,20,1565116827034058752,1088289224254578688,0,0,0,1893,1.5649976884786831e+18,retweeted,"RT @SuyoBara: More of little merman!
#TheLittleMermaid #gay #genderbend 
https://t.co/s5OZO4YNhj https://t.co/XdSdUAMjF0"
21,21,21,1565116040840785920,1111206998991765505,0,0,0,1893,1.5649976884786831e+18,retweeted,"RT @SuyoBara: More of little merman!
#TheLittleMermaid #gay #genderbend 
https://t.co/s5OZO4YNhj https://t.co/XdSdUAMjF0"
22,22,22,1565115258477645826,1417816774825832450,0,0,0,1893,1.5649976884786831e+18,retweeted,"RT @SuyoBara: More of little merman!
#TheLittleMermaid #gay #genderbend 
https://t.co/s5OZO4YNhj https://t.co/XdSdUAMjF0"
23,23,23,1565114601049554951,1284577230723723264,0,0,0,1893,1.5649976884786831e+18,retweeted,"RT @SuyoBara: More of little merman!
#TheLittleMermaid #gay #genderbend 
https://t.co/s5OZO4YNhj https://t.co/XdSdUAMjF0"
24,24,24,1565113063166058497,895458060902187009,0,0,0,1893,1.5649976884786831e+18,retweeted,"RT @SuyoBara: More of little merman!
#TheLittleMermaid #gay #genderbend 
https://t.co/s5OZO4YNhj https://t.co/XdSdUAMjF0"
25,25,25,1565112271520600064,706857413849128960,0,0,0,1893,1.5649976884786831e+18,retweeted,"RT @SuyoBara: More of little merman!
#TheLittleMermaid #gay #genderbend 
https://t.co/s5OZO4YNhj https://t.co/XdSdUAMjF0"
26,26,26,1565111172428357636,1120111209406029824,0,0,0,1893,1.5649976884786831e+18,retweeted,"RT @SuyoBara: More of little merman!
#TheLittleMermaid #gay #genderbend 
https://t.co/s5OZO4YNhj https://t.co/XdSdUAMjF0"
27,27,27,1565110377595240449,1549962989385793536,0,0,0,10,1.08862351025417e+18,retweeted,RT @parksandwrex: Here is the #SpiritHalloween #ProtonPack I modified for Jess’ #Ariel #Ghostbusters mashup for @dragoncon 2018. We’ll post…
28,28,28,1565110360864358401,1094593491668103169,0,0,0,1893,1.5649976884786831e+18,retweeted,"RT @SuyoBara: More of little merman!
#TheLittleMermaid #gay #genderbend 
https://t.co/s5OZO4YNhj https://t.co/XdSdUAMjF0"
29,29,29,1565110339972517890,1094593491668103169,0,0,0,3079,1.5634612083756442e+18,retweeted,"RT @SuyoBara: The little merman
#TheLittleMermaid #gay #genderbend 
https://t.co/8okayEN3RT https://t.co/EOEoz2l6X3"
30,30,30,1565109727616552963,2657839404,0,0,0,1893,1.5649976884786831e+18,retweeted,"RT @SuyoBara: More of little merman!
#TheLittleMermaid #gay #genderbend 
https://t.co/s5OZO4YNhj https://t.co/XdSdUAMjF0"
31,31,31,1565109416000897025,636900062,0,0,0,1893,1.5649976884786831e+18,retweeted,"RT @SuyoBara: More of little merman!
#TheLittleMermaid #gay #genderbend 
https://t.co/s5OZO4YNhj https://t.co/XdSdUAMjF0"
32,32,32,1565108262399254534,309129045,0,0,0,1893,1.5649976884786831e+18,retweeted,"RT @SuyoBara: More of little merman!
#TheLittleMermaid #gay #genderbend 
https://t.co/s5OZO4YNhj https://t.co/XdSdUAMjF0"
33,33,33,1565108246842642437,309129045,0,0,0,3079,1.5634612083756442e+18,retweeted,"RT @SuyoBara: The little merman
#TheLittleMermaid #gay #genderbend 
https://t.co/8okayEN3RT https://t.co/EOEoz2l6X3"
34,34,34,1565108078798053376,1065222107754360833,0,0,0,3079,1.5634612083756442e+18,retweeted,"RT @SuyoBara: The little merman
#TheLittleMermaid #gay #genderbend 
https://t.co/8okayEN3RT https://t.co/EOEoz2l6X3"
35,35,35,1565108066714255360,1065222107754360833,0,0,0,1893,1.5649976884786831e+18,retweeted,"RT @SuyoBara: More of little merman!
#TheLittleMermaid #gay #genderbend 
https://t.co/s5OZO4YNhj https://t.co/XdSdUAMjF0"
36,36,36,1565107199663173632,112604623,0,0,0,3079,1.5634612083756442e+18,retweeted,"RT @SuyoBara: The little merman
#TheLittleMermaid #gay #genderbend 
https://t.co/8okayEN3RT https://t.co/EOEoz2l6X3"
37,37,37,1565107005710544896,250947087,0,0,0,1893,1.5649976884786831e+18,retweeted,"RT @SuyoBara: More of little merman!
#TheLittleMermaid #gay #genderbend 
https://t.co/s5OZO4YNhj https://t.co/XdSdUAMjF0"
38,38,38,1565106825124519940,2860046668,0,0,0,1893,1.5649976884786831e+18,retweeted,"RT @SuyoBara: More of little merman!
#TheLittleMermaid #gay #genderbend 
https://t.co/s5OZO4YNhj https://t.co/XdSdUAMjF0"
