,Unnamed: 0,id,author_id,like_count,quote_count,reply_count,retweet_count,referenced_tweet_id,referenced_tweet_type,text
0,0,9752964826664960,29871296,0,0,0,0,9752082072469504.0,replied_to,"@jenelleriley Soo wish I was there, give @leodicaprio a hug from me.
#inception #screening"
1,1,9750785818628096,24677556,0,0,0,0,,,@alfarhan welcome back hajji.which floor are you on now? #inception :p. Once again we see how much ppl love you Fouad
2,2,9748822943076352,30290717,0,0,0,0,,,this is EXACTLY what I've been telling people. It's about the kids/emotion. Not the top. http://cot.ag/fYRTSL #Inception #ChristopherNolan
3,3,9748133932171264,52445607,0,0,0,0,,,"RT @LostinthePlex: @lostintheplex is giving away #Inception. Follow and RT to win! http://tinyurl.com/39qxmab for reviews, gossip&comps..."
4,4,9746029071048704,221450215,0,0,0,0,,,Inception http://bit.ly/eau4cc #Inception
5,5,9745703047794689,25962116,0,0,0,0,,,"[Film] Christopher Nolan on his 'last' #Batman movie, an #Inception videogame, and that spinning top http://cot.ag/fYRTSL"
6,6,9740641856655360,17064233,0,0,0,0,,,This piece on #Inception in the new @wired is butterbutterbutter! This is why I pay for and read such a fine publication!
7,7,9736429059973120,100999100,0,0,0,0,9355389439057920.0,replied_to,"RT @LostinthePlex Xmas blag! Follow and RT 2 win #Inception Check http://tinyurl.com/39qxmab 4 film reviews, news, hot gossip&comps"
8,8,9736218841448449,100999100,0,0,0,11,9355389439057920.0,retweeted,"RT @LostinthePlex: Xmas blag! Follow @lostintheplex and RT 2 win #Inception Check http://tinyurl.com/39qxmab 4 film reviews, news, hot g ..."
9,9,9734576708517888,117479345,0,0,0,0,,,#boxing films do notoriously well at the #oscars #milliondollarbaby #rocky #ragingbull .... #thefighter looks brilliant - #inception rival?
10,10,9733878868611072,150936103,0,0,0,0,,,Why am I being chased so much in my dreams these days? #inception
11,11,9733496088039425,124009190,0,0,0,0,9732123460112386.0,replied_to,@moll_ee I wasn't that impressed. #inception
12,12,9733070525571073,168443439,0,0,0,0,9732648217870336.0,replied_to,@AmTheRex the world you have created.. your world #inception
13,13,9732361939849216,83462583,0,0,0,0,,,"RT @LostinthePlex Win copy of #Inception by following @lostintheplex and RTing. Film reviews, news, gossip&comps http://tinyurl.com/39qxmab"
14,14,9732144544878592,92565336,0,0,0,0,,,"""it's the most wonderful time of the year"" &lt;singing&gt; RT @redrope: Sweet, got my @WGAEast screeners for #Inception and #ILoveYouPhillipMorris"
15,15,9732108071215104,102227788,0,0,0,0,,,i think i just figured it out #inception
16,16,9731704310734848,20943137,0,0,0,0,,,Watchin #Inception now better be gud! :)
17,17,9730430014062592,192514587,1,0,0,0,,,Happen to be going to Q&A DGA screening tonight of Christopher Nolan's film #Inception  - who else is going?
18,18,9729129217785856,213900209,0,0,0,0,,,"#HowDoYouKnow when you're dreaming? Totem, of course. It's an elegant solution for keeping track of reality. #Inception"
19,19,9728816884744192,800760,0,0,0,0,,,Im going to review #Inception as my first ever film review. Wish me fucking luck.
