,id
0,26027089375
1,26025150401
2,26024805224
3,26024152269
4,26023675805
5,26021542849
6,26021176869
7,26020853106
8,26020247405
9,26020179657
10,26020153354
11,26019379008
12,26018496567
13,26018415461
14,26017365282
15,26017298271
16,26017136717
17,26017134402
18,26015876585
19,26015438435
20,26015375014
21,26015175357
22,26015046445
23,26014035727
24,26014029321
25,26013219799
26,26013175326
27,26013143007
28,26011723709
29,26011706923
30,26011527550
31,26010959873
32,26010911378
33,26010693444
34,26010594652
35,26010294725
36,26009052451
37,26008703973
38,26008386560
39,26008221244
40,26007691325
41,26007242456
42,26007218250
43,26006858375
44,26006841829
45,26006362251
46,26006109356
47,26006027686
48,26005768667
49,26003992049
50,26003665914
51,26003305186
52,26001429687
53,26001008894
54,26000627341
55,25999880073
56,25999562245
57,25998795579
58,25998543539
59,25997269696
60,25996780980
61,25996194178
62,25995903358
63,25995869736
64,25995742749
65,25995708713
66,25995253310
67,25995120805
68,25993780200
69,25993308383
70,25992612003
71,25991801940
72,25991716892
73,25991276634
74,25991065984
75,25990378156
76,25990157090
77,25988176214
78,25987553673
79,25986340103
80,25985686961
81,25984615126
82,25984602437
83,25983743102
84,25983051714
85,25982169791
86,25982125532
87,25981917873
88,25980672040
89,25980606393
90,25980389266
91,25980338038
92,25980252045
93,25979017246
94,25978502548
95,25978139760
96,25978056064
97,25977829058
98,25977649336
99,25977406777
100,25977359119
101,25976865382
102,25976054162
103,25974185922
104,25973762612
105,25972958287
106,25971962054
107,25971295881
108,25971230758
109,25970124247
110,25969866833
111,25969335944
112,25969325912
113,25967104995
114,25966535735
115,25966278113
116,25965229907
117,25964332726
118,25964039966
119,25963044036
120,25962968393
121,25962939561
122,25962916021
123,25962816006
124,25962790699
125,25962714231
126,25961870020
127,25961841163
128,25961493460
129,25961215448
130,25961151045
131,25960978240
132,25960669162
133,25960104812
134,25959972656
135,25959758996
136,25959682073
137,25959493887
138,25957728401
139,25957099897
140,25956166704
141,25955279253
142,25952623914
143,25951043921
144,25950994175
145,25950968277
146,25950308786
147,25950257303
148,25948232118
149,25948189861
150,25947457110
151,25945503051
152,25944223429
153,25944108502
154,25941478533
155,25935716808
156,25933802124
157,25933000139
158,25932497111
159,25932017189
160,25930329441
161,25929639138
162,25928904432
163,25928117052
164,25927444070
165,25927136103
166,25926733350
167,25926718446
168,25925711537
169,25925609246
170,25925496004
171,25925175859
172,25925120444
173,25925088344
174,25924954336
175,25924835703
176,25924514298
177,25924296354
178,25924280864
179,25924143189
180,25923248294
181,25923205058
182,25923174533
183,25922957840
184,25922760062
185,25922610928
186,25922052209
187,25921437904
188,25921340872
189,25921119985
190,25919901446
191,25919404976
192,25919021606
193,25917814756
194,25917673667
195,25916906698
196,25916509031
197,25914733456
198,25914682451
199,25914668029
200,25914659888
201,25914112447
202,25914073552
203,25914052522
204,25913994554
205,25913884141
206,25913752948
207,25913720258
208,25913498314
209,25913118794
210,25910767798
211,25910735946
212,25910216988
213,25909853014
214,25909841862
215,25908814363
216,25908529776
217,25906602937
218,25906563646
219,25905826607
220,25905527952
221,25904934392
222,25904851947
223,25904473593
224,25904470724
225,25904221850
226,25902259847
227,25901164900
228,25900709287
229,25900606209
230,25899750939
231,25899610547
232,25897441940
233,25897431522
234,25897344403
235,25897213033
236,25896718953
237,25896504842
238,25896154859
239,25895863560
240,25895759675
241,25895724162
242,25895189201
243,25895155187
244,25894381627
245,25894240227
246,25892928005
247,25891192930
248,25890099966
249,25889307117
250,25889209526
251,25889122737
252,25889055132
253,25888465425
254,25887688605
255,25887505916
256,25886929923
257,25886908947
258,25886400490
259,25883985967
260,25883671694
261,25883345818
262,25882298746
263,25882266260
264,25880520536
265,25880510073
266,25880286479
267,25880161665
268,25877369351
269,25876843866
270,25876641547
271,25874835692
272,25874109833
273,25872157613
274,25869859101
275,25868848891
276,25868755489
277,25868000750
278,25865147289
279,25864978556
280,25864511066
281,25862520721
282,25862484484
283,25862461561
284,25862343815
285,25862250220
286,25860770623
287,25860603272
288,25860490761
289,25859637277
290,25858611116
291,25858295388
292,25856242900
293,25855108622
294,25853851409
295,25853222254
296,25852972401
297,25852408131
298,25852229158
299,25852136481
300,25851973052
301,25851917556
302,25847448765
303,25847389792
304,25847325877
305,25847192843
306,25847152269
307,25844292995
308,25844250081
309,25843169464
310,25842226455
311,25842195947
312,25841320677
313,25840858232
314,25840502124
315,25838484120
316,25838228353
317,25838061948
318,25837948121
319,25837766802
320,25837554346
321,25837366346
322,25837261664
323,25837213188
324,25837113219
325,25836824367
326,25836777636
327,25836721006
328,25836294441
329,25836035801
330,25835711985
331,25835629887
332,25835097811
333,25834805325
334,25834483110
335,25834438242
336,25834259864
337,25832606982
338,25832558181
339,25832419334
340,25832396192
341,25831745271
342,25831678558
343,25830668091
344,25830587357
345,25830413547
346,25830257441
347,25829814606
348,25829795468
349,25829456160
350,25826374205
351,25825988434
352,25825920414
353,25825823677
354,25824751834
355,25824708215
356,25824155600
357,25823219176
358,25822445467
359,25821015723
360,25820896043
361,25819279983
362,25818445552
363,25815975557
364,25815043004
365,25814794498
366,25814378246
367,25813465573
368,25813356622
369,25812486944
370,25811132480
371,25810990508
372,25810403080
373,25808563026
374,25808435701
375,25808038544
376,25806784937
377,25805893980
378,25805829087
379,25804988528
380,25804988061
381,25804232649
382,25804100225
383,25802686597
384,25802275930
385,25801825343
386,25800692652
387,25800633580
388,25800352875
389,25800196821
390,25800134354
391,25799802220
392,25798844042
393,25797289609
394,25796442457
395,25794490045
396,25793007751
397,25792693698
398,25792254359
399,25790984062
400,25788195234
401,25787321771
402,25785917674
403,25785739131
404,25784379300
405,25784071022
406,25783983431
407,25783830497
408,25783498314
409,25783312077
410,25782628962
411,25782309665
412,25781646264
413,25780743292
414,25780664418
415,25779216907
416,25775526515
417,25775321256
418,25774920323
419,25774832309
420,25774477293
421,25771596857
422,25771073076
423,25769632674
424,25769628507
425,25767023377
426,25765522766
427,25764538532
428,25764154774
429,25764071102
430,25763912269
431,25763484085
432,25762802942
433,25762590264
434,25762483902
435,25761990876
436,25761514164
437,25761495485
438,25761357590
439,25761285516
440,25761196449
441,25760731598
442,25760125047
443,25760049939
444,25758807955
445,25757159098
446,25756716175
447,25756368373
448,25755099980
449,25754703528
450,25754146890
451,25753777933
452,25753439325
453,25752808730
454,25752132713
455,25751911444
456,25751738506
457,25751614651
458,25751614272
459,25751044838
460,25750643940
461,25749913317
462,25749493870
463,25748815215
464,25748389785
465,25747461620
466,25746543292
467,25744841208
468,25744250898
469,25742886491
470,25738309091
471,25735198294
472,25735129897
473,25734244724
474,25730158766
475,25730075545
476,25727231158
477,25727155977
478,25726506203
479,25725047518
480,25724893412
