,id
0,17450522403
1,17450273601
2,17450267043
3,17447780152
4,17446107409
5,17445004942
6,17444508928
7,17444441440
8,17444391949
9,17444178421
10,17443918104
11,17443902206
12,17443766453
13,17443742203
14,17443005960
15,17442661671
16,17441674022
17,17441394202
18,17441383143
19,17441074294
20,17440553945
21,17439605352
22,17437739268
23,17437418585
24,17437285622
25,17436821537
26,17436787578
27,17436597491
28,17436577131
29,17436534798
30,17434057885
31,17433377964
32,17433281760
33,17433117027
34,17431447585
35,17431080780
36,17430518032
37,17429692843
38,17428687240
39,17426813649
40,17425033382
41,17424880167
42,17424873811
43,17424537876
44,17423892969
45,17423272937
46,17422515079
47,17420625444
48,17419994631
49,17419832974
50,17417883922
51,17416385156
52,17414637745
53,17412970221
54,17411137788
55,17409083970
56,17405974603
57,17399762520
58,17397278959
59,17395588720
60,17395089416
61,17394227652
62,17393936501
63,17393593539
64,17392658196
65,17390999394
66,17390403603
67,17389858945
68,17389825859
69,17389734866
70,17389283600
71,17389266364
72,17389040138
73,17388199081
74,17388100925
75,17386665933
76,17383344840
77,17380765323
78,17380402415
79,17380359282
80,17380314735
81,17380310895
82,17380308182
83,17380302613
84,17380278361
85,17380263778
86,17380224583
87,17379603106
88,17379384274
89,17379215452
90,17379150925
91,17379103124
92,17377883293
93,17373560864
94,17372935849
95,17370416947
96,17370026090
97,17369948550
98,17369560082
99,17367919448
100,17366124740
101,17364359410
102,17363647167
103,17361985548
104,17361870912
105,17361675160
106,17361496691
107,17361114223
108,17358783167
109,17358586298
110,17358123557
111,17356815265
112,17356748571
113,17354903062
114,17354269319
115,17354055578
116,17354029877
117,17353588029
118,17353527581
119,17352046905
120,17350771741
121,17350759354
122,17349423641
123,17348586875
124,17347925282
125,17347836098
126,17347462312
127,17347290612
128,17347272318
129,17345839637
130,17336236199
131,17335615648
132,17333938253
133,17331365269
134,17330724864
135,17329381731
136,17328144385
137,17328082113
138,17325089844
139,17323481686
140,17323180434
141,17322695172
142,17322585198
143,17322157280
144,17321341402
145,17321156371
146,17321110465
147,17321044732
148,17320948406
149,17319641198
150,17319042484
151,17318741200
152,17318049471
153,17316807633
154,17315981214
155,17315201469
156,17313976042
157,17313807460
158,17313390488
159,17313261977
160,17312907338
161,17311646777
162,17311029394
163,17310123079
164,17309749505
165,17309214741
166,17309037804
167,17308367133
168,17306161845
169,17305633247
170,17303663254
171,17303286355
172,17302252338
173,17301854476
174,17301121674
175,17300787368
176,17298953522
177,17298407592
178,17297591635
179,17297481221
180,17296727565
181,17296141070
182,17295892265
183,17295596492
184,17294720637
185,17292825834
186,17292785755
187,17292716744
188,17292251878
189,17292226147
190,17292175872
191,17290724758
192,17289891021
193,17289150546
194,17288970821
195,17287584290
196,17287291851
197,17285651686
198,17285593451
199,17285329985
200,17285056525
201,17285008677
202,17284955361
203,17284873827
204,17284826376
205,17284759749
206,17284650696
207,17284632915
208,17284625007
209,17284557158
210,17284463321
211,17284457964
212,17283908047
213,17283000460
214,17282299235
215,17282297444
216,17282247511
217,17280646838
218,17280482463
219,17280366803
220,17280187839
221,17278866158
222,17278712486
223,17275802564
224,17275727081
225,17275110904
226,17273705292
227,17273555644
228,17273516784
229,17272333205
230,17271778252
231,17269279063
232,17266678602
233,17264802876
234,17262511773
235,17262110055
236,17261148006
237,17261090419
238,17256327620
239,17253138053
240,17248095643
241,17246107502
242,17245457738
243,17240381591
244,17240367994
245,17240309961
246,17237039706
247,17234747825
248,17233444819
249,17233379483
250,17233377651
251,17232397161
252,17232287688
253,17230801568
254,17230665725
255,17230160732
256,17230148035
257,17230147509
258,17226417481
259,17222449142
260,17219304455
261,17218435192
262,17218069618
263,17217482534
264,17215164005
265,17211912421
266,17208254846
267,17204978086
268,17202462557
269,17201109726
270,17200827538
271,17195905384
272,17195843881
273,17195358152
274,17191629732
275,17188527514
276,17187579075
277,17186546020
278,17185654163
279,17185340564
280,17184718252
281,17184443604
282,17181614565
283,17181281057
284,17181216589
285,17181185382
286,17177047479
287,17176956690
288,17176344663
289,17175585367
290,17170106815
291,17159787356
292,17156379453
293,17152817467
294,17146656110
295,17146655161
296,17146487899
297,17146359812
298,17146334802
299,17144729865
300,17142506307
301,17141813777
302,17137810953
303,17135043685
304,17133708482
305,17132324324
306,17130975978
307,17130857848
308,17128082254
309,17127900889
310,17124908235
311,17124672048
312,17123942488
313,17122335240
314,17121378225
315,17120583188
316,17120039771
317,17119344662
318,17116345275
319,17113092725
320,17113042212
321,17112925425
322,17112904335
323,17112903580
324,17112873729
325,17112838262
326,17112834592
327,17112834149
328,17112811277
329,17112805059
330,17112800539
331,17112555198
332,17111267474
333,17110484897
334,17108113539
335,17107433573
336,17105963180
337,17100853530
338,17096495552
339,17096017507
340,17093949087
341,17092673633
342,17092349807
343,17091338054
344,17091283449
345,17075000402
346,17074643304
347,17071580674
348,17069802046
349,17066299874
350,17064671509
351,17061515913
352,17061182073
353,17060165523
354,17058313570
355,17058241655
356,17056987691
357,17054827495
358,17054117300
359,17050623858
360,17049588633
361,17049293897
362,17049072295
363,17048568760
364,17048270014
365,17047815199
366,17047244812
367,17046855537
368,17046851968
369,17046171022
370,17045578979
371,17045500989
372,17045212289
373,17045148296
374,17044578958
375,17044407230
376,17044136961
377,17043320234
378,17041847198
379,17041148874
380,17040663023
381,17040535352
382,17039596593
383,17038026045
384,17037653175
385,17037494070
386,17037396597
387,17036915672
388,17035825153
389,17034066776
390,17033335714
391,17032700838
392,17030280542
393,17030000930
394,17028991486
395,17021939370
396,17019598434
397,17019531167
398,17019023256
399,17018540136
400,17015781407
401,17015140321
402,17014622761
403,17013164741
404,17009941029
405,17001061341
406,17000442876
407,16998783273
408,16997512922
409,16997117370
410,16996125625
411,16995900506
412,16995378357
413,16994439437
414,16993909356
415,16990916949
416,16990621959
417,16990371768
418,16990234797
419,16990005276
420,16989628295
421,16987748879
422,16987604182
423,16987392736
424,16987221974
425,16987214693
426,16984837802
427,16983872834
428,16983582367
429,16983510535
430,16982883128
431,16980050068
432,16978078522
433,16976163517
434,16976100112
435,16975859448
436,16975844817
437,16974994942
438,16972921873
439,16972316268
440,16971490815
441,16970897255
442,16969426876
443,16968119928
444,16967678427
445,16967329104
446,16966073865
447,16965986437
448,16965482973
449,16965151127
450,16964879174
451,16964808482
452,16963084668
453,16962884936
454,16960134761
455,16959852991
456,16959797616
457,16959659691
458,16959494685
459,16959301534
460,16959245907
461,16958461884
462,16958326303
463,16956886788
464,16956746718
465,16954925962
466,16954185125
467,16954113033
468,16953672964
469,16953327839
470,16953236966
471,16952326699
472,16951073818
473,16950938475
474,16948955427
475,16948938771
476,16948904001
477,16947922880
478,16947015548
479,16945144476
480,16944790227
481,16943363208
482,16941709778
483,16941208234
484,16940203167
485,16936312530
486,16931501236
487,16928176246
488,16926730139
489,16926541586
490,16922127330
491,16920733162
492,16919506221
493,16916048665
494,16915963324
495,16915302193
496,16914365347
497,16913572621
498,16912602423
499,16912084604
500,16910605724
501,16909940628
502,16909813358
503,16908416732
504,16907427631
505,16907012661
506,16906505491
507,16904134036
508,16903828472
509,16902622165
510,16901590627
511,16901578479
512,16900793117
513,16900135918
514,16900003812
515,16899915318
516,16899557646
517,16899479166
518,16895319270
519,16893551676
520,16893330207
521,16892918164
522,16892578060
523,16891034637
524,16890518842
525,16890502703
526,16889700634
527,16888777081
528,16888694688
529,16888567275
530,16888449586
531,16887989432
532,16887676236
533,16887460418
534,16887312400
535,16885928176
536,16885603292
537,16884742779
538,16884276163
539,16884023910
540,16884009349
541,16883912295
542,16883758321
543,16883571872
544,16882713199
545,16882426570
546,16880911109
547,16880698882
548,16880642425
549,16880626266
550,16880366697
551,16878759409
552,16877026794
553,16871756260
554,16871163561
555,16871083741
556,16870835143
557,16870807454
558,16870707311
559,16870688062
560,16870673150
561,16868431986
562,16868234727
563,16867847334
564,16866822593
565,16866508987
566,16865149166
567,16865094732
568,16864941864
569,16864517964
570,16864284203
571,16863389212
572,16863378346
573,16863277437
574,16862615650
575,16861036009
576,16861034078
577,16860848481
578,16860579731
579,16860384906
580,16859982626
581,16858429960
582,16857980513
583,16857628979
584,16857194437
585,16854947754
586,16851569419
587,16849288215
588,16847361691
589,16845776793
590,16837897629
591,16836599632
592,16833929850
593,16832081491
594,16829321173
595,16828440209
596,16827797657
597,16827498463
598,16827445573
599,16827406630
600,16827172186
601,16826288148
602,16825322855
603,16824033961
604,16822881190
605,16822713270
606,16822058487
607,16821386126
608,16818783512
609,16818183418
610,16817883972
611,16817173882
612,16814674009
613,16813404777
614,16813247137
615,16811475923
616,16810140659
617,16810018101
618,16807687819
619,16806608773
620,16804528521
621,16801720814
622,16801374259
623,16800863318
624,16800629942
625,16800605998
626,16799659981
627,16798449058
628,16798045586
629,16792989152
630,16792876020
631,16791836513
632,16791644002
633,16791643485
634,16791474950
635,16791412718
636,16791045587
637,16790821602
638,16789850954
639,16789729976
640,16789700989
641,16789133149
642,16789132686
643,16789115171
644,16787946892
645,16787928425
646,16785813525
647,16783465792
648,16777567966
649,16777538682
650,16777276287
651,16776237690
652,16770544421
653,16770304744
654,16769710679
655,16769699646
656,16769413036
657,16767721173
658,16757675798
659,16757314855
660,16753001538
661,16752358032
662,16749064297
663,16746292670
664,16745506902
665,16744135737
666,16743346062
667,16742896528
668,16742613673
669,16739297347
670,16739253812
671,16739183625
672,16738731431
673,16738541586
674,16738485433
675,16736835149
676,16736795632
677,16736598928
678,16736542057
679,16736518704
680,16736518043
681,16736396048
682,16734457107
683,16734400188
684,16733945748
685,16733089035
686,16733078323
687,16733055941
688,16732463343
689,16731570880
690,16724174599
691,16724093018
692,16723962944
693,16723952107
694,16722911423
695,16721500338
696,16718658990
697,16717505845
698,16710822252
699,16707801693
700,16697722471
701,16697250615
702,16693903186
703,16691712970
704,16691526618
705,16687467165
706,16685165209
707,16680789971
708,16680220787
709,16679499514
710,16679008034
711,16676245438
712,16672981430
713,16665685011
714,16665642345
715,16663207330
716,16663158406
717,16663141297
718,16663116075
719,16662997898
720,16661687858
721,16653586404
722,16653438136
723,16651490121
724,16651464537
725,16650495593
726,16650255744
727,16635924446
728,16629958019
729,16629818481
730,16628006092
731,16625319884
732,16625205747
733,16623374357
734,16615199538
735,16614877871
736,16614738242
737,16612579181
738,16601331934
739,16583939483
740,16583281445
741,16581065945
742,16581036223
743,16573542897
744,16570288928
745,16552595369
746,16551430345
747,16548520597
748,16540138002
749,16538436560
750,16538174562
751,16538120772
752,16530157499
753,16525900455
754,16516389304
755,16513925117
756,16511546808
757,16509752970
758,16502284139
759,16502268682
760,16501920705
761,16501884076
762,16500173661
763,16500034603
764,16497442680
765,16492774882
766,16488043135
767,16488021023
768,16488004771
769,16487964603
770,16487075535
771,16486743456
772,16485043133
773,16485008820
774,16475231504
775,16467536131
776,16465060471
777,16461163238
778,16436353490
779,16433922883
780,16433893994
781,16433536047
782,16433242118
783,16433128271
784,16433011073
785,16432723973
786,16432544703
787,16432513527
788,16432510355
789,16432366768
790,16432352184
