,id
0,3658354553
1,3653916562
2,3646168303
3,3644441819
4,3625697716
5,3583467106
6,3583408089
7,3568841957
8,3564713206
9,3563326412
10,3563270598
11,3562490435
12,3562236015
13,3559408197
14,3555666437
15,3548599197
16,3548207473
17,3542058486
18,3540279620
19,3539836665
20,3538163209
21,3536377055
22,3536039106
23,3536016243
24,3535390774
25,3535364306
26,3533306308
27,3532705156
28,3532624513
29,3531133369
30,3531077308
31,3530440475
32,3530098725
33,3529327526
34,3526872481
35,3526602700
36,3523780793
37,3522545855
38,3522455343
39,3521987957
40,3521043952
41,3521018553
42,3520827195
43,3520819671
44,3520788353
45,3520769238
46,3520177480
47,3518378477
48,3518265590
49,3517993874
50,3517953385
51,3516914357
52,3516910666
53,3516830017
54,3516661094
55,3516576363
56,3515544377
57,3515230696
58,3514836075
59,3514499553
60,3514393705
61,3500863257
62,3493075566
63,3491027079
64,3483927754
65,3483824481
66,3478368156
67,3472748332
68,3470506136
69,3470484022
70,3464456371
71,3464454370
72,3455123269
73,3448899941
74,3444351374
75,3431370138
76,3384692421
77,3269963129
78,3245565388
