,id
0,22660343910.0
1,22660220403.0
2,22659765406.0
3,22659386054.0
4,22659267135.0
5,22658973019.0
6,22657541779.0
7,22657298214.0
8,22656337559.0
9,22656239827.0
10,22655738496.0
11,22654357446.0
12,22653954783.0
13,22653849504.0
14,22653727317.0
15,22653024383.0
16,22653008670.0
17,22652302230.0
18,22651948290.0
19,22651352135.0
20,22651229835.0
21,22651152537.0
22,22651113250.0
23,22650676374.0
24,22650380263.0
25,22650178409.0
26,22649923103.0
27,22649899426.0
28,22649670008.0
29,22649572975.0
30,22648908018.0
31,22648894342.0
32,22648758338.0
33,22648730840.0
34,22648672793.0
35,22648567572.0
36,22648511335.0
37,22648370602.0
38,22647786288.0
39,22647646629.0
40,22647560411.0
41,22647229554.0
42,22647089050.0
43,22647088114.0
44,22647070956.0
45,22646969692.0
46,22646791837.0
47,22646742677.0
48,22646692044.0
49,22646357938.0
50,22646049567.0
51,22646014823.0
52,22645972140.0
53,22645944499.0
54,22645498017.0
55,22644975100.0
56,22644943723.0
57,22644219153.0
58,22644188449.0
59,22643880218.0
60,22643758559.0
61,22643740721.0
62,22643368680.0
63,22642943696.0
64,22642627352.0
65,22642566025.0
66,22641941724.0
67,22641547001.0
68,22641520384.0
69,22641501398.0
70,22641446863.0
71,22641273216.0
72,22641193532.0
73,22640891117.0
74,22640499511.0
75,22639971991.0
76,22639936210.0
77,22639890062.0
78,22639713289.0
79,22639377670.0
80,22638831440.0
81,22638548831.0
82,22638524852.0
83,22638436297.0
84,22638315108.0
85,22638185640.0
86,22637670609.0
87,22637446961.0
88,22637147428.0
89,22636739180.0
90,22635657211.0
91,22635325885.0
92,22634627521.0
93,22634611908.0
94,22634195433.0
95,22634009604.0
96,22633968378.0
97,22633703224.0
98,22633331944.0
99,22633207702.0
100,22633054548.0
101,22632737235.0
102,22632680322.0
103,22632620379.0
104,22632359308.0
105,22632295229.0
106,22632230432.0
107,22631652802.0
108,22631542691.0
109,22631417585.0
110,22631365542.0
111,22630886440.0
112,22630634599.0
113,22630445732.0
114,22630162283.0
115,22629813487.0
116,22629610434.0
117,22629531225.0
118,22629408544.0
119,22629309512.0
120,22628606529.0
121,22627820736.0
122,22627091731.0
123,22626462060.0
124,22626351478.0
125,22626213192.0
126,22625846586.0
127,22625262104.0
128,22625160024.0
129,22625121087.0
130,22625021986.0
131,22625021927.0
132,22624443991.0
133,22623452898.0
134,22622823981.0
135,22622663119.0
136,22620519550.0
137,22620484389.0
138,22620080761.0
139,22619596713.0
140,22618165479.0
141,22617777450.0
142,22617562970.0
143,22617281463.0
144,22616695979.0
145,22615791923.0
146,22615245682.0
147,22614119565.0
148,22614110693.0
149,22614093723.0
150,22613565702.0
151,22612942432.0
152,22612914506.0
153,22612619023.0
154,22612115980.0
155,22612085046.0
156,22612076969.0
157,22612064605.0
158,22611581829.0
159,22610760957.0
160,22610295791.0
161,22610177843.0
162,22609499446.0
163,22609265973.0
164,22608601698.0
165,22607973192.0
166,22607900769.0
167,22607571468.0
168,22607557813.0
169,22606256340.0
170,22606173961.0
171,22606162810.0
172,22606144073.0
173,22606074606.0
174,22606057391.0
175,22605980459.0
176,22605609942.0
177,22605037265.0
178,22604610636.0
179,22604535073.0
180,22604497385.0
181,22604465995.0
182,22603662779.0
183,22603208818.0
184,22602099921.0
185,22601895015.0
186,22601807136.0
187,22601330657.0
188,22601201233.0
189,22600923191.0
190,22600521601.0
191,22600239322.0
192,22600162015.0
193,22599911029.0
194,22599678384.0
195,22599234272.0
196,22599178667.0
197,22598761150.0
198,22598438024.0
199,22598286794.0
200,22598227960.0
201,22598188787.0
202,22598047012.0
203,22596960856.0
204,22596839928.0
205,22596775878.0
206,22596280820.0
207,22595860908.0
208,22595856165.0
209,22595101249.0
210,22594805774.0
211,22594208713.0
212,22593091108.0
213,22593026092.0
214,22592981503.0
215,22592865405.0
216,22592729018.0
217,22592308973.0
218,22591676792.0
219,22591406820.0
220,22589868328.0
221,22589601312.0
222,22589340317.0
223,22589077031.0
224,22589039197.0
225,22588674276.0
226,22587591097.0
227,22587411755.0
228,22586869646.0
229,22586273864.0
230,22586241299.0
231,22586214235.0
232,22586103370.0
233,22585625059.0
234,22585082697.0
235,22584617594.0
236,22584139761.0
237,22584113715.0
238,22583803641.0
239,22583745440.0
240,22583066442.0
241,22583049320.0
242,22582739945.0
243,22582533674.0
244,22582371980.0
245,22582160569.0
246,22581799183.0
247,22581726113.0
248,22581395682.0
249,22581300109.0
250,22581148999.0
251,22581090461.0
252,22580797691.0
253,22580695402.0
254,22580674658.0
255,22580561951.0
256,22580166161.0
257,22579723629.0
258,22579633540.0
259,22579303866.0
260,22578965320.0
261,22578917384.0
262,22578201617.0
263,22577970070.0
264,22577642613.0
265,22577569220.0
266,22577544309.0
267,22577421489.0
268,22577373863.0
269,22577102163.0
270,22576983462.0
271,22576437836.0
272,22576305713.0
273,22575801248.0
274,22575746014.0
275,22575595781.0
276,22575562064.0
277,22575537796.0
278,22575359437.0
279,22575142014.0
280,22573588180.0
281,22573278764.0
282,22572159392.0
283,22571429006.0
284,22571063028.0
285,22570556034.0
286,22570329138.0
287,22570215959.0
288,22570173434.0
289,22570153090.0
290,22569274291.0
291,22569197449.0
292,22568655779.0
293,22568299845.0
294,22568289375.0
295,22567921997.0
296,22567713308.0
297,22566321262.0
298,22565347083.0
299,22564980679.0
300,22564884897.0
301,22564077158.0
302,22563847031.0
303,22563724796.0
304,22563626432.0
305,22563388607.0
306,22563288131.0
307,22563086393.0
308,22562825092.0
309,22562350595.0
310,22562263972.0
311,22562009714.0
312,22561931055.0
313,22561922946.0
314,22561810690.0
315,22561713245.0
316,22561579208.0
317,22561466770.0
318,22561255441.0
319,22560919203.0
320,22560876163.0
321,22560611526.0
322,22560515201.0
323,22560459356.0
324,22560434113.0
325,22560303591.0
326,22560056009.0
327,22559916553.0
328,22559651528.0
329,22559617330.0
330,22559364475.0
331,22559278497.0
332,22559061719.0
333,22558799685.0
334,22558519343.0
335,22558462628.0
336,22558369175.0
337,22558347655.0
338,22558330571.0
339,22557967587.0
340,22556696183.0
341,22556560290.0
342,22555906182.0
343,22555649025.0
344,22555417072.0
345,22555194354.0
346,22554663582.0
347,22554464801.0
348,22553825805.0
349,22552819908.0
350,22552707540.0
351,22552403574.0
352,22552323564.0
353,22552295862.0
354,22551561383.0
355,22551419404.0
356,22551341764.0
357,22550531494.0
358,22550493325.0
359,22550487110.0
360,22550324544.0
361,22549987826.0
362,22549575234.0
363,22549555497.0
364,22549447091.0
365,22549383436.0
366,22548252885.0
367,22548224262.0
368,22547957902.0
369,22547822529.0
370,22547646892.0
371,22547634202.0
372,22547467726.0
373,22547439761.0
374,22547098078.0
375,22547003269.0
376,22546690814.0
377,22546449457.0
378,22546368164.0
379,22546091584.0
380,22546041516.0
381,22545872613.0
382,22545620050.0
383,22545512219.0
384,22545404913.0
385,22545347604.0
386,22545344720.0
387,22545096043.0
388,22545067034.0
389,22544962835.0
390,22544900283.0
391,22544829267.0
392,22544645965.0
393,22544487150.0
394,22544260700.0
395,22544044317.0
396,22544000985.0
397,22543899554.0
398,22543744100.0
399,22543682108.0
400,22543274723.0
401,22543217619.0
402,22543193895.0
403,22542536564.0
404,22542510153.0
405,22542435854.0
406,22542341950.0
407,22542307819.0
408,22542236765.0
409,22540683131.0
410,22540658730.0
411,22540424934.0
412,22540168518.0
