,id,author_id,like_count,quote_count,reply_count,retweet_count,referenced_tweet_id,referenced_tweet_type,text
0,660603542449750016,488867199,0,0,0,4,660545472990310400,retweeted,"RT @ZuZu_Cartoons: I AM SHINY AND CHROME FOR HALLOWEEN! 

#warboy #madmax #madmaxfuryroad #halloween #valkoween… https://t.co/CVK6QYq0yn"
1,660595041124020224,3221255408,0,0,0,0,,,I'm coming for you #gastown. #immortanjoe #halloween #cosplay #madmax #furyroad #furiosa #madmaxfuryroad https://t.co/UubpBOTax7
2,660592823172014080,147145367,0,0,1,0,,,"Well, I'll never get those two hours back. FML.

#MadMaxFuryRoad https://t.co/tNE9HNBK0b"
3,660590957113552896,333046418,4,0,0,0,,,So...did anyone cut their arm off for an authentic Furiosa costume? #MadMaxFuryRoad
4,660586260268982272,3059608689,2,0,0,0,,,"It was hard to know who was more crazy, me or everyone else #MadMaxFuryRoad #furiosa @MadMaxMovie @MadMaxMovieUK https://t.co/cEGOkm3vR9"
5,660582189856391168,3149864313,0,0,0,4,660545472990310400,retweeted,"RT @ZuZu_Cartoons: I AM SHINY AND CHROME FOR HALLOWEEN! 

#warboy #madmax #madmaxfuryroad #halloween #valkoween… https://t.co/CVK6QYq0yn"
6,660581929419313152,2980228780,0,0,0,0,,,Doof Warrior Vs ... https://t.co/vvctk3zqd7 #ComaTheDoofWarrior #MadMax #MadMaxFuryRoad #ScottPilgrim ... https://t.co/Vv8oF0EkvI
7,660576052473782272,15824157,0,0,0,0,,,"#MadMaxFuryRoad was of course a different experience on the cinema screen, but it definitely didn't disappoint on BluRay."
8,660575516089581568,20681561,3,0,3,0,,,ALL HAIL IMMORTAN JOE! #halloween #madmaxfuryroad https://t.co/UJgvGLSOfv https://t.co/LLKqD2ysME
9,660575033035776000,15235284,0,0,0,0,,,Happy Halloween! #halloween2015 #halloweencostume #MadMaxFuryRoad https://t.co/4hRN50JF5u
10,660574302111178752,389643944,0,0,0,0,,,Mad Max Fury Road : Furiosa &amp; Max #madmaxfuryroad #furiosa #bloodbag… https://t.co/FI8wjCjRtC
11,660573317120815104,320521974,0,0,0,0,,,📷 Let’s build an arm. #lastminutebuilds #costumes #Furiosa #madmaxfuryroad #happyhalloween https://t.co/qECT34wQwc
12,660571626916995072,1360528344,0,0,0,0,,,Lots of love for #MadMaxFuryRoad at #LegionOfLeia panel. We all want to be Furiosa. #comikaze
13,660569763584675841,26147434,5,0,2,0,,,"#HappyHalloween everybody! Wishing all tons of treats - and maybe a good trick of two! Regards, #MadMaxFuryRoad https://t.co/FlkAB5mI7b"
14,660568459697344514,370372643,0,0,0,0,,,The #doofwarrior eats some #luckycharms 💀 #madmax #Cosplay #madmaxfuryroad https://t.co/i7uwwPxQeH
15,660567101803905024,40816683,0,0,0,0,,,"So Mad.

#madmaxfuryroad https://t.co/xhFDDHDfsw"
16,660566876016119808,1465854864,0,0,0,0,,,"Mad Max my version ;) 
#madmaxfuryroad https://t.co/0ZQVB8QVRk"
17,660564747029454849,387361699,0,0,0,0,,,WITNESS ME! #halloween #madmaxfuryroad #madmax #warboy #selfie https://t.co/J6J859a6Nw
18,660559019615100928,40298899,0,0,0,0,,,We are not things. #furiosa #madmaxfuryroad #halloween https://t.co/UECh1Bk0IS
19,660557687063728129,243893964,0,0,0,0,,,A pumpkin is basically a giant sticky lino. #madmaxfuryroad #Halloween 🎃 🎃 🎃 https://t.co/7xATJ5i2Rt
20,660556429061988353,370372643,0,0,0,0,,,Wakin up as the #doofwarrior from #madmaxfuryroad happy #Halloween everyone.  💀 #Cosplay #madmax #worbla https://t.co/DSF5dfbR5o
21,660555987166740480,17206817,0,0,0,0,,,booshbamf wins Halloween. #furiosa #madmaxfuryroad #halloween https://t.co/hlPo8vR4pq
22,660547964457254912,814622438,0,0,0,0,,,"""O'Day What A Lovely Day!!"" #Art #Expression #Cosplay #MadMaxFuryRoad #MadMax #Halloween #MonsterMash… https://t.co/MnK2WvjlhC"
