,Unnamed: 0,id,author_id,like_count,quote_count,reply_count,retweet_count,referenced_tweet_id,referenced_tweet_type,text
0,0,593920526848040960,38724901,0,0,0,0,,,I despise remakes but this looks good. Like really good. Maybe it's all due 2 #CharlizeTheron. #MadMaxFuryRoad @ http://t.co/yNtbGedKVG
1,1,593916899953483778,3178049305,0,0,0,0,,,Free advance screening. Yay! #MadMax #MadMaxFuryRoad http://t.co/WXeVmxcW0H
2,2,593914327993753601,349451389,0,0,0,0,,,#MadMaxFuryRoad will be big
3,3,593909894702477312,2290493462,1,0,0,0,,,"In this wasteland, I am the one who runs from both the living and the dead.
#MadMaxFuryRoad http://t.co/Pw1cgViR4t"
4,4,593908364482113536,18543187,2,0,0,1,,,He is coming!!! #madmaxfuryroad #madmax #toecutter #awesome #movies #cantwait #keepitdark… https://t.co/q0z2CqMnnY
5,5,593907633087750145,1909690658,0,0,0,0,,,Crazy cars and a badass Charlize Theron in the new @MadMaxMovie : Fury Road ! https://t.co/0nGdCKZzu4 #MadMaxFuryRoad
6,6,593902254622580738,14452209,0,0,0,0,,,"Boom. Boom. BOOM. 
#MadMaxFuryRoad

https://t.co/2gfhIZIAHB"
7,7,593897430778806272,332625526,0,0,0,0,,,The previews for #MadMaxFuryRoad don't entice me to want to go see the movie. #SorryNotSorry
8,8,593891867835654146,275083663,0,0,0,5,5.937844985102459e+17,retweeted,"RT @needledesign: Heres my @MadMaxMovieUK @MadMaxMovie @PosterPosse piece. #MadMaxFuryRoad http://t.co/JN2xBYiSjG"""
9,9,593891284575789056,195982805,0,0,0,4,5.937592058168074e+17,retweeted,RT @EntBuddha: The #Cars of 'Mad Max: Fury Road' - http://t.co/sW7hvaqEvH #MadMaxFuryRoad #MovieStills http://t.co/nyggTjYPHN
10,10,593890881490423808,34788238,0,0,0,0,,,Can't wait to see #MadMaxFuryRoad! 📺💻
11,11,593890668793241600,85030560,0,0,0,0,5.934475545298944e+17,quoted,"The money I would've PAID to act on this project. My lord, George Miller is the man. #MadMaxFuryRoad  https://t.co/7Ce7KWJAdV"
12,12,593887116888842240,434062375,0,0,1,0,,,I tried to resist but no more... Final trailer for #MadMaxFuryRoad and oh my.... https://t.co/6bbOTGocqa
13,13,593886600477614080,224579388,0,0,0,0,,,#MadMaxFuryRoad #ImmortanJoe #mask SFXmakeup #makeup #halloweenmakeup #cosplay http://t.co/hHTdU9fNkQ
14,14,593886378909274112,21906055,0,0,0,0,,,"""You're not slumming in action. You're using a language that's impossible in any other medium."" - #GeorgeMiller #MadMaxFuryRoad"
15,15,593885434154987521,224579388,0,0,0,0,,,#MADMAX inspired mask #IMMORTANJOE #MADMAXfuryroad #SFXmakeup #makeup #halloweenmakeup #cosplay  http://t.co/C4FFrQZCX9
16,16,593884125783674880,35918787,0,0,0,10,5.93833527818326e+17,retweeted,"RT @AmyKinLA: Two weeks out, #PitchPerfect2 is tracking way ahead of #MadMaxFuryRoad. Could hit $50 million!"
17,17,593883570386505728,182293054,0,0,0,0,,,Nice editing tidbits in this @storify summary of #madmaxfuryroad preview + Q&amp;A RT @RachaelPriorMBE: https://t.co/iJmE66L8Rd
18,18,593883539201863680,1112453804,0,0,0,14,5.93125055732781e+17,retweeted,RT @HitFix: Charlize Theron is the badass we need in the final #MadMaxFuryRoad trailer http://t.co/QUMpC7u1MG http://t.co/CaWghlODVF
19,19,593882644724715520,2958112328,0,0,0,0,,,Determined to save up for #MadMax #MadMaxFuryRoad @baztemple @Urbangoddessapp
20,20,593882257435152384,1031576132,0,0,0,2,5.938430567611146e+17,retweeted,"RT @TrailersFromHel: TFH Guru @edgarwright, still shaking from having just seen the explosive #MadMaxFuryRoad, poses with George Miller! ht…"
21,21,593881128169246723,384896860,0,0,0,1,5.938006087103365e+17,retweeted,RT @jumpcutjakob: Tomorrow: Catch my #MadMaxFuryRoad preview at http://t.co/yUoCNliYjC http://t.co/VrxXa6Gluz
22,22,593876123416711168,789569244,0,0,0,0,,,"My World Is Fire &amp; Blood. What A Day, What A Lovely Day! 15 Days Until Redemption. #MadMax #FuryRoad #MadMaxFuryRoad http://t.co/GAJTPMkkqK"
23,23,593875085137674241,2796696729,0,0,0,2,5.934081399213343e+17,retweeted,RT @TeddyWilson: new #MadMaxFuryRoad trailer is friggin fantastic! WHAT A LOVELY DAY!!  https://t.co/jkJvG4XNdU @MadMaxMovie
24,24,593874562598641664,40744371,0,0,0,10,5.93833527818326e+17,retweeted,"RT @AmyKinLA: Two weeks out, #PitchPerfect2 is tracking way ahead of #MadMaxFuryRoad. Could hit $50 million!"
25,25,593873528740413440,599453711,0,0,0,5,5.937844985102459e+17,retweeted,"RT @needledesign: Heres my @MadMaxMovieUK @MadMaxMovie @PosterPosse piece. #MadMaxFuryRoad http://t.co/JN2xBYiSjG"""
26,26,593871589093015553,1567199750,0,0,0,5,5.937844985102459e+17,retweeted,"RT @needledesign: Heres my @MadMaxMovieUK @MadMaxMovie @PosterPosse piece. #MadMaxFuryRoad http://t.co/JN2xBYiSjG"""
27,27,593871496872865792,2979169120,0,0,0,0,,,Watch the latest #MadMaxFuryRoad trailer here http://t.co/yjIAwLhoAi
28,28,593869382742253568,3151634167,0,0,0,0,5.934475545298944e+17,quoted,"If you haven't seen the latest trailer, go on and get this up in ya eyeballs. #MadMaxFuryRoad #whorunbartertown? https://t.co/mdLPnagHWq"
29,29,593867881936486400,98681867,0,0,0,0,,,Looking very forward to #MadMaxFuryRoad on our #Magnum Nacht van het Palmares ! http://t.co/PNt6L6Y464 #stuffwedo
30,30,593865879798054912,854422572,0,0,0,0,,,"Somewhere between Cult Art Film, Action Movie &amp; pure Ballet lies the amazing brain of #GeorgeMiller #MadMaxFuryRoad  https://t.co/h7xfzkLMrq"
31,31,593865610490023936,1594139426,0,0,0,0,,,The restraining order &amp; very public feud b/w #TomHardy &amp; #CharlizeTheron may be enough to keep some people away from #MadMaxFuryRoad.
32,32,593864375779328000,26454788,0,0,0,10,5.938429579057316e+17,retweeted,"RT @Daily_Star: #TomHardy is terrifying in first clip from #KrayTwins film #Legend as well as #MadMaxFuryRoad
http://t.co/WZV1kFegy0 http:/…"
33,33,593860543619923971,2264306535,0,0,0,10,5.938429579057316e+17,retweeted,"RT @Daily_Star: #TomHardy is terrifying in first clip from #KrayTwins film #Legend as well as #MadMaxFuryRoad
http://t.co/WZV1kFegy0 http:/…"
34,34,593856990843043840,77460986,0,0,0,1,5.938568971214397e+17,retweeted,"RT @MyMovieReels: So if we put together all of the #MadMaxFuryRoad trailers together, we pretty much have the movie sorted! *sarcastic twee…"
35,35,593856897121439744,872386662,1,0,0,1,,,"So if we put together all of the #MadMaxFuryRoad trailers together, we pretty much have the movie sorted! *sarcastic tweet*"
36,36,593856677369131008,90254578,0,0,0,0,,,"The 'Mad Max' game fulfills our dreams, takes us back to Thunderdome #MadMaxFuryRoad http://t.co/k4X0FnXikK via @mashable"
37,37,593856429112438784,151771285,0,0,0,0,,,#Movie #MadMaxFuryRoad Mad Max: Fury Road - Upcoming Thriller Movie: George Miller's Mad Max: Fury Road (2015) is… http://t.co/0XFAtqaGOe
38,38,593856387194572800,317425672,0,0,0,0,,,#MadMaxFuryRoad - Upcoming Thriller #Movie: George Miller's Mad Max: Fury Road (2015) is coming along nicely and… http://t.co/DHJfZkOrEr
39,39,593855298735079424,1387060718,0,0,0,0,,,"Seeing Mad Max posters and billboards across Leicester City centre, awesome #MadMaxFuryRoad"
40,40,593854848753369088,92241137,0,0,0,0,,,The #films of George Miller #madmaxfuryroad #madmax #furyroad #georgemiller #tomhardy #charlizetheron https://t.co/KzVPdVBWRL
41,41,593852638309003266,1286728598,0,0,0,0,,,"Not sure which I'm more excited to see #AvengersAgeOfUltron or #MadMaxFuryRoad, guess I should be happy I have both to go see."
42,42,593851098441461760,19666861,4,0,2,0,,,"An honor to geek out w/ George Miller, Tom Hardy, Charlize Theron &amp; Nicholas Hoult! 

I'll post my #MadMaxFuryRoad intrvus soon! #NerdTears"
43,43,593847679253381120,1166670696,0,0,0,10,5.938429579057316e+17,retweeted,"RT @Daily_Star: #TomHardy is terrifying in first clip from #KrayTwins film #Legend as well as #MadMaxFuryRoad
http://t.co/WZV1kFegy0 http:/…"
44,44,593846138131779584,2701113044,1,0,0,0,,,Awesome #featurette on #MadMaxFuryRoad from @Fandango http://t.co/9UHZhxCivD
