,id,author_id,like_count,quote_count,reply_count,retweet_count,referenced_tweet_id,referenced_tweet_type,text
0,682711056842620928,1634376560,0,0,0,0,,,"Director George Miller’s Long and Winding Journey Making #MadMaxFuryRoad:
https://t.co/2e7omqZm7K

#MadMax #directing @MadMaxMovieUK @movies"
1,682709212498128896,46487844,0,0,0,0,,,Awwww yeah 😎 #MadMaxFuryRoad https://t.co/cKkh0JNAqD
2,682707292572131328,111253236,0,0,0,0,,,"So there were a lot of great films this year, but honestly nothing is even close to #MadMaxFuryRoad"
3,682706821346267137,2289982676,0,0,0,0,,,2015 #Movie Round Up #Podcast. https://t.co/oWPJ8UGBdV #StarWarsTheForceAwakens #MadMaxFuryRoad #ExMachina https://t.co/nUp9sTFHjO
4,682704596180058113,1962994226,0,0,0,0,,,"Top 5 fav films of 2015 #MadMaxFuryRoad #Room #StarWars #InsideOut #TheMovieParadise
https://t.co/mKTf5CRdri https://t.co/b4psuF9TFQ"
5,682704122869452800,71154301,0,0,0,33,682553171143606274,retweeted,"RT @aMrazing: My Top 7 movies of 2015:
#StarWars #TheForceAwakens
#MadMaxFuryRoad
#TheMartian
#Sicario
#InsideOut
#Legend
#JurrasicWorld 👌🏻"
6,682702167095009282,2758653378,1,0,0,0,,,"I am the man who grabs the sun, riding to 2016! #2016 #HappyNewYear  #MadMaxFuryRoad"
7,682700873332600834,104502051,0,0,0,0,,,I don't how you don't love #TheForceAwakens and some people don't get how I didn't like #MadMaxFuryRoad We all have different tastes.
8,682699781039341568,27432997,2,0,0,0,,,#1 #MadMaxFuryRoad-who saw this 1 coming? A fem themed action flick w/drugged up albinos&amp;Visuals beyond compare My eyes are still recovering
9,682698272213970944,19599327,0,0,1,0,,,"Don't tell anyone, but I liked #JurassicWorld and even #SanAndreas way more than #MadMaxFuryRoad and #StarWarsTheForceAwakens."
10,682696037278957570,4615061892,0,0,0,0,,,"Also a shout out to #MadMaxFuryRoad which wasn't my favourite of 2015, but came a damn sight closer that I thought it would."
11,682692958378930177,2635590389,0,0,0,0,,,Bout to spend my #HappyNewYear w #MadMaxFuryRoad and @MSU_Football Go Spartans!
12,682691167901892608,89961549,0,0,0,0,,,2) of my #fav2015films is the return to greatness for Mad Max with #MadMaxFuryRoad https://t.co/AoMk5aNDLu
13,682689320852021249,1708273614,0,0,0,0,,,LET THE MADNESS BEGIN! #MadMax #MadMaxFuryRoad #myfirstbluray https://t.co/ozfQcdrdbJ
14,682687103184932866,14940349,0,0,0,1,682686807608143872,retweeted,"RT @alyssadeitsch: TOP 10 FILMS OF 2015: https://t.co/ZVP2oz9cWq

Not in this list: #MadMaxFuryRoad &amp; #StarWarsTheForceAwakens @forresthart…"
15,682686807608143872,74342145,3,0,2,1,,,"TOP 10 FILMS OF 2015: https://t.co/ZVP2oz9cWq

Not in this list: #MadMaxFuryRoad &amp; #StarWarsTheForceAwakens @forresthartman @ActionNewsNow"
16,682686578041466881,3227992241,0,0,0,0,,,"Hands down #MadMaxFuryRoad is my best film of 2015, tight between #StarWars but it just edges on action!"
17,682683099201683456,14605625,0,0,0,0,,,Thrilled to see #Creed and #MadMaxFuryRoad top so many film Best Of lists!
18,682683095754108929,29412015,0,0,0,0,,,Ah they're off again. #MadMaxFuryRoad
19,682682981681623040,29412015,1,0,0,0,,,They've just stopped for some plot. #MadMaxFuryRoad
20,682676215023456256,107858448,0,0,0,1,682672329604771840,retweeted,RT @FranchiseFred: #FranchiseFred's Top 12 Franchise Installments of 2015 @TheNerdReport: https://t.co/nlQejkjS8M #MadMaxFuryRoad @creedmov…
21,682674373187244033,214065871,0,0,0,0,,,"LET THEM UP! LET THEM UP! LET THEM UP! LET THEM UP! LET THEM UP! LET THEM UP! LET THEM UP!
Qu'est-ce que c'est bon quoi !
#MadMaxFuryRoad"
22,682672329604771840,3303632718,0,0,0,1,,,#FranchiseFred's Top 12 Franchise Installments of 2015 @TheNerdReport: https://t.co/nlQejkjS8M #MadMaxFuryRoad @creedmovie #Furious7 #MMXXL
23,682671830126215168,2550975218,0,0,0,0,,,"My personal top 5 movies of 2015:
5. #ExMachina
4. #TheMartian
3. #TheForceAwakens
2. #InsideOut
1. #MadMaxFuryRoad"
24,682667235853246465,188095800,0,0,0,1,639910234283245573,retweeted,RT @MEdeHaas: Friendly reminder that the creator of THIS also made Happy Feet and Babe Pig in the City #MadMaxFuryRoad http://t.co/7n6tqQL4…
25,682665748096004096,3080203636,0,0,0,0,,,Interrupted #westwing fest for #MadMaxFuryRoad Because that isn't incongruous.
26,682665237141585920,2741200161,1,0,1,0,682665090936471552,replied_to,"@TWolff123 #Top10CharactersOf2015 
3) Furiosa from #MadMaxFuryRoad #MadMax https://t.co/mXAdfbTU64"
