,Unnamed: 0,id,author_id,like_count,quote_count,reply_count,retweet_count,referenced_tweet_id,referenced_tweet_type,text
0,0,5.614870594002739e+17,108369290.0,0.0,0.0,0.0,0.0,,,Tom Hardy's gonna have a pretty good year by the looks of #Child44 and #MadMaxFuryRoad
1,1,5.613343035738194e+17,1872354602.0,0.0,0.0,0.0,2.0,5.6132983073028506e+17,retweeted,"RT @BonBonfaboo: Excited for several #MoviesIn2015 #MadMaxFuryRoad #AvengersAgeOfUltron top two 
@linnieloowho @HorrorHoneys http://t.co/f6…"
2,2,5.613299891239854e+17,637321939.0,0.0,0.0,0.0,2.0,5.6132983073028506e+17,retweeted,"RT @BonBonfaboo: Excited for several #MoviesIn2015 #MadMaxFuryRoad #AvengersAgeOfUltron top two 
@linnieloowho @HorrorHoneys http://t.co/f6…"
3,3,5.6132983073028506e+17,343621655.0,3.0,0.0,0.0,2.0,5.613061033805824e+17,replied_to,"Excited for several #MoviesIn2015 #MadMaxFuryRoad #AvengersAgeOfUltron top two 
@linnieloowho @HorrorHoneys http://t.co/f6Zc4pXQFr"
4,4,5.611723601713889e+17,394218248.0,1.0,0.0,0.0,0.0,,,"Can't fucking wait for the new Mad Max movie...
 #MadMaxFuryRoad"
5,5,5.6092069688981504e+17,2786342412.0,1.0,0.0,0.0,0.0,,,Does any #TomHardy fan (still) care about #SuicideSquad when u've got #Child44 #MadMaxFuryRoad #Legend and #TheRevenant ? LOL
6,6,5.6088662425993216e+17,156256931.0,0.0,0.0,0.0,0.0,,,The Water Wars #MadMaxFuryRoad
7,7,5.608564590772347e+17,2484030892.0,1.0,0.0,0.0,0.0,,,Another #remake! could Tom hardy play Mad Max? #MadMaxFuryRoad #madmax #tomhardy @MovieEinstein @Imaxtt http://t.co/0pJrAVfRNu
8,8,5.608348446627144e+17,1345535816.0,0.0,0.0,0.0,0.0,,,"""@warnerbrosfr: #MadMaxFuryRoad - Une question pour Charlize Theron ou Nicholas Hoult ? =&gt; http://t.co/2SseT71OZT http://t.co/5g1nMKe690"""
9,9,5.608292433413038e+17,25774388.0,1.0,0.0,0.0,0.0,,,Top 10 Most Anticipated Movies of 2015? You bet #MadMaxFuryRoad is on it: http://t.co/jzVl3NUqaa http://t.co/rQStfoiZK5
10,10,5.608225027256607e+17,75175434.0,0.0,0.0,0.0,0.0,,,"#IKnewTheRelathionshipWasOverWhen - at the movies, I almost peed during #MadMaxFuryRoad trailer,  and she gave me that look ""really?"""
11,11,5.607758928387891e+17,186109562.0,0.0,0.0,0.0,208.0,5.4279712453075354e+17,retweeted,RT @CharlizeAfrica: Are you ready for this?? The new #MadMaxFuryRoad trailer is here! http://t.co/x08W9jl10Z @MadMaxMovie is coming...soon …
12,12,5.6067483855816704e+17,271663079.0,1.0,0.0,0.0,0.0,,,Join us as we watch the trailers for #MadMaxFuryRoad #DragonBlade and #Ant-Man. #comingattractions #asslesschaps http://t.co/Va8bXDdCil
13,13,5.606407856964403e+17,1549212204.0,0.0,0.0,0.0,208.0,5.4279712453075354e+17,retweeted,RT @CharlizeAfrica: Are you ready for this?? The new #MadMaxFuryRoad trailer is here! http://t.co/x08W9jl10Z @MadMaxMovie is coming...soon …
14,14,5.603351858380882e+17,28636315.0,0.0,0.0,0.0,0.0,,,So when is the new Mad Max film release date? #MadMaxFuryRoad
15,15,5.6029213976744346e+17,2815973686.0,0.0,0.0,0.0,208.0,5.4279712453075354e+17,retweeted,RT @CharlizeAfrica: Are you ready for this?? The new #MadMaxFuryRoad trailer is here! http://t.co/x08W9jl10Z @MadMaxMovie is coming...soon …
16,16,5.602604313954345e+17,405366814.0,0.0,0.0,0.0,0.0,,,I am counting down to #MadMaxFuryRoad using Movie Hype for iPhone. (w/ 1162 others) @flickdirect http://t.co/oOJ4aWhDI8
17,17,5.602063492385505e+17,1204241384.0,1.0,0.0,0.0,0.0,,,Mad Max: Fury Road - Comic-Con First Look [HD] can't wait to see this film. #MADMAXFURYROAD #TOMHARDY#EXCITED 👍😎 http://t.co/9argSuxsR7
18,18,5.601836373843681e+17,177339079.0,0.0,0.0,0.0,2.0,5.601498468046766e+17,retweeted,"RT @Starstruck_Auto: AVAILABLE NOW !!

MAD MAX presentation signed by British Actor TOM HARDY

DM to purchase 

#madmaxfuryroad #tomhardy h…"
19,19,5.601550811954176e+17,1401923089.0,0.0,0.0,0.0,2.0,5.601498468046766e+17,retweeted,"RT @Starstruck_Auto: AVAILABLE NOW !!

MAD MAX presentation signed by British Actor TOM HARDY

DM to purchase 

#madmaxfuryroad #tomhardy h…"
20,20,5.601498468046766e+17,462389810.0,1.0,0.0,2.0,2.0,,,"AVAILABLE NOW !!

MAD MAX presentation signed by British Actor TOM HARDY

DM to purchase 

#madmaxfuryroad #tomhardy http://t.co/7dPthGzFeh"
21,0,5.718024107351245e+17,87109754.0,0.0,0.0,0.0,22.0,5.685019729885348e+17,retweeted,"RT @thebuzzworthyco: Massive #drought predicted by scientists may make the US #southwest look like #MadMaxFuryRoad 
http://t.co/g5vSUMbZAy …"
22,1,5.717039579589919e+17,2952626036.0,0.0,0.0,0.0,1.0,5.691953195707351e+17,retweeted,RT @JalalNoir: New #MadMaxFuryRoad' #Trailer Blows Up Everything in Sight @Jamal_Anwahi @ec956eb223a540b  https://t.co/0eNBmM6SwC
23,2,5.716246654052475e+17,2829413486.0,1.0,0.0,0.0,0.0,,,"Get #MadMaxFuryRoad #LeatherJacket with #FreeShippingWorldwide
Click Here http://t.co/3EP8OKfKiG
#MensFashion #biker http://t.co/0pJutWxnxQ"
