,id
0,737794466115903488
1,737748623686008832
2,737747405953761280
3,737736461739536384
4,737735761743745024
5,737712607314878466
6,737695608358731777
7,737678007771402241
8,737628984842715136
9,737594693278564353
10,737580303787511808
11,737531688381599745
12,737530527582851075
13,737450380636868608
14,737443558215589889
15,737429568034725888
16,737400092781641733
17,737391441291403265
18,737385666842112001
19,737354776195829766
20,737341985078542336
21,737316670029451264
22,737312946209103872
23,737290267330514944
24,737287600789032960
25,737283189497008128
26,737280106842972160
27,737266377434771456
28,737259678657347584
29,737255720496730112
30,737245677353349121
31,737198019787919360
32,737166713049866240
33,737160187161743360
34,737100637024948224
35,737081246380003328
36,737076844369842176
37,737052001301827584
38,737045679881609216
39,737005880747692034
40,736989816412360704
41,736984917372866560
42,736974598181261312
43,736970566721110018
44,736970546357907456
45,736970540854824960
46,736970516754534401
47,736970500338024449
48,736970497267761152
49,736954972957515776
50,736953654507229184
51,736944711504564226
52,736942536330235904
53,736941617068843008
54,736920767825317888
55,736885121131905025
56,736881329535635456
57,736855533861392384
58,736832246330589184
59,736723511956393984
60,736700563337814020
61,736699437171539968
62,736694638745030659
63,736684981506985984
64,736630894459539458
65,736627342370447360
66,736563045384761344
67,736558384162451456
68,736556584801869825
69,736553618443251712
70,736551752804278272
71,736550815410868224
72,736550773912272897
73,736550704609910784
74,736550211556904960
75,736550158607863808
76,736528697553981440
77,736482932517281792
78,736472786718318592
79,736443082934194180
80,736438188965801984
81,736437849105408000
82,736403822151503872
83,736380276750721024
84,736366369680334848
85,736359568217776130
86,736359056416362501
87,736358291022848000
88,736357464212398080
89,736356969674645504
90,736356128372719617
91,736355860146851841
92,736354371273822209
93,736354318958403584
94,736353514083995648
95,736352036489297920
96,736351826308534273
97,736350773425115136
98,736350750486495232
99,736350719918415873
100,736350038591307776
101,736288237660950528
102,736287956462272512
103,736258291714654209
104,736255286789459972
105,736253844821282816
106,736203487726338048
107,736180210526236673
108,736180209435693056
109,736089635453952002
110,736077512497762306
111,736032699979173888
112,736022875828690944
113,736018602017558528
114,736018406898434052
115,736018200991670272
116,736018070049804289
117,736013961011843072
118,735986639491588096
119,735966030909018112
120,735965123622375426
121,735960896959184901
122,735955014322130944
123,735953540464533505
124,735951169495826433
125,735950822433906688
126,735944885170278408
127,735944546555723776
128,735943817833107456
129,735943736375562240
130,735942008179548161
131,735887103381233664
132,735880163754381312
133,735878216389300228
134,735871522267648000
135,735869921272291329
136,735868248596549632
137,735863447385198593
138,735824968869675008
139,735796690096140288
140,735669134667616256
141,735666803678945280
142,735662083434389504
143,735652158176124929
144,735630293122572288
145,735549466468442113
