,Unnamed: 0,id,author_id,like_count,quote_count,reply_count,retweet_count,referenced_tweet_id,referenced_tweet_type,text
0,0,748666031464275968,19465358,4,0,0,0,,,Sounds like the #MadMaxFuryRoad black and white cut is finally hitting blu this year. That is great news! I've been looking forward to this.
1,1,748662555082694656,3370169638,0,0,0,1,7.486586851619021e+17,retweeted,"RT @flixnut1: A b&amp;w version of #MadMaxFuryRoad?! Yes, please! #scifi #movies 
https://t.co/kLsWBAx43h"
2,2,748659484894048257,468919349,0,0,0,0,,,#MadMaxFuryRoad is still mesmerizing. Hands down the best film of last year. Thank you #GeorgeMiller
3,3,748658685161902080,186856287,1,0,0,1,7.486349713430323e+17,quoted,"A b&amp;w version of #MadMaxFuryRoad?! Yes, please! #scifi #movies 
https://t.co/kLsWBAx43h"
4,4,748655916409462785,269926686,0,0,0,0,,,#madmaxfuryroad #madmax That Black-and-White Version of Mad Max: Fury Road Is Finally Getting… https://t.co/UPBlvzBOPP @gizmodo #news
5,5,748655654143942656,715179107865141248,0,0,0,0,,,That Black-and-White Version of Mad Max: Fury Road Is Finally Getting Released https://t.co/KsLwlhz19c #madmaxfuryroad #madmax
6,6,748651537203871744,41325764,0,0,0,2,7.486464503226778e+17,retweeted,RT @JillPantozzi: Did a German Amazon Listing Reveal the Black-and-White #MadMaxFuryRoad Is Near? https://t.co/YCQYnWKmN0 https://t.co/DHPa…
7,7,748651353258491904,16084074,0,0,0,2,7.486464503226778e+17,retweeted,RT @JillPantozzi: Did a German Amazon Listing Reveal the Black-and-White #MadMaxFuryRoad Is Near? https://t.co/YCQYnWKmN0 https://t.co/DHPa…
8,8,748649362373251072,156354387,0,0,0,0,,,That Black-and-White Version of Mad Max: Fury Road Is Finally Getting Released https://t.co/8PLpHQYxYn #madmaxfuryroad #madmax
9,9,748646450322677765,16894839,4,0,1,2,,,Did a German Amazon Listing Reveal the Black-and-White #MadMaxFuryRoad Is Near? https://t.co/YCQYnWKmN0 https://t.co/DHPa3gMcD5
10,10,748645129553084416,926306995,0,0,1,0,,,@SMFRecords Have you seen any of the stills from the black and white #MadMaxFuryRoad? 😍
11,11,748641868221546498,573259321,2,0,1,0,,,"“Oh, what a day. What a lovely day!”
#BlackAndWhiteAppreciationClub 
#MadMaxFuryRoad

https://t.co/UFco7Hr7cU"
12,12,748638384625582081,15652002,0,0,0,0,,,That black &amp; white version of #MadMaxFuryRoad is finally being released...in Germany https://t.co/ag89X21keL https://t.co/eaO64g8Ubz
13,13,748638017984700416,15652002,0,0,0,0,,,The black &amp; white version of #MadMaxFuryRoad is being released...in Germany. w
14,14,748620188229132288,67754122,2,0,0,0,,,"Somehow #MadMaxFuryRoad is even more beautiful in black &amp; white, it's like I've died and gone to Valhalla"
15,15,748600370549624833,90909437,0,0,0,0,,,No shade I would watch #MadMaxFuryRoad all over again in black &amp; white!!!
16,16,748589064819965952,50097522,0,0,0,0,,,"Would LOVE a big screen release of this!  #MadMaxFuryRoad #blackandwhite 

https://t.co/J7xJn83J29"
17,17,748587904708943872,3024326880,0,0,0,0,,,Design created on a @Ninja_CNC  #Wood #Lasercut #Makers #Makerspace #MadMaxFuryRoad #MadMax https://t.co/8MOl9tstDy
18,18,748584060893691904,602939651,0,0,0,0,,,WHAT A DAY !!! #MadMaxFuryRoad „Black and Chrome“ Edition (exklusiv bei @amazonDE) - https://t.co/dCdccLxrSV https://t.co/ENiVvpCaAi
19,19,748583039563796481,2461940148,3,1,0,0,,,This incredible #MadMaxFuryRoad poster by @JamesBousema is now framed and on my wall. My favorite poster of late https://t.co/PoL5hoUBas
20,20,748574525437186048,477148941,0,0,0,0,,,I didn't realize that Beach Blvd actually meant Fury Road. #madmaxfuryroad #cali #vacationtime https://t.co/ClGlndG0YA
21,21,748560598082949124,155946631,1,0,0,0,,,"What #MadMaxFuryRoad can teach us about #redemption: https://t.co/u9SkxSwoVp
#MMFR #MadMax #Christian"
22,22,748550875514298372,21017449,0,0,0,0,,,#MadMaxFuryRoad Goes B&amp;W https://t.co/kXxEMicUKm
23,23,748550274722242560,717405822263934981,0,0,0,0,7.48546123321602e+17,quoted,It's cool to see #MadMaxFuryRoad being released in with black and white think it will add a cool element to it https://t.co/BOHh8Yh9ML
24,24,748547110480584704,971715721,0,0,0,2,7.48546123321602e+17,retweeted,RT @wgtc_site: What A Lovely Day! #MadMaxFuryRoad Black And White Cut Is Coming - https://t.co/1aR9HOXgDL https://t.co/OePYJdFAQr
25,25,748546891034599428,2758556727,0,0,0,2,7.48546123321602e+17,retweeted,RT @wgtc_site: What A Lovely Day! #MadMaxFuryRoad Black And White Cut Is Coming - https://t.co/1aR9HOXgDL https://t.co/OePYJdFAQr
26,26,748546123321602048,160664621,1,3,0,2,,,What A Lovely Day! #MadMaxFuryRoad Black And White Cut Is Coming - https://t.co/1aR9HOXgDL https://t.co/OePYJdFAQr
27,27,748541738264952832,17157761,0,0,0,0,,,"I will double dip for the ""Black and Chrome"" edition of #MadMaxFuryRoad. Witness me!! https://t.co/iKWtwDsmWI"
28,28,748520708934893568,20751553,2,0,2,0,,,Funny WB/Miller decided to name the B&amp;W #MadMaxFuryRoad cut the same as that infamous fan edit https://t.co/Pdu1iDfZZ1 #BlackAndChrome
29,29,748513410594156544,4758155287,0,0,0,8,7.467659935952732e+17,retweeted,RT @scarynathan: On this month in 2015 Mad Max Fury Road had its Japanese premier in Tokyo #coma #doofwarrior #madmaxfuryroad #guitar https…
30,30,748499563061907457,3224901413,9,0,0,1,,,Short-notice forced vacation. MUST. ART. #mmfr #madmaxfuryroad #fanart https://t.co/hw3ql9uUol
31,31,748433474307055617,2980228780,0,0,0,0,,,Doof Warrior Vs ... https://t.co/vvctk3zqd7 #ComaTheDoofWarrior #MadMax #MadMaxFuryRoad #ScottPilgrim ... https://t.co/vweQzUgErr
32,32,748411379065946112,388261730,1,0,0,0,,,"— ‘Happy Birthday, Blagove..’
— ‘Ah, shut up already!’
#madmaxfuryroad #madmax #brutal #cosplay https://t.co/Aou7JQiMNe"
33,33,748407804478660608,31282804,0,0,0,0,,,tree-thing #MadMaxFuryRoad
34,34,748315174302429184,42047936,1,0,0,0,,,"I've seen some crazy cars &amp; trucks before, but not any like in the movie #MadMaxFuryRoad! https://t.co/AH508LyfuK"
35,35,748268557046251520,219278845,0,0,0,3,6.95145863333548e+17,retweeted,RT @iloura_vfx: The Toxic Storm sequence #MadMaxFuryRoad won a #VESAward for Outstanding FX Simulations.Read how we did it  https://t.co/qy…
36,36,748242411273412612,384221410,2,0,0,0,7.482334932812759e+17,quoted,Does #ToyStory3 count? or #MadMaxFuryRoad https://t.co/YMq6cE2G0J
37,37,748232740521259008,68573112,0,0,0,0,,,"Who killed the world? Also, who put all of those loopholes in my auto insurance policy? https://t.co/25YQ5ydZmi #52Sellout #MadMaxFuryRoad"
38,38,748215658400342016,531495846,0,0,0,0,,,Mad Max is my life right now! 😍 #MadMaxFuryRoad
39,39,748185596502253569,68573112,0,0,0,0,,,From this week’s #52sellout: insurance for the wasteland. #madmax #madmaxfuryroad https://t.co/DOpPQSSQFY
40,40,748163827208851456,2980228780,0,0,0,0,,,Immortan Joe's Guzzeline by ... https://t.co/vVjpzYV7VJ #ImmortanJoe #MadMax #MadMaxFuryRoad ... https://t.co/C7sDWrEkux
41,41,748137045663584256,4882400807,0,0,0,0,,,"Imperator Furiosa: ""You never gonna have a better chance.""

Max Rockatansky: ""At what?""

Imperator Furiosa: ""Redemption.""

#MadMaxFuryRoad"
42,42,748057165181575168,17221873,0,0,0,0,,,"Mental illness respectfully in a blockbuster: ""Here they come again, worming their way into the black matter of my brain..."" #MadMaxFuryRoad"
43,43,748046954781884417,744847046331375617,0,0,0,0,,,"“Where must we go...

we who wander this wasteland, in search of our better selves?"" 

#MadMaxFuryRoad #GeorgeMiller"
44,44,748003831255076864,2981362295,2,1,0,0,,,Got my sister to watch #MadMaxFuryRoad for the first time. 😂😍👑 https://t.co/Fr4rsTEhOA
45,45,748002722910183424,388261730,1,0,0,0,,,A bit of Max Madness. #madmaxfuryroad #cosplay https://t.co/PRDdk0KMH4
46,46,747993441930477573,462335273,0,0,0,0,,,I can't believe I just wasted that much time to watch #MadMaxFuryRoad omg worst movie ever
47,47,747981976628568064,2374643130,0,0,0,0,,,Immortan Joe #gore version  #MadMaxFuryRoad @zombiegraphic https://t.co/wWBaRGCoPF
48,48,747966166614806528,734538887234605056,2,0,0,0,,,I AM AWAITED IN THE HALLS OF THE CONTAINMENT UNIT #ghostbusters #madmax #madmaxfuryroad #ecto1… https://t.co/Do7aJ3BDyP
49,49,747963325946929152,1074257725,1,0,0,0,,,"the dudes on those stilt things in #MadMaxFuryRoad still blow my mind, even like 8 rewatches later. #movies #madmax"
50,50,747945765415198720,2980228780,0,0,0,0,,,Doof Warrior Vs ... https://t.co/vvctk3zqd7 #ComaTheDoofWarrior #MadMax #MadMaxFuryRoad #ScottPilgrim ... https://t.co/qEzn4TTL4w
51,51,747892217256124417,14413570,0,0,0,0,,,"Still not sure on which was my favorire movie from 2015. D:

#Creed #MadMaxFuryRoad https://t.co/YSCfUrsX1T"
52,52,747862701242781696,2525731453,0,0,0,0,,,"It's 20% off with #geekhour! What a day, WHAT A LOVELY DAY!! https://t.co/XRX4oyZ0t8 #MadMaxFuryRoad https://t.co/iv70IYt9MD"
53,53,747796335877820416,3367548831,0,0,0,1,7.477615687927972e+17,retweeted,"RT @the_movie_gang: This week the gang finally let @Bobbye21 vent her spleen on #MadMaxFuryRoad 

https://t.co/DVZvhyuPDN"
54,54,747795190761435136,21332026,0,0,0,0,,,Some more #films added to my collection! #BridgeofSpies #TheMartian #MadMaxFuryRoad #SteveJobs… https://t.co/iI2LqZG7Fj
55,55,747761818685300736,77569659,0,0,0,0,,,This was a damn awesome #lifedrawing session #MadMaxFuryRoad #MadMax #FuryRoad https://t.co/snKKR0QHd7
56,56,747761568792797185,722890779190931457,0,1,0,1,,,"This week the gang finally let @Bobbye21 vent her spleen on #MadMaxFuryRoad 

https://t.co/DVZvhyuPDN"
57,57,747744559157780480,2980228780,0,0,0,0,,,Doof Warrior Vs ... https://t.co/vvctk3zqd7 #ComaTheDoofWarrior #MadMax #MadMaxFuryRoad #ScottPilgrim ... https://t.co/Fll2f1zuLr
58,58,747699608466374656,202126128,2,0,0,1,,,Furiosa by Jeff Simpson #MadMaxFuryRoad https://t.co/HwyyvEcY9m
59,59,747589085754056704,3313853824,2,0,2,0,,,Watching #MadMaxFuryRoad for the first time for @GeekCinemaSoc @RiversRubin @davluz
60,60,747582765428678656,1641308240,2,0,0,0,,,"Now I know where I've seen Josh Helman before... He played Slit in #MadMaxFuryRoad !
#WaywardPines #XanderBeck"
61,61,747559157050540032,75833181,0,0,0,0,,,Tom Hardy marathon is in full force! #madmaxfuryroad #peakyblinders #tomhardy https://t.co/WftKi34IvY
62,62,747456046961135616,708388620252680193,0,0,0,0,,,#MadMaxFuryRoad is a work of art. #WitnessMe! https://t.co/OY1qBpBZfm
63,63,747449292059709440,2808004552,0,0,0,19,7.3902319557598e+17,retweeted,RT @_PosterArt: MAD MAX: FURY ROAD (2015) #AlternativePosters #PostersCine #movies #movieposters #MadMaxFuryRoad https://t.co/HnG3ycEaFq
64,64,747449046604873728,2808004552,0,0,0,11,7.429749553322271e+17,retweeted,RT @_PosterArt: MAD MAX: FURY ROAD (2015) #AlternativePosters #PostersCine #movies #movieposters #MadMaxFuryRoad https://t.co/cRiXW9l2hC
65,65,747446930129584128,3741497620,1,0,0,0,,,Ultimate #MadMaxFuryRoad #cosplay. Want some of this badassness? Grab the game for €11.49: https://t.co/9Zlhd5NbLB https://t.co/fAlE5GKH3M
66,66,747312851023323141,21666319,0,0,0,0,,,Biked down to #LawnChairFilmFest tonight for #MadMaxFuryRoad. Worth it. https://t.co/cT7XeWjZEU
67,67,747270533373300736,712308668507639808,0,0,0,0,,,Furiosa belt buckle. #furiosa #cosplay #coswork #imperatorfuriosa #workinprogress #madmax #madmaxfuryroad #art https://t.co/S8VtV4oJip
68,68,747260764742811650,194887147,15,0,1,0,,,A better look at the #MadMaxFuryRoad steering wheel my girlfriend made. @MadMaxMovie #MadMax https://t.co/bTyflC5Qv5
69,69,747252761998155776,3006931259,0,0,0,0,,,"WITNESS ME
#nux #madmax #madmaxfuryroad #furyroad #nicholashoult #warboy #artistsofinstagram… https://t.co/WUIfghVShY"
70,70,747246904702959616,194887147,10,0,2,0,,,My girlfriend made this awesome #MadMaxFuryRoad steering wheel out of old parts! @MadMaxMovie #MadMax https://t.co/tFz9xO8qzs
71,71,747241537864556545,741440446786736128,0,0,0,0,,,what  if Rictus Erectus could not resist some illicit Marijuana. Excellent  #MadMaxFuryRoad #Illegal #ImHigh #WeedLife #ImLoveToSmokeWeed
72,72,747206675770138625,27472403,0,0,0,3,7.464010372469965e+17,retweeted,"RT @Tom_Hardy_Itali: Max Rockatansky Mad Max Fury Road 2015
#tomhardy #madmaxfuryroad #maxrockatansky https://t.co/BjR3h3MZK6"
73,73,747192229278584832,538765999,6,0,2,0,,,"Something about this blazing hot SoCal day seems perfect for drawing layouts, day drinking, and a #MadMaxFuryRoad viewing."
74,74,747190490429169664,267915670,2,0,1,0,,,#madmaxfuryroad #movieclip #patterns Thank you again professor_leon… https://t.co/Q8M5YiFcyj
75,75,747109195900686336,14587018,0,0,0,0,,,Someone tell me how every time I watch #MadMaxFuryRoad it gets more and more spectacular. #BestDirector
76,76,747091017485139968,2524749252,0,0,0,2,6.29960781296214e+17,retweeted,RT @drawingfix: .#Furiousa and #Nux from #MadMaxFuryRoad #Madmax #portraits #sketchbook #doodles #FanArtFriday @wbpictures http://t.co/YRmT…
77,77,747076690921172992,1148028666,0,0,0,8,7.467659935952732e+17,retweeted,RT @scarynathan: On this month in 2015 Mad Max Fury Road had its Japanese premier in Tokyo #coma #doofwarrior #madmaxfuryroad #guitar https…
78,78,747056410685497344,17203690,2,0,0,0,,,Watching #MadMaxfuryroad #TomHardy waved at me :)
79,79,747035130523492352,81560655,1,0,0,0,,,Watching #MadMaxFuryRoad on @HBOINDIA .Can u name the director of this movie ?
80,80,746918001300013056,375685781,0,0,0,0,,,I would've never thought that Izzy would like #MadMaxFuryRoad more than #HappyFeet.
81,81,746907184844267520,585316776,0,0,0,8,7.467659935952732e+17,retweeted,RT @scarynathan: On this month in 2015 Mad Max Fury Road had its Japanese premier in Tokyo #coma #doofwarrior #madmaxfuryroad #guitar https…
82,82,746906014625062912,2980228780,0,0,0,0,,,Doof Warrior Vs ... https://t.co/vvctk3zqd7 #ComaTheDoofWarrior #MadMax #MadMaxFuryRoad #ScottPilgrim ... https://t.co/jEYHYYQdFo
83,83,746902098059526144,36384038,0,0,0,8,7.467659935952732e+17,retweeted,RT @scarynathan: On this month in 2015 Mad Max Fury Road had its Japanese premier in Tokyo #coma #doofwarrior #madmaxfuryroad #guitar https…
84,84,746892257803051008,28161607,0,0,0,0,,,Getting ready for tonight and watching my favorite movie! #madmax #madmaxfuryroad #batcave… https://t.co/LN0Zk3Rxvv
85,85,746875695163387904,2788889909,0,0,0,0,,,#madmaxfuryroad #ncmuseumofart #hellno @ North Carolina Museum of Art https://t.co/PL5VKBzjAx
86,86,746861714008842240,2788889909,0,0,0,0,,,#ncmuseumofart #madmaxfuryroad #fire🔥 @ North Carolina Museum of Art https://t.co/hJrkvIle6b
87,87,746859133253599232,2788889909,0,0,0,0,,,#madmaxfuryroad #ncmuseumofart @ North Carolina Museum of Art https://t.co/6BizDjnxC3
88,88,746858953758367744,2788889909,0,0,0,0,,,#ncmuseumofart #madmaxfuryroad #hellno @ North Carolina Museum of Art https://t.co/4EDpHGCwHv
89,89,746858710719410176,2788889909,0,0,0,0,,,#madmaxfuryroad #hellno #ncmuseumofart @ North Carolina Museum of Art https://t.co/7iDcMrDhk1
90,90,746858385799258112,2788889909,0,0,0,0,,,#ncmuseumofart #madmaxfuryroad @ North Carolina Museum of Art https://t.co/UoeiqBQKeX
91,91,746857315819790336,2788889909,0,1,0,0,,,Creation station! #madmaxfuryroad #ncmuseumofart #scrapexchange @ North Carolina Museum of Art https://t.co/NH3lmfsTWM
92,92,746857202179280897,2788889909,0,1,0,0,,,#ncmuseumofart #madmaxfuryroad @ North Carolina Museum of Art https://t.co/6SfttF0qgy
93,93,746857089881018368,2788889909,0,0,0,0,,,#tworoostersicecream #ncmuseumofart #madmaxfuryroad @ North Carolina Museum of Art https://t.co/6OW0OqQBe0
94,94,746857046948089856,2788889909,0,0,0,0,,,#madmaxfuryroad #ncmuseumofart #foodtruckfestival @ North Carolina Museum of Art https://t.co/v8Vc0VQrc5
95,95,746857005940379648,2788889909,0,0,0,0,,,#ncmuseumofart #madmaxfuryroad @ North Carolina Museum of Art https://t.co/0sgsxzxyAH
96,96,746856976341147648,2788889909,0,0,0,0,,,#madmaxfuryroad #ncmuseumofart @ North Carolina Museum of Art https://t.co/0p6QzvEoEh
97,97,746856946469318656,2788889909,0,0,0,0,,,#ncmuseumofart #madmaxfuryroad @ North Carolina Museum of Art https://t.co/H2cgYxQpy5
98,98,746856909781766144,2788889909,0,0,0,0,,,#madmaxfuryroad #ncmuseumofart @ North Carolina Museum of Art https://t.co/SkMF9g3cb9
99,99,746856871319969792,2788889909,0,0,0,0,,,#ncmuseumofart #madmaxfuryroad @ North Carolina Museum of Art https://t.co/XURT8q0qxh
100,100,746856837488775168,2788889909,0,0,0,0,,,#madmaxfuryroad #ncmuseumofart @ North Carolina Museum of Art https://t.co/VC84rCAuiZ
101,101,746798255028080640,1641308240,1,0,0,0,,,"One of the things that keeps me watching #WaywardPines is the fact that Josh Helman is in it.
#Slit #MadMaxFuryRoad"
102,102,746791805434335232,581804179,1,0,0,0,,,Mad Max Fury Road Buzzarts Fight Scene https://t.co/79PUsFRgAe vía #MadMax #MadMaxFuryRoad @MadMaxMovie @Madmaxfuryroad
103,103,746765993595273216,65099659,13,0,0,8,,,On this month in 2015 Mad Max Fury Road had its Japanese premier in Tokyo #coma #doofwarrior #madmaxfuryroad #guitar https://t.co/SMQJ5MZvSN
104,104,746762467259387904,75034975,0,0,1,0,,,"News: Mad Max: Fury Road - Black and Chrome-Fassung erscheint im September
https://t.co/TxadKO8jgF
#MadMaxFuryRoad #BD #OctaneCollection"
105,105,746715519173156864,46890256,2,0,1,0,,,#madmaxfuryroad again for the first time since at the cinema that storm scene is still something else @Kloob @kenderwick @OnePerfectShot
106,106,746708223940567041,1143193590,1,0,0,0,,,Master and his Furiosa #madmaxfuryroad  #furiosaart #acrylicartist https://t.co/k73Xp0LmJ8
107,107,746696207477551104,2980228780,0,0,0,0,,,Road To Valhalla Tour by ... https://t.co/rBihkZs3tP #ComaTheDoofWarrior #MadMax #MadMaxFuryRoad ... https://t.co/mTU71iVqr4
108,108,746674944575037440,2980228780,0,0,0,0,,,Doof Warrior Vs ... https://t.co/vvctk3zqd7 #ComaTheDoofWarrior #MadMax #MadMaxFuryRoad #ScottPilgrim ... https://t.co/vbBIRz4LTy
109,109,746647591010578432,2525731453,3,0,0,0,,,Our WITNESS ME!! design looks epic on the 'sport grey' t-shirt https://t.co/ZQIePsNiTm #MadMaxFuryRoad https://t.co/QZNp7MSI4a
110,110,746598136609542144,2518329888,0,0,0,3,5.848653283556762e+17,retweeted,RT @FromAboveComic: Had so much fun with today's daily sketch! #MadMax #MadMaxFuryRoad #Dailysketch http://t.co/g3uRFUwcdq
111,111,746597490011443201,2518329888,0,0,0,1,6.423284682360381e+17,retweeted,RT @FromAboveComic: Finally got around to doing my #MadMaxFuryRoad sketch cover http://t.co/N4TlEnAwpl
112,112,746558199638044672,27000753,1,0,0,0,7.465579121520476e+17,replied_to,"@elscarface1 @PlayStation read mixed reviews, but a friend of mine who also loves #MadMaxFuryRoad says it's #awesome."
113,113,746539600554795008,300597351,0,0,0,0,,,Found my redemption #madmaxfuryroad
114,114,746482103018127360,2322635330,1,0,0,0,,,Driving through Capitol Reef really makes me want to watch #MadMaxFuryRoad again. #SeeUtah https://t.co/XUUqcibWwP
115,115,746447338277855232,974360804,0,0,1,0,,,#MadMaxFuryRoad was much better than I expected! #Whatalovelyday
116,116,746437157569585152,579533071,0,0,0,3,7.464010372469965e+17,retweeted,"RT @Tom_Hardy_Itali: Max Rockatansky Mad Max Fury Road 2015
#tomhardy #madmaxfuryroad #maxrockatansky https://t.co/BjR3h3MZK6"
117,117,746425969368408064,68854663,0,0,0,2,7.464253547561206e+17,retweeted,RT @BobaFettANHSE: Fan art makes my world a much better place #FanArtFriday #fanart #MadMax #MadMaxFuryRoad @BoomyNation @Gonzopup0112 http…
118,118,746425437371260928,344449849,0,0,0,2,7.464253547561206e+17,retweeted,RT @BobaFettANHSE: Fan art makes my world a much better place #FanArtFriday #fanart #MadMax #MadMaxFuryRoad @BoomyNation @Gonzopup0112 http…
119,119,746425354756120576,3141182748,12,0,1,2,,,Fan art makes my world a much better place #FanArtFriday #fanart #MadMax #MadMaxFuryRoad @BoomyNation @Gonzopup0112 https://t.co/W7k0G7tVt4
120,120,746401037246996480,727821780635820032,11,0,0,3,,,"Max Rockatansky Mad Max Fury Road 2015
#tomhardy #madmaxfuryroad #maxrockatansky https://t.co/BjR3h3MZK6"
121,121,746397077236781057,4786581027,0,0,0,0,,,#VOTD: ‘#MadMaxFuryRoad’ #VFX Breakdown Shows How a #LovelyDay Was Created https://t.co/cv0ROHoLLj #Movies #Movie https://t.co/XVZulRue5g
122,122,746381390841806849,1551511296,0,0,0,11,7.378102608831775e+17,retweeted,RT @DawnMicaela: Recently got a nice photo of my Furiosa that shows off my arm! #Cosplay #MadMaxFuryRoad #furiosa https://t.co/crluah2wMI
123,123,746380989400776704,2468045814,0,0,0,11,7.378102608831775e+17,retweeted,RT @DawnMicaela: Recently got a nice photo of my Furiosa that shows off my arm! #Cosplay #MadMaxFuryRoad #furiosa https://t.co/crluah2wMI
124,124,746376504897056769,700773105728299009,0,0,0,0,,,#VOTD: ‘#MadMaxFuryRoad’ #VFX Breakdown Shows How a #... https://t.co/j16dq8FFoh #Clippers #GoClippers #clippersFan https://t.co/iVlphcKxOO
125,125,746362796405776384,3881972113,0,0,0,11,6.548791059979264e+17,retweeted,RT @Mr_Schofield: #inktober Day 15 #Simpsons #MadMaxFuryRoad  mash-up requested by a Facebook friend. Twitter suggestions welcome too! http…
126,126,746346584451874816,1536518220,0,0,0,0,,,"So intense. 😳😯😦
#madmaxfuryroad"
127,127,746323290956959745,706823812122349568,0,0,0,13,7.399366185938248e+17,retweeted,"RT @McSketchy_Pants: Bullet-Farmer, you the real MVP! 😢 #RIP #madmaxfuryroad https://t.co/AKCASWsHJq"
128,128,746313673522683904,246181230,7,0,0,0,,,"Decided to re watch #MadMaxFuryRoad 
Might as well prepare for the future...."
129,129,746288423288324096,722459820025126912,0,0,0,0,,,"#WhatALovelyDay! #madmaxfuryroad t-shirt with #Nux quote!
https://t.co/bcxYupbigX https://t.co/vQ2KMTRWO0"
130,130,746273069094805506,404461554,0,0,0,0,,,#Brexit #apocalypse is now! where can find some leathers and an interceptor to supe up #madmaxfuryroad
131,131,746251060902191110,542114831,0,0,0,1604,7.042496106974659e+17,retweeted,RT @DSprayberry: Congrats #MarkMangini for winning best sound editing for #MadMaxFuryRoad at the #Oscars too bad we stole his award😎 https:…
132,132,746250482046410752,2887770946,0,0,0,1604,7.042496106974659e+17,retweeted,RT @DSprayberry: Congrats #MarkMangini for winning best sound editing for #MadMaxFuryRoad at the #Oscars too bad we stole his award😎 https:…
133,133,746246612981264384,2453681978,0,0,0,0,,,Watching #MadMaxFuryRoad
134,134,746200795805188096,410907853,0,0,0,0,,,Finally watching #MadMaxFuryRoad
135,135,746199229832396800,20802567,0,0,0,0,,,So when does #MadMaxFuryRoad stop being labelled a post apocalyptic nightmare and start being called a gritty drama? #EUref
136,136,746178758697095168,486410620,0,0,0,0,,,"I am having a bad day.
So I am watching #madmaxfuryroad again. https://t.co/xGPk5uqnKw"
