,id,author_id,like_count,quote_count,reply_count,retweet_count,referenced_tweet_id,referenced_tweet_type,text
0,671477038608482305,289108042,0,0,0,0,,,Watchig #MadMaxFuryRoad  with my best mate and eating #Domion 🍕WITNESSES ME!! https://t.co/PkMbcTFTAv
1,671452673971896321,2714988067,0,0,0,3,671146043279409152,retweeted,RT @badhopper: I made a #blog at https://t.co/2wgCj2zjoU Blog in Pictures #blogging #shoes #gingerbread #MadMaxFuryRoad #FullMoon #golf #ye…
2,671452662840303616,3356926899,1,0,0,0,,,Spent the weekend watching a #madmax marathon #MadMaxFuryRoad
3,671444331912232961,4101940094,1,0,0,0,,,#MadMaxFuryRoad has got the early jump on #TheDressmaker before the main AACTA awards https://t.co/0KE6uhirZT https://t.co/w0XPBNy4nm
4,671440821602885632,3119734114,0,0,0,8,671265238306709504,retweeted,"RT @AACTA: Best VFX or Animation goes to #MadMaxFuryRoad - Andrew Jackson, Holly Radcliffe, Dan Oliver, Andy Williams, Tom Wood, Fiona Craw…"
5,671428325408153600,1193060378,0,0,0,0,,,Not a bad year for the silverscreen..and #StarWars still to come https://t.co/tsPCrvFz1A #cinema #MadMaxFuryRoad #SteveJobs
6,671427307899330560,102818124,0,0,0,6,671232498471444480,retweeted,RT @AACTA: Colin Gibson takes out the AACTA Award for Best Production Design for #MadMaxFuryRoad @MadMaxMovie #AACTAs
7,671424647313756160,22448462,0,0,0,9,671268794912940032,retweeted,RT @AACTA: #MadMaxFuryRoad scoops up 6 Awards at 5th #AACTAs Industry Dinner presented by @Blue_Post
8,671413991340711937,16779693,0,0,0,0,,,Christmas came early this year. #MadMaxFuryRoad #witness https://t.co/vi038OzP8P
9,671409854121144321,172914028,0,0,0,1,,,AACTA Awards 2015: Mad Max: Fury Road https://t.co/yusovubMZ4 Best movie i have seen this year! #MadMaxFuryRoad https://t.co/mkAoFbi7UL
10,671405528250236929,267863635,0,0,0,8,671265238306709504,retweeted,"RT @AACTA: Best VFX or Animation goes to #MadMaxFuryRoad - Andrew Jackson, Holly Radcliffe, Dan Oliver, Andy Williams, Tom Wood, Fiona Craw…"
11,671403525264515072,511600098,0,0,0,13,671237981148180480,retweeted,"RT @AACTA: @Junkie_XL wins the AACTA Award for Best Original Music Score for #MadMaxFuryRoad @MadMaxMovie #AACTAs, accepted by Dr George Mi…"
12,671397277970382848,17586386,3,0,0,0,,,New: Just enjoy George Miller talking about the art of filmmaking and #MadMaxFuryRoad https://t.co/IxUvgswbT0 https://t.co/G9Ff4N5My0
13,671396880593477632,36160885,0,0,0,2,671391915284152321,retweeted,RT @RioMangini: Hey Aussie fans! My dad #MarkMangini just won an Australian Oscar for sound for #MadMaxFuryRoad !!  https://t.co/KEGMsLzvl1
14,671391915284152321,359622892,21,0,4,2,671236014615195648,quoted,Hey Aussie fans! My dad #MarkMangini just won an Australian Oscar for sound for #MadMaxFuryRoad !!  https://t.co/KEGMsLzvl1
