,Unnamed: 0,id,author_id,like_count,quote_count,reply_count,retweet_count,referenced_tweet_id,referenced_tweet_type,text
0,0,815336094984237056,2376091800,0,0,0,0,,,"Okay, but hear me out: A remake of #MadMaxFuryRoad with @TheMuppets Casting notes to follow"
1,1,815279338870472704,82999655,0,0,0,0,,,The only good thing about #MadMaxFuryRoad is Mrs. Theron
2,2,815255352891555840,144098684,0,0,0,0,,,New Blu's £5 each at Asda #JohnWick #MadMaxFuryRoad #Kingsman #Godzilla #BluRay #Asda #Bargain https://t.co/CEj6QU0B57
3,3,815229222436433920,2808556869,0,0,0,0,,,5 Movies to Watch for the New Year https://t.co/XajpHNsPFI #madmaxfuryroad #spikelee #frankcapra #charliechaplin
4,4,815205310918959105,243912778,0,0,0,0,,,#Hamilton is the #MadMaxFuryRoad of musical theatre.
5,5,815159885398609920,1054365236,1,0,1,0,,,Like @pierrefitter's idea of listing moments that made you happy in 2016. #MadMaxFuryRoad winning six Oscars. https://t.co/85Dzcnd2Hd
6,6,815104283876036610,1313466392,0,0,0,0,,,"Stunt performers who worked on #MadMaxFuryRoad, are already rehearsing for director #JamesWan's upcoming #DCEU superhero film #Aquaman. https://t.co/CGfBCFM4MH"
7,7,815059530132295681,25361719,1,0,0,0,,,Tom Hardy had a terrific stunt double in 'Mad Max: Fury Road' #stuntdouble #stunt #celebrites #celebrity #madmax #madmaxfuryroad #tomhardy https://t.co/PiC3ucDRhl
8,8,814983546544734208,26619263,0,0,0,1,8.149831855830098e+17,retweeted,RT @CelebrationCnma: Hmmm looks like the team from #MadMaxFuryRoad is working on the stunt choreography in #Aquaman https://t.co/eh7tdU2sjk
9,9,814983185583009793,16859667,4,0,0,1,,,Hmmm looks like the team from #MadMaxFuryRoad is working on the stunt choreography in #Aquaman https://t.co/eh7tdU2sjk
10,10,814954289437126660,227608741,1,0,0,0,,,#2017 hang on for the ride @realDonaldTrump @BrexitWatch @Brexit @teresamayMP #MadMaxFuryRoad @australian #nye @CBNNews @BBCWorld #british https://t.co/qdzUPfCK3o
11,11,814939530558140416,2965055056,11,0,0,0,,,"#MoviePicOfTheDay:
#HughKeaysByrne as #ImmortanJoe in #MadMaxFuryRoad (2015). https://t.co/znORkrhKfP"
12,12,814924887542222848,40534439,0,0,0,1,8.149241322991165e+17,retweeted,RT @toastcaster: #Toastmasters @GregVanBorssum Fight Scene Coordinator #MadMaxFuryRoad Critical Comm on Movie Sets https://t.co/NqNK9CkUOl…
13,13,814924132299116544,24650194,5,1,0,1,,,#Toastmasters @GregVanBorssum Fight Scene Coordinator #MadMaxFuryRoad Critical Comm on Movie Sets https://t.co/NqNK9CkUOl https://t.co/oidPvnhJfS
14,14,814910899777585152,453456797,0,0,0,0,,,This is how most people probably felt this year lol #menbelike #nervous #madmax #madmaxfuryroad… https://t.co/m8azdDFvVe
15,15,814910339380899840,453456797,0,0,0,0,,,Takes a brave man to walk up to a female lol 😂#madmax #madmaxfuryroad #witnessme #moviememe… https://t.co/n30p1JES4c
