,Unnamed: 0,id,author_id,like_count,quote_count,reply_count,retweet_count,referenced_tweet_id,referenced_tweet_type,text
0,0,561487059400273920,108369290,0,0,0,0,,,Tom Hardy's gonna have a pretty good year by the looks of #Child44 and #MadMaxFuryRoad
1,1,561334303573819393,1872354602,0,0,0,2,5.6132983073028506e+17,retweeted,"RT @BonBonfaboo: Excited for several #MoviesIn2015 #MadMaxFuryRoad #AvengersAgeOfUltron top two 
@linnieloowho @HorrorHoneys http://t.co/f6…"
2,2,561329989123985408,637321939,0,0,0,2,5.6132983073028506e+17,retweeted,"RT @BonBonfaboo: Excited for several #MoviesIn2015 #MadMaxFuryRoad #AvengersAgeOfUltron top two 
@linnieloowho @HorrorHoneys http://t.co/f6…"
3,3,561329830730285056,343621655,3,0,0,2,5.613061033805824e+17,replied_to,"Excited for several #MoviesIn2015 #MadMaxFuryRoad #AvengersAgeOfUltron top two 
@linnieloowho @HorrorHoneys http://t.co/f6Zc4pXQFr"
4,4,561172360171388929,394218248,1,0,0,0,,,"Can't fucking wait for the new Mad Max movie...
 #MadMaxFuryRoad"
5,5,560920696889815040,2786342412,1,0,0,0,,,Does any #TomHardy fan (still) care about #SuicideSquad when u've got #Child44 #MadMaxFuryRoad #Legend and #TheRevenant ? LOL
6,6,560886624259932161,156256931,0,0,0,0,,,The Water Wars #MadMaxFuryRoad
7,7,560856459077234688,2484030892,1,0,0,0,,,Another #remake! could Tom hardy play Mad Max? #MadMaxFuryRoad #madmax #tomhardy @MovieEinstein @Imaxtt http://t.co/0pJrAVfRNu
8,8,560834844662714368,1345535816,0,0,0,0,,,"""@warnerbrosfr: #MadMaxFuryRoad - Une question pour Charlize Theron ou Nicholas Hoult ? =&gt; http://t.co/2SseT71OZT http://t.co/5g1nMKe690"""
9,9,560829243341303809,25774388,1,0,0,0,,,Top 10 Most Anticipated Movies of 2015? You bet #MadMaxFuryRoad is on it: http://t.co/jzVl3NUqaa http://t.co/rQStfoiZK5
10,10,560822502725660673,75175434,0,0,0,0,,,"#IKnewTheRelathionshipWasOverWhen - at the movies, I almost peed during #MadMaxFuryRoad trailer,  and she gave me that look ""really?"""
11,11,560775892838789122,186109562,0,0,0,208,5.4279712453075354e+17,retweeted,RT @CharlizeAfrica: Are you ready for this?? The new #MadMaxFuryRoad trailer is here! http://t.co/x08W9jl10Z @MadMaxMovie is coming...soon …
12,12,560674838558167040,271663079,1,0,0,0,,,Join us as we watch the trailers for #MadMaxFuryRoad #DragonBlade and #Ant-Man. #comingattractions #asslesschaps http://t.co/Va8bXDdCil
13,13,560640785696440321,1549212204,0,0,0,208,5.4279712453075354e+17,retweeted,RT @CharlizeAfrica: Are you ready for this?? The new #MadMaxFuryRoad trailer is here! http://t.co/x08W9jl10Z @MadMaxMovie is coming...soon …
14,14,560335185838088192,28636315,0,0,0,0,,,So when is the new Mad Max film release date? #MadMaxFuryRoad
15,15,560292139767443456,2815973686,0,0,0,208,5.4279712453075354e+17,retweeted,RT @CharlizeAfrica: Are you ready for this?? The new #MadMaxFuryRoad trailer is here! http://t.co/x08W9jl10Z @MadMaxMovie is coming...soon …
16,16,560260431395434496,405366814,0,0,0,0,,,I am counting down to #MadMaxFuryRoad using Movie Hype for iPhone. (w/ 1162 others) @flickdirect http://t.co/oOJ4aWhDI8
17,17,560206349238550529,1204241384,1,0,0,0,,,Mad Max: Fury Road - Comic-Con First Look [HD] can't wait to see this film. #MADMAXFURYROAD #TOMHARDY#EXCITED 👍😎 http://t.co/9argSuxsR7
18,18,560183637384368131,177339079,0,0,0,2,5.601498468046766e+17,retweeted,"RT @Starstruck_Auto: AVAILABLE NOW !!

MAD MAX presentation signed by British Actor TOM HARDY

DM to purchase 

#madmaxfuryroad #tomhardy h…"
